concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
nature_river_stream,nature,environment,basic,🏞️,#4682B4,"casual,public",description,강,gang,큰 물줄기가 흘러가는 곳,명사,"하천,물줄기","바다,호수","강의,하천","큰강,맑은강","아름다운 강,깨끗한 강",river,/ˈrɪv.ər/,a large natural stream of water flowing in a channel,noun,"stream,waterway","ocean,lake","riverine,fluvial","big river,clear river","beautiful river,clean river",河流,he liu,大水流流淌的地方,명词,"河川,水流","海洋,湖泊","河流的,河川","大河,清澈河流","美丽河流,清洁河流",川,kawa,大きな水の流れが流れる場所,名詞,"河川,流れ","海,湖","川の,河川","大きな川,きれいな川","美しい川,きれいな川",río,rí-o,corriente grande de agua que fluye naturalmente,sustantivo,"arroyo,corriente","océano,lago","fluvial,ribereño","río grande,río claro","río hermoso,río limpio","강에서 물고기를 잡을 수 있어요.","You can catch fish in the river.","你可以在河里钓鱼。","川で魚を釣ることができます。","Puedes pescar en el río."
nature_ocean_sea,nature,environment,basic,🌊,#006994,"polite,public",emotion,바다,ba-da,지구 표면의 대부분을 차지하는 큰 물,명사,"해양,대양","육지,땅","해양적,바다","깊은바다,푸른바다","넓은 바다,아름다운 바다",ocean,/ˈəʊ.ʃən/,a very large expanse of sea,noun,"sea,marine","land,continent","oceanic,marine","deep ocean,blue ocean","vast ocean,beautiful ocean",海洋,hai yang,占地球表面大部分的大水体,명사,"海,大海","陆地,大陆","海洋的,海","深海,蓝海","广阔海洋,美丽海洋",海,umi,地球表面の大部分を占める大きな水,명사,"海洋,大海","陸地,大陸","海の,海洋","深い海,青い海","広い海,美しい海",océano,o-cé-a-no,masa de agua salada que cubre gran parte de la Tierra,sustantivo,"mar,marino","tierra,continente","oceánico,marino","océano profundo,océano azul","océano vasto,océano hermoso","바다가 정말 아름다워요!","The ocean is really beautiful!","海洋真的很美丽！","海は本当に美しいです！","¡El océano es realmente hermoso!"
nature_mountain_peak,nature,environment,basic,⛰️,#8B4513,"casual,public",emotion,산,san,땅이 높이 솟아오른 곳,명사,"높은곳,고지","평지,계곡","산악적,고지","높은산,큰산","아름다운 산,웅장한 산",mountain,/ˈmaʊn.tɪn/,a large natural elevation of the earth's surface,noun,"peak,hill","valley,plain","mountainous,alpine","high mountain,big mountain","beautiful mountain,majestic mountain",山,shan,地面高高隆起的地方,명사,"高地,山峰","平地,山谷","山的,高地","高山,大山","美丽山峰,雄伟山峰",山,yama,土地が高く盛り上がった場所,명사,"高地,峰","平地,谷","山の,高地","高い山,大きな山","美しい山,雄大な山",montaña,mon-ta-ña,elevación natural grande de la superficie terrestre,sustantivo,"pico,colina","valle,llanura","montañoso,alpino","montaña alta,montaña grande","montaña hermosa,montaña majestuosa","저 산이 정말 높아 보여요!","That mountain looks really high!","那座山看起来真的很高！","あの山は本当に高く見えます！","¡Esa montaña se ve realmente alta!"
nature_lake_pond,nature,environment,basic,🏔️,#4169E1,"polite,home",description,호수,ho-su,육지에 둘러싸인 큰 물,명사,"담수,웅덩이","바다,강","호수의,담수","큰호수,깊은호수","맑은 호수,조용한 호수",lake,/leɪk/,a large body of water surrounded by land,noun,"pond,reservoir","ocean,river","lacustrine,freshwater","big lake,deep lake","clear lake,peaceful lake",湖泊,hu po,被陆地包围的大水体,명사,"淡水,池塘","海洋,河流","湖泊的,淡水","大湖,深湖","清澈湖泊,安静湖泊",湖,mizuumi,陸地に囲まれた大きな水,명사,"淡水,池","海,川","湖の,淡水","大きな湖,深い湖","きれいな湖,静かな湖",lago,la-go,gran masa de agua rodeada de tierra,sustantivo,"estanque,embalse","océano,río","lacustre,dulce","lago grande,lago profundo","lago claro,lago tranquilo","호수에서 수영하는 것이 즐거워요.","Swimming in the lake is enjoyable.","在湖里游泳很愉快。","湖で泳ぐのは楽しいです。","Nadar en el lago es agradable."
nature_tree_plant,nature,environment,basic,🌳,#228B22,"casual,home",description,나무,na-mu,뿌리가 있고 줄기가 굵게 자라는 식물,명사,"수목,식물","풀,돌","나무의,목질","큰나무,오래된나무","아름다운 나무,건강한 나무",tree,/triː/,a woody perennial plant with a main trunk,noun,"plant,timber","grass,stone","arboreal,woody","big tree,old tree","beautiful tree,healthy tree",树,shu,有根茎粗壮生长的植物,명사,"树木,植物","草,石头","树的,木质","大树,老树","美丽树木,健康树木",木,ki,根があり幹が太く育つ植物,명사,"樹木,植物","草,石","木の,木質","大きな木,古い木","美しい木,健康な木",árbol,ár-bol,planta perenne leñosa con tronco principal,sustantivo,"planta,madera","hierba,piedra","arbóreo,leñoso","árbol grande,árbol viejo","árbol hermoso,árbol saludable","나무가 그늘을 만들어 줍니다.","The tree provides shade.","树木提供阴凉。","木が日陰を作ってくれます。","El árbol proporciona sombra."
nature_grass_vegetation,nature,environment,basic,🌿,#90EE90,"casual,public",description,풀,pul,땅에서 자라는 작은 식물,명사,"초본,식물","나무,돌","초본적,식물","여린풀,푸른풀","부드러운 풀,신선한 풀",grass,/ɡrɑːs/,small plants that grow close to the ground,noun,"herb,vegetation","tree,stone","grassy,herbaceous","tender grass,green grass","soft grass,fresh grass",草,cao,在地面生长的小植物,명사,"草本,植物","树,石头","草的,草本","嫩草,绿草","柔软草,新鲜草",草,kusa,地面に生える小さな植物,명사,"草本,植物","木,石","草の,草本","柔らかい草,緑の草","やわらかい草,新鮮な草",hierba,hier-ba,plantas pequeñas que crecen cerca del suelo,sustantivo,"césped,vegetación","árbol,piedra","herbáceo,vegetal","hierba tierna,hierba verde","hierba suave,hierba fresca","풀이 바람에 흔들리고 있어요.","The grass is swaying in the wind.","草在风中摇摆。","草が風に揺れています。","La hierba se mueve con el viento."
nature_flower_bloom,nature,environment,basic,🌸,#FFB6C1,"polite,home",emotion,꽃,kkot,식물의 아름다운 번식 기관,명사,"화초,꽃송이","잎,줄기","꽃의,화려","예쁜꽃,아름다운꽃","향기로운 꽃,화려한 꽃",flower,/ˈflaʊ.ər/,the colorful reproductive organ of a plant,noun,"bloom,blossom","leaf,stem","floral,flowering","pretty flower,beautiful flower","fragrant flower,colorful flower",花,hua,植物美丽的繁殖器官,명사,"花朵,花卉","叶,茎","花的,花卉","漂亮花,美丽花","香花,鲜艳花",花,hana,植物の美しい繁殖器官,명사,"花びら,花卉","葉,茎","花の,花卉","きれいな花,美しい花","香りの良い花,鮮やかな花",flor,flor,órgano reproductivo colorido de una planta,sustantivo,"floración,capullo","hoja,tallo","floral,florido","flor bonita,flor hermosa","flor fragante,flor colorida","꽃이 너무 예뻐서 감탄했어요!","The flowers are so beautiful that I was amazed!","花太美了，我很惊叹！","花がとても美しくて感嘆しました！","¡Las flores son tan hermosas que me maravillé!"
nature_clean_pure,nature,environment,basic,✨,#87CEEB,"polite,public",opinion,깨끗한,kkae-kkeut-han,더러움이 없이 맑고 순수한,형용사,"맑은,청정","더러운,오염된","청정성,깨끗함","깨끗한환경,깨끗한물","매우 깨끗한,완전히 깨끗한",clean,/kliːn/,free from dirt or contamination,adjective,"pure,spotless","dirty,polluted","cleanliness,purity","clean environment,clean water","very clean,completely clean",干净,gan jing,没有污垢清澈纯净的,형용사,"清洁,纯净","脏,污染","清洁,干净","干净环境,干净水","非常干净,完全干净",きれい,kirei,汚れがなく清らかで純粋な,형용사,"清潔,純粋","汚い,汚染された","清潔さ,きれいさ","きれいな環境,きれいな水","とてもきれい,完全にきれい",limpio,lim-pio,libre de suciedad o contaminación,adjetivo,"puro,inmaculado","sucio,contaminado","limpieza,pureza","ambiente limpio,agua limpia","muy limpio,completamente limpio","이 공원은 정말 깨끗해요.","This park is really clean.","这个公园真的很干净。","この公園は本当にきれいです。","Este parque está realmente limpio."
nature_dirty_polluted,nature,environment,basic,🤢,#8B4513,"casual,public",emotion,더러운,deo-reo-un,깨끗하지 않고 오염된 상태의,형용사,"오염된,지저분한","깨끗한,청정한","더러움,오염","더러운환경,더러운물","매우 더러운,심하게 더러운",dirty,/ˈdɜː.ti/,not clean or pure; contaminated,adjective,"polluted,filthy","clean,pure","dirtiness,contamination","dirty environment,dirty water","very dirty,extremely dirty",脏,zang,不清洁污染状态的,형용사,"污染,肮脏","干净,清洁","脏,污染","脏环境,脏水","非常脏,极其脏",汚い,kitanai,きれいでなく汚染された状態の,형용사,"汚染された,汚れた","きれい,清潔","汚さ,汚染","汚い環境,汚い水","とても汚い,ひどく汚い",sucio,su-cio,no limpio o contaminado,adjetivo,"contaminado,inmundo","limpio,puro","suciedad,contaminación","ambiente sucio,agua sucia","muy sucio,extremadamente sucio","이 물이 너무 더러워 보여요.","This water looks very dirty.","这水看起来很脏。","この水はとても汚く見えます。","Esta agua se ve muy sucia."
nature_protection_conservation,nature,environment,intermediate,🛡️,#4CAF50,"polite,school",suggestion,보호,bo-ho,위험으로부터 안전하게 지키는 것,명사,"보존,수호","파괴,손상","보호적,수호","환경보호,자연보호","적극적인 보호,철저한 보호",protection,/prəˈtek.ʃən/,the action of protecting someone or something,noun,"conservation,preservation","destruction,damage","protective,safeguarding","environmental protection,nature protection","active protection,thorough protection",保护,bao hu,从危险中安全守护,명사,"保存,守护","破坏,损害","保护的,守护","环境保护,自然保护","积极保护,彻底保护",保護,hogo,危険から安全に守ること,명사,"保存,守護","破壊,損害","保護的,守護","環境保護,自然保護","積極的な保護,徹底的な保護",protección,pro-tec-ción,acción de proteger a alguien o algo,sustantivo,"conservación,preservación","destrucción,daño","protector,conservador","protección ambiental,protección natural","protección activa,protección completa","우리는 환경을 보호해야 합니다.","We should protect the environment.","我们应该保护环境。","私たちは環境を保護すべきです。","Debemos proteger el medio ambiente."
nature_climate_weather,nature,climate,intermediate,🌤️,#FFD700,"polite,school",description,기후,gi-hu,지역의 오랜 기간 동안의 날씨 패턴,명사,"날씨패턴,대기상태","일시적날씨,순간","기후적,대기","온난기후,한랭기후","안정된 기후,변화하는 기후",climate,/ˈklaɪ.mət/,the long-term weather patterns of a region,noun,"weather pattern,atmospheric condition","temporary weather,momentary","climatic,atmospheric","warm climate,cold climate","stable climate,changing climate",气候,qi hou,地区长期的天气模式,명사,"天气模式,大气状态","临时天气,瞬间","气候的,大气","温暖气候,寒冷气候","稳定气候,变化气候",気候,kikou,地域の長期間の天気パターン,명사,"天気パターン,大気状態","一時的天気,瞬間","気候の,大気","温暖な気候,寒冷な気候","安定した気候,変化する気候",clima,cli-ma,patrones meteorológicos a largo plazo de una región,sustantivo,"patrón climático,condición atmosférica","tiempo temporal,momentáneo","climático,atmosférico","clima cálido,clima frío","clima estable,clima cambiante","이 지역의 기후는 온화합니다.","The climate of this region is mild.","这个地区的气候温和。","この地域の気候は温和です。","El clima de esta región es templado."
nature_temperature_heat,nature,climate,basic,🌡️,#FF6347,"casual,home",question,온도,on-do,물체나 공간의 뜨겁고 차가운 정도,명사,"온열,열도","습도,압력","온도적,열","높은온도,낮은온도","적정한 온도,쾌적한 온도",temperature,/ˈtem.prə.tʃər/,the degree of hotness or coldness,noun,"heat level,thermal","humidity,pressure","thermal,heat","high temperature,low temperature","appropriate temperature,comfortable temperature",温度,wen du,物体或空间的热冷程度,명사,"热度,温热","湿度,压力","温度的,热","高温,低温","适宜温度,舒适温度",温度,ondo,物体や空間の熱さ冷たさの程度,명사,"温熱,熱度","湿度,圧力","温度の,熱","高い温度,低い温度","適切な温度,快適な温度",temperatura,tem-pe-ra-tu-ra,grado de calor o frío de algo,sustantivo,"calor,nivel térmico","humedad,presión","térmico,calorífico","temperatura alta,temperatura baja","temperatura apropiada,temperatura cómoda","오늘 온도가 몇 도인가요?","What's the temperature today?","今天温度是多少度？","今日の温度は何度ですか？","¿Cuál es la temperatura hoy?"
nature_humidity_moisture,nature,climate,intermediate,💧,#4169E1,"polite,home",description,습도,seup-do,공기 중에 포함된 수분의 양,명사,"습기,수분","건조,마름","습도적,습기","높은습도,낮은습도","적정한 습도,쾌적한 습도",humidity,/hjuːˈmɪd.ə.ti/,the amount of water vapor in the air,noun,"moisture,dampness","dryness,aridity","humid,moist","high humidity,low humidity","appropriate humidity,comfortable humidity",湿度,shi du,空气中包含水分的量,명사,"湿气,水分","干燥,干旱","湿度的,湿气","高湿度,低湿度","适宜湿度,舒适湿度",湿度,shitsudo,空気中に含まれる水分の量,명사,"湿気,水分","乾燥,乾き","湿度の,湿気","高い湿度,低い湿度","適切な湿度,快適な湿度",humedad,hu-me-dad,cantidad de vapor de agua en el aire,sustantivo,"vapor,humedad","sequedad,aridez","húmedo,vaporoso","humedad alta,humedad baja","humedad apropiada,humedad cómoda","여름에는 습도가 높아서 불쾌해요.","The humidity is high in summer, making it uncomfortable.","夏天湿度高，让人不舒服。","夏は湿度が高くて不快です。","La humedad es alta en verano, haciéndolo incómodo."
nature_rain_precipitation,nature,climate,basic,🌧️,#4682B4,"casual,public",emotion,비,bi,하늘에서 떨어지는 물방울,명사,"강우,빗물","눈,우박","비의,강우","큰비,작은비","시원한 비,따뜻한 비",rain,/reɪn/,water falling from clouds in the sky,noun,"rainfall,precipitation","snow,hail","rainy,wet","heavy rain,light rain","refreshing rain,warm rain",雨,yu,从天空云中落下的水滴,명사,"降雨,雨水","雪,冰雹","雨的,降雨","大雨,小雨","清爽雨,温暖雨",雨,ame,空から降る水滴,명사,"降雨,雨水","雪,雹","雨の,降雨","大雨,小雨","爽やかな雨,暖かい雨",lluvia,llu-via,gotas de agua que caen del cielo,sustantivo,"precipitación,aguacero","nieve,granizo","lluvioso,húmedo","lluvia fuerte,lluvia ligera","lluvia refrescante,lluvia cálida","비가 와서 시원해졌어요!","It became cool because it rained!","下雨了，变凉爽了！","雨が降って涼しくなりました！","¡Se puso fresco porque llovió!"
nature_snow_ice,nature,climate,basic,❄️,#B0E0E6,"polite,public",emotion,눈,nun,하늘에서 떨어지는 얼어붙은 물,명사,"강설,설화","비,우박","눈의,설화","큰눈,작은눈","하얀 눈,포근한 눈",snow,/snəʊ/,frozen water falling from the sky,noun,"snowfall,snowflake","rain,hail","snowy,frozen","heavy snow,light snow","white snow,soft snow",雪,xue,从天空落下的冰冻水,명사,"降雪,雪花","雨,冰雹","雪的,冰冻","大雪,小雪","白雪,柔软雪",雪,yuki,空から降る凍った水,명사,"降雪,雪片","雨,雹","雪の,氷","大雪,小雪","白い雪,やわらかい雪",nieve,nie-ve,agua congelada que cae del cielo,sustantivo,"nevada,copo","lluvia,granizo","nevado,helado","nieve pesada,nieve ligera","nieve blanca,nieve suave","눈이 내려서 아이들이 좋아해요!","The children are happy because it's snowing!","下雪了，孩子们很高兴！","雪が降って子供たちが喜んでいます！","¡Los niños están felices porque está nevando!"
nature_wind_breeze,nature,climate,basic,💨,#87CEEB,"casual,public",emotion,바람,ba-ram,공기가 움직이는 자연 현상,명사,"대기흐름,공기움직임","무풍,고요","바람의,대기","강한바람,부드러운바람","시원한 바람,따뜻한 바람",wind,/wɪnd/,moving air in the atmosphere,noun,"breeze,airflow","stillness,calm","windy,breezy","strong wind,gentle wind","cool wind,warm wind",风,feng,大气中移动的空气,명사,"气流,空气流动","无风,平静","风的,大气","强风,轻风","凉风,暖风",風,kaze,大気中を動く空気,명사,"気流,空気の流れ","無風,静寂","風の,大気","強い風,やさしい風","涼しい風,暖かい風",viento,vien-to,aire en movimiento en la atmósfera,sustantivo,"brisa,corriente","calma,quietud","ventoso,aireado","viento fuerte,viento suave","viento fresco,viento cálido","바람이 시원하게 불고 있어요!","The wind is blowing cool!","风凉爽地吹着！","風が涼しく吹いています！","¡El viento está soplando fresco!"
