concept_id,domain,category,difficulty,situation,purpose,korean_title,korean_structure,korean_description,korean_example,english_title,english_structure,english_description,english_example,japanese_title,japanese_structure,japanese_description,japanese_example,chinese_title,chinese_structure,chinese_description,chinese_example,spanish_title,spanish_structure,spanish_description,spanish_example,korean_word,english_word,japanese_word,chinese_word,spanish_word
nature_river_stream,nature,environment,basic,"casual,public",description,강물 흐름 표현,"N에서 N이/가 V어/아 내리다","강의 물 흐름을 나타내는 구조","산에서 물이 흘러 내린다.","Expressing river flow","N flows down from N","Structure to indicate river water flow","Water flows down from the mountain.","川の流れ表現","NからNが流れる","川の水の流れを表す構造","山から水が流れる。","表达河流流动","N从N流下来","表示河水流动的结构","水从山上流下来。","Expresar flujo de río","N fluye desde N","Estructura para indicar flujo de agua del río","El agua fluye desde la montaña.",강,river,川,河流,río
nature_ocean_sea,nature,environment,basic,"polite,public",emotion,바다 크기 감탄,"N은/는 정말 형용사다!","바다의 크기나 아름다움에 대한 감탄 구조","바다는 정말 크다!","Exclaiming about ocean size","N is really adjective!","Structure to exclaim about ocean size or beauty","The ocean is really big!","海の大きさ感嘆","Nは本当に形容詞だ！","海の大きさや美しさに対する感嘆構造","海は本当に大きい！","感叹海洋大小","N真的很形容词！","对海洋大小或美丽的感叹结构","海洋真的很大！","Exclamar sobre tamaño del océano","¡N es realmente adjective!","Estructura para exclamar sobre tamaño o belleza del océano","¡El océano es realmente grande!",바다,ocean,海,海洋,océano
nature_mountain_peak,nature,environment,basic,"casual,public",emotion,산 높이 놀라움,"N이/가 얼마나 형용사은/ㄴ지!","산의 높이에 대한 놀라움을 표현하는 구조","산이 얼마나 높은지!","Mountain height amazement","How adjective N is!","Structure to express amazement about mountain height","How high the mountain is!","山の高さ驚き","Nがどんなに形容詞か！","山の高さに対する驚きを表現する構造","山がどんなに高いか！","惊叹山的高度","N有多么形容词！","表达对山高度惊叹的结构","山有多么高！","Asombro por altura de montaña","¡Qué adjective es N!","Estructura para expresar asombro por altura de montaña","¡Qué alta es la montaña!",산,mountain,山,山,montaña
nature_lake_pond,nature,environment,basic,"polite,home",description,호수 용도 설명,"N에서 V을/를 수 있다","호수 활용에 대한 설명 구조","호수에서 낚시를 할 수 있다.","Explaining lake usage","You can V in/at N","Structure to explain lake utilization","You can fish at the lake.","湖の用途説明","NでVことができる","湖の活用についての説明構造","湖で釣りをすることができる。","说明湖泊用途","可以在N V","说明湖泊利用的结构","可以在湖里钓鱼。","Explicar uso del lago","Puedes V en N","Estructura para explicar utilización del lago","Puedes pescar en el lago.",호수,lake,湖,湖泊,lago
nature_tree_plant,nature,environment,basic,"casual,home",description,나무 성장 묘사,"N이/가 V어/아서 V다","나무의 성장과 변화를 묘사하는 구조","나무가 자라서 크다.","Describing tree growth","N grows and becomes adjective","Structure to describe tree growth and changes","The tree grows and becomes big.","木の成長描写","NがVて形容詞になる","木の成長と変化を描写する構造","木が育って大きくなる。","描述树木生长","N长得很形容词","描述树木生长和变化的结构","树长得很大。","Describir crecimiento del árbol","N crece y se vuelve adjective","Estructura para describir crecimiento y cambios del árbol","El árbol crece y se vuelve grande.",나무,tree,木,树,árbol
nature_grass_vegetation,nature,environment,basic,"casual,public",description,풀의 움직임,"N이/가 N에 V고 있다","풀이 바람에 움직이는 모습을 표현하는 구조","풀이 바람에 흔들리고 있다.","Grass movement","N is V-ing in N","Structure to express grass moving in the wind","The grass is swaying in the wind.","草の動き","NがNでVている","草が風に動く様子を表現する構造","草が風に揺れている。","草的运动","N在N中V着","表达草在风中移动的结构","草在风中摇摆着。","Movimiento de hierba","N está V-ando en N","Estructura para expresar hierba moviéndose en el viento","La hierba está meciéndose en el viento.",풀,grass,草,草,hierba
nature_flower_bloom,nature,environment,basic,"polite,home",emotion,꽃 아름다움 감탄,"N이/가 얼마나 형용사은/ㄴ지 모르다","꽃의 아름다움에 대한 강한 감탄 구조","꽃이 얼마나 예쁜지 모른다.","Flower beauty exclamation","You don't know how adjective N is","Structure for strong exclamation about flower beauty","You don't know how beautiful the flowers are.","花の美しさ感嘆","Nがどんなに形容詞かわからない","花の美しさに対する強い感嘆構造","花がどんなに美しいかわからない。","感叹花的美丽","不知道N有多么形容词","对花朵美丽的强烈感叹结构","不知道花有多么美丽。","Exclamación por belleza de flor","No sabes qué tan adjective es N","Estructura para fuerte exclamación sobre belleza de flores","No sabes qué tan hermosas son las flores.",꽃,flower,花,花,flor
nature_clean_pure,nature,environment,basic,"polite,public",opinion,깨끗함 정도 표현,"N이/가 매우 형용사다","깨끗한 정도를 강조하여 표현하는 구조","공기가 매우 깨끗하다.","Expressing degree of cleanliness","N is very adjective","Structure to emphasize degree of cleanliness","The air is very clean.","きれいさ程度表現","Nがとても形容詞だ","きれいな程度を強調して表現する構造","空気がとてもきれいだ。","表达清洁程度","N非常形容词","强调清洁程度的表达结构","空气非常干净。","Expresar grado de limpieza","N está muy adjective","Estructura para enfatizar grado de limpieza","El aire está muy limpio.",깨끗한,clean,きれい,干净,limpio
nature_dirty_polluted,nature,environment,basic,"casual,public",emotion,더러움 원인 설명,"N 때문에 N이/가 형용사다","더러워진 원인을 설명하는 구조","공장 때문에 강이 더럽다.","Explaining cause of dirtiness","N is adjective because of N","Structure to explain cause of contamination","The river is dirty because of the factory.","汚れ原因説明","NのせいでNが形容詞だ","汚れた原因を説明する構造","工場のせいで川が汚い。","说明污脏原因","因为N所以N很形容词","说明污染原因的结构","因为工厂所以河水很脏。","Explicar causa de suciedad","N está adjective por N","Estructura para explicar causa de contaminación","El río está sucio por la fábrica.",더러운,dirty,汚い,脏,sucio
nature_protection_conservation,nature,environment,intermediate,"polite,school",suggestion,보호 필요성 강조,"N을/를 V아/어야 한다","환경 보호의 필요성을 강조하는 구조","자연을 보호해야 한다.","Emphasizing protection necessity","We must V N","Structure to emphasize environmental protection necessity","We must protect nature.","保護必要性強調","NをVべきだ","環境保護の必要性を強調する構造","自然を保護すべきだ。","强调保护必要性","必须V N","强调环境保护必要性的结构","必须保护自然。","Enfatizar necesidad de protección","Debemos V N","Estructura para enfatizar necesidad de protección ambiental","Debemos proteger la naturaleza.",보호,protection,保護,保护,protección
nature_climate_weather,nature,climate,intermediate,"polite,school",description,기후 변화 설명,"N 때문에 N이/가 V고 있다","기후 변화의 원인과 현상을 설명하는 구조","온난화 때문에 기후가 변하고 있다.","Explaining climate change","N is V-ing because of N","Structure to explain climate change causes and phenomena","The climate is changing because of warming.","気候変化説明","NのせいでNがVている","気候変化の原因と現象を説明する構造","温暖化のせいで気候が変わっている。","说明气候变化","因为N所以N在V着","说明气候变化原因和现象的结构","因为变暖所以气候在变化着。","Explicar cambio climático","N está V-ando por N","Estructura para explicar causas y fenómenos del cambio climático","El clima está cambiando por el calentamiento.",기후,climate,気候,气候,clima
nature_temperature_heat,nature,climate,basic,"casual,home",question,온도 묻기,"N이/가 몇 도인가요?","온도를 묻는 질문 구조","오늘 온도가 몇 도인가요?","Asking about temperature","What is the temperature of N?","Question structure to ask about temperature","What is today's temperature?","温度を聞く","Nは何度ですか？","温度を聞く質問構造","今日の温度は何度ですか？","询问温度","N是多少度？","询问温度的问句结构","今天温度是多少度？","Preguntar sobre temperatura","¿Cuál es la temperatura de N?","Estructura de pregunta para preguntar sobre temperatura","¿Cuál es la temperatura de hoy?",온도,temperature,温度,温度,temperatura
nature_humidity_moisture,nature,climate,intermediate,"polite,home",description,습도 변화 설명,"N에는 N이/가 V다","특정 시기의 습도 변화를 설명하는 구조","여름에는 습도가 올라간다.","Explaining humidity changes","N rises/falls in N","Structure to explain humidity changes in specific periods","Humidity rises in summer.","湿度変化説明","NにはNがVる","特定時期の湿度変化を説明する構造","夏には湿度が上がる。","说明湿度变化","N时N会V","说明特定时期湿度变化的结构","夏天时湿度会上升。","Explicar cambios de humedad","N sube/baja en N","Estructura para explicar cambios de humedad en períodos específicos","La humedad sube en verano.",습도,humidity,湿度,湿度,humedad
nature_rain_precipitation,nature,climate,basic,"casual,public",emotion,비에 대한 기쁨,"N이/가 V어/아서 형용사다","비가 와서 기쁜 감정을 표현하는 구조","비가 와서 기쁘다.","Joy about rain","I'm adjective because N V-ed","Structure to express happy emotions about rain","I'm happy because it rained.","雨への喜び","NがVて形容詞だ","雨が降って嬉しい感情を表現する構造","雨が降ってうれしい。","对雨的喜悦","因为N V了所以形容词","表达因下雨而高兴情感的结构","因为下雨了所以高兴。","Alegría por lluvia","Estoy adjective porque V N","Estructura para expresar emociones felices sobre lluvia","Estoy feliz porque llovió.",비,rain,雨,雨,lluvia
nature_snow_ice,nature,climate,basic,"polite,public",emotion,눈 내림 기쁨,"N이/가 V어/아서 N이/가 V다","눈이 와서 생기는 즐거운 활동을 표현하는 구조","눈이 와서 아이들이 좋아한다.","Snow falling joy","N is happy because N V-ed","Structure to express joyful activities from snowfall","Children are happy because it snowed.","雪降り喜び","NがVて Nが形容詞だ","雪が降って生じる楽しい活動を表現する構造","雪が降って子供たちが喜ぶ。","下雪的喜悦","因为N V了所以N很形容词","表达因下雪产生的快乐活动的结构","因为下雪了所以孩子们很高兴。","Alegría por nevada","N está feliz porque V N","Estructura para expresar actividades alegres por nevada","Los niños están felices porque nevó.",눈,snow,雪,雪,nieve
nature_wind_breeze,nature,climate,basic,"casual,public",emotion,바람의 효과,"N이/가 N을/를 V어/아 준다","바람이 주는 좋은 효과를 표현하는 구조","바람이 더위를 식혀 준다.","Wind's effect","N helps V N","Structure to express beneficial effects of wind","Wind helps cool the heat.","風の効果","NがNをVてくれる","風が与える良い効果を表現する構造","風が暑さを冷ましてくれる。","风的效果","N帮助V N","表达风带来良好效果的结构","风帮助缓解炎热。","Efecto del viento","N ayuda a V N","Estructura para expresar efectos beneficiosos del viento","El viento ayuda a enfriar el calor.",바람,wind,風,风,viento
nature_sun_star,nature,climate,basic,"polite,home",opinion,태양의 밝기,"N이/가 형용사어/아서 형용사다","태양의 밝기와 그로 인한 기분을 표현하는 구조","태양이 밝아서 기분이 좋다.","Sun's brightness","I feel adjective because N is adjective","Structure to express sun's brightness and resulting mood","I feel good because the sun is bright.","太陽の明るさ","Nが形容詞で形容詞だ","太陽の明るさとそれによる気分を表現する構造","太陽が明るくて気分が良い。","太阳的明亮","因为N很形容词所以很形容词","表达太阳明亮和由此产生心情的结构","因为太阳很明亮所以心情很好。","Brillo del sol","Me siento adjective porque N está adjective","Estructura para expresar brillo del sol y estado de ánimo resultante","Me siento bien porque el sol está brillante.",태양,sun,太陽,太阳,sol
nature_cloud_sky,nature,climate,basic,"casual,home",description,구름 모양 묘사,"N이/가 N을/를 만들다","구름이 다양한 모양을 만드는 모습을 표현하는 구조","구름이 동물 모양을 만든다.","Describing cloud shapes","N makes N shape","Structure to express clouds making various shapes","Clouds make animal shapes.","雲の形描写","NがNを作る","雲が様々な形を作る様子を表現する構造","雲が動物の形を作る。","描述云的形状","N做成N形状","表达云朵形成各种形状的结构","云做成动物形状。","Describir formas de nubes","N hace formas de N","Estructura para expresar nubes haciendo varias formas","Las nubes hacen formas de animales.",구름,cloud,雲,云,nube
nature_hot_burning,nature,climate,basic,"casual,public",emotion,뜨거움 정도 강조,"N이/가 V을/를 정도로 형용사다","극도로 뜨거운 정도를 강조하는 구조","모래가 발을 델 정도로 뜨겁다.","Emphasizing hotness degree","N is so adjective that it V","Structure to emphasize extreme hotness","The sand is so hot that it burns feet.","熱さ程度強調","NがVほど形容詞だ","極度に熱い程度を強調する構造","砂が足をやけどするほど熱い。","强调炎热程度","N热得足以V","强调极度炎热程度的结构","沙子热得足以烫伤脚。","Enfatizar grado de calor","N está tan adjective que V","Estructura para enfatizar calor extremo","La arena está tan caliente que quema los pies.",뜨거운,hot,熱い,热,caliente
nature_cold_freezing,nature,climate,basic,"polite,public",emotion,추위 정도 표현,"N이/가 V을/를 수 없을 정도로 형용사다","극도로 추운 정도를 표현하는 구조","바람이 견딜 수 없을 정도로 차갑다.","Expressing coldness degree","N is so adjective that you can't V","Structure to express extreme coldness","The wind is so cold that you can't bear it.","寒さ程度表現","NがVられないほど形容詞だ","極度に寒い程度を表現する構造","風が耐えられないほど寒い。","表达寒冷程度","N冷得让人无法V","表达极度寒冷程度的结构","风冷得让人无法忍受。","Expresar grado de frío","N está tan adjective que no puedes V","Estructura para expresar frío extremo","El viento está tan frío que no puedes soportarlo.",차가운,cold,寒い,冷,frío
nature_warm_mild,nature,climate,basic,"casual,home",opinion,따뜻함과 기분,"N이/가 형용사어/아서 형용사다","따뜻한 날씨와 좋은 기분을 연결하는 구조","날씨가 따뜻해서 기분이 좋다.","Warmth and mood","I feel adjective because N is adjective","Structure to connect warm weather and good mood","I feel good because the weather is warm.","暖かさと気分","Nが形容詞で形容詞だ","暖かい天気と良い気分を結ぶ構造","天気が暖かくて気分が良い。","温暖和心情","因为N很形容词所以很形容词","连接温暖天气和好心情的结构","因为天气很温暖所以心情很好。","Calidez y estado de ánimo","Me siento adjective porque N está adjective","Estructura para conectar clima cálido y buen humor","Me siento bien porque el clima está cálido.",따뜻한,warm,暖かい,温暖,cálido
nature_storm_tempest,nature,climate,intermediate,"polite,public",emotion,폭풍 후 상황,"N이/가 V은/ㄴ 후에 N이/가 V었/았다","폭풍 이후의 상황을 설명하는 구조","폭풍이 지나간 후에 나무가 쓰러졌다.","Post-storm situation","After N V-ed, N V-ed","Structure to describe post-storm situations","After the storm passed, trees fell down.","嵐後の状況","NがVた後でNがVた","嵐の後の状況を説明する構造","嵐が過ぎた後で木が倒れた。","暴风雨后情况","N V了之后N V了","描述暴风雨后情况的结构","暴风雨过了之后树倒了。","Situación post-tormenta","Después de que N V, N V","Estructura para describir situaciones post-tormenta","Después de que pasó la tormenta, los árboles se cayeron.",폭풍,storm,嵐,暴风雨,tormenta
nature_season_period,nature,climate,intermediate,"polite,school",description,계절 나열하기,"N에는 N, N, N, N이/가 있다","계절을 순서대로 나열하는 구조","한국에는 봄, 여름, 가을, 겨울이 있다.","Listing seasons","N has N, N, N, and N","Structure to list seasons in order","Korea has spring, summer, autumn, and winter.","季節列挙","Nには N、N、N、Nがある","季節を順序良く列挙する構造","韓国には春、夏、秋、冬がある。","列举季节","N有N、N、N、N","按顺序列举季节的结构","韩国有春、夏、秋、冬。","Enumerar estaciones","N tiene N, N, N y N","Estructura para enumerar estaciones en orden","Corea tiene primavera, verano, otoño e invierno.",계절,season,季節,季节,estación
nature_drought_dryness,nature,climate,advanced,"casual,public",description,가뭄 영향 설명,"N으로/로 인해 N이/가 V었/았다","가뭄이 미치는 영향을 설명하는 구조","가뭄으로 인해 강물이 줄어들었다.","Explaining drought effects","N decreased due to N","Structure to explain drought impacts","River water decreased due to drought.","干ばつ影響説明","NによりNがVた","干ばつが与える影響を説明する構造","干ばつにより川の水が減った。","说明干旱影响","由于N所以N V了","说明干旱影响的结构","由于干旱所以河水减少了。","Explicar efectos de sequía","N disminuyó debido a N","Estructura para explicar impactos de sequía","El agua del río disminuyó debido a la sequía.",가뭄,drought,干ばつ,干旱,sequía
nature_flood_overflow,nature,climate,advanced,"polite,public",emotion,홍수 피해 표현,"N으로/로 인해 N이/가 V게 되었다","홍수로 인한 피해를 표현하는 구조","홍수로 인해 집이 물에 잠기게 되었다.","Expressing flood damage","N became V-ed due to N","Structure to express flood damage","Houses became flooded due to flood.","洪水被害表現","NによりNがVようになった","洪水による被害を表現する構造","洪水により家が水に浸かるようになった。","表达洪水损害","由于N所以N变得V了","表达洪水损害的结构","由于洪水所以房屋变得被淹了。","Expresar daño por inundación","N se volvió V debido a N","Estructura para expresar daño por inundación","Las casas se volvieron inundadas debido a la inundación.",홍수,flood,洪水,洪水,inundación
nature_frost_ice,nature,climate,intermediate,"casual,public",description,서리 형성 과정,"N으로/로 인해 N이/가 V다","서리가 형성되는 과정을 설명하는 구조","추위로 인해 서리가 내린다.","Frost formation process","N forms due to N","Structure to explain frost formation process","Frost forms due to cold.","霜形成過程","NによりNができる","霜が形成される過程を説明する構造","寒さにより霜ができる。","霜形成过程","由于N所以N形成","说明霜形成过程的结构","由于寒冷所以霜形成。","Proceso de formación de escarcha","N se forma debido a N","Estructura para explicar proceso de formación de escarcha","La escarcha se forma debido al frío.",서리,frost,霜,霜,escarcha
nature_tsunami_wave,nature,climate,advanced,"polite,public",emotion,쓰나미 충격 표현,"N은/는 N에게 N을/를 주었다","쓰나미가 준 충격을 표현하는 구조","쓰나미는 사람들에게 충격을 주었다.","Expressing tsunami shock","N gave N to people","Structure to express shock given by tsunami","Tsunami gave shock to people.","津波衝撃表現","NはNにNを与えた","津波が与えた衝撃を表現する構造","津波は人々に衝撃を与えた。","表达海啸冲击","N给N带来了N","表达海啸带来冲击的结构","海啸给人们带来了冲击。","Expresar impacto de tsunami","N dio N a la gente","Estructura para expresar impacto dado por tsunami","El tsunami dio shock a la gente.",쓰나미,tsunami,津波,海啸,tsunami
nature_wildlife_animals,nature,ecosystem,basic,"polite,public",description,야생동물 관찰,"N에서 N을/를 V을/를 수 있다","야생동물 관찰 장소와 활동을 표현하는 구조","사파리에서 야생동물을 볼 수 있다.","Wildlife observation","You can V N in N","Structure to express wildlife observation places and activities","You can see wildlife in safari.","野生動物観察","NでNをVることができる","野生動物観察場所と活動を表現する構造","サファリで野生動物を見ることができる。","观察野生动物","可以在N V N","表达野生动物观察地点和活动的结构","可以在野生动物园观察野生动物。","Observación de vida silvestre","Puedes V N en N","Estructura para expresar lugares y actividades de observación de vida silvestre","Puedes ver vida silvestre en safari.",야생동물,wildlife,野生動物,野生动物,vida silvestre
nature_habitat_home,nature,ecosystem,intermediate,"polite,school",description,서식지 감소 문제,"N의 N이/가 V고 있다","동물 서식지 감소 문제를 표현하는 구조","판다의 서식지가 줄어들고 있다.","Habitat reduction problem","N's N is V-ing","Structure to express animal habitat reduction problem","Pandas' habitat is decreasing.","生息地減少問題","NのNがVている","動物の生息地減少問題を表現する構造","パンダの生息地が減っている。","栖息地减少问题","N的N在V着","表达动物栖息地减少问题的结构","熊猫的栖息地在减少着。","Problema de reducción de hábitat","N de N está V-ando","Estructura para expresar problema de reducción de hábitat animal","El hábitat de pandas está disminuyendo.",서식지,habitat,生息地,栖息地,hábitat
nature_biodiversity_variety,nature,ecosystem,intermediate,"polite,school",opinion,생물다양성 가치,"N은/는 N의 N이다","생물다양성의 가치를 표현하는 구조","생물다양성은 지구의 보물이다.","Biodiversity value","N is N's N","Structure to express biodiversity value","Biodiversity is Earth's treasure.","生物多様性価値","NはNのNだ","生物多様性の価値を表現する構造","生物多様性は地球の宝物だ。","生物多样性价值","N是N的N","表达生物多样性价值的结构","生物多样性是地球的宝藏。","Valor de biodiversidad","N es N de N","Estructura para expresar valor de biodiversidad","La biodiversidad es tesoro de la Tierra.",생물다양성,biodiversity,生物多様性,生物多样性,biodiversidad
nature_ecosystem_system,nature,ecosystem,intermediate,"polite,school",suggestion,생태계 보호 권유,"N을/를 V기 위해 V아/어야 한다","생태계 보호를 위한 행동을 권유하는 구조","생태계를 보호하기 위해 노력해야 한다.","Ecosystem protection recommendation","We should V to V N","Structure to recommend actions for ecosystem protection","We should work to protect ecosystems.","生態系保護勧誘","NをVためにVべきだ","生態系保護のための行動を勧誘する構造","生態系を保護するために努力すべきだ。","建议生态系统保护","为了V N应该V","建议生态系统保护行动的结构","为了保护生态系统应该努力。","Recomendación de protección de ecosistema","Deberíamos V para V N","Estructura para recomendar acciones para protección de ecosistema","Deberíamos trabajar para proteger ecosistemas.",생태계,ecosystem,生態系,生态系统,ecosistema
nature_extinction_disappearance,nature,ecosystem,advanced,"casual,public",emotion,멸종 시기 설명,"N은/는 N 전에 V었/았다","멸종이 일어난 시기를 설명하는 구조","공룡은 오래 전에 멸종했다.","Explaining extinction timing","N became extinct N ago","Structure to explain extinction timing","Dinosaurs became extinct long ago.","絶滅時期説明","NはN前にVた","絶滅が起きた時期を説明する構造","恐竜は昔に絶滅した。","说明灭绝时期","N在N前V了","说明灭绝发生时期的结构","恐龙在很久前灭绝了。","Explicar momento de extinción","N se extinguió hace N","Estructura para explicar momento de extinción","Los dinosaurios se extinguieron hace mucho.",멸종,extinction,絶滅,灭绝,extinción
nature_food_chain,nature,ecosystem,intermediate,"polite,school",instruction,먹이사슬 역할 설명,"N에서 각 N의 N을/를 V는 것이 형용사다","먹이사슬에서 각 생물의 역할 중요성을 설명하는 구조","먹이사슬에서 각 생물의 역할을 아는 것이 중요하다.","Food chain role explanation","It's adjective to V each N's N in N","Structure to explain importance of each organism's role in food chain","It's important to know each organism's role in food chain.","食物連鎖役割説明","Nで各NのNをVることが形容詞だ","食物連鎖での各生物の役割の重要性を説明する構造","食物連鎖で各生物の役割を知ることが重要だ。","说明食物链作用","在N中V每个N的N很形容词","说明食物链中各生物作用重要性的结构","在食物链中了解每个生物的作用很重要。","Explicación del papel en cadena alimentaria","Es adjective V el N de cada N en N","Estructura para explicar importancia del papel de cada organismo en cadena alimentaria","Es importante conocer el papel de cada organismo en cadena alimentaria.",먹이사슬,food chain,食物連鎖,食物链,cadena alimentaria
nature_predator_hunter,nature,ecosystem,intermediate,"casual,public",description,포식자 특성 설명,"N은/는 N으로/로 유명하다","포식자의 특성을 설명하는 구조","독수리는 강한 포식자로 유명하다.","Predator characteristic description","N is famous as adjective N","Structure to describe predator characteristics","Eagles are famous as strong predators.","捕食者特性説明","NはNとして有名だ","捕食者の特性を説明する構造","ワシは強い捕食者として有名だ。","说明捕食者特性","N以N而闻名","说明捕食者特性的结构","老鹰以强大的捕食者而闻名。","Descripción de características de depredador","N es famoso como N adjective","Estructura para describir características de depredador","Las águilas son famosas como depredadores fuertes.",포식자,predator,捕食者,捕食者,depredador
