concept_id,domain,category,difficulty,situation,purpose,korean,english,japanese,chinese,spanish,korean_word,english_word,japanese_word,chinese_word,spanish_word
business_postpone_delay,business,meeting,intermediate,"casual,work",request,"예상치 못한 일로 회의를 연기해야 합니다.","We need to postpone the meeting due to unexpected circumstances.","予期しない事情で会議を延期する必要があります。","由于意外情况，我们需要推迟会议。","Necesitamos aplazar la reunión debido a circunstancias imprevistas.",연기,postpone,延期,推迟,aplazar
business_attend_join,business,meeting,basic,"polite,work",request,"중요한 회의이니 꼭 참석해 주세요.","Please make sure to attend this important meeting.","重要な会議なので必ず参加してください。","这是重要会议，请务必参加。","Por favor asegúrese de asistir a esta reunión importante.",참석,attend,参加,参加,asistir
business_discuss_debate,business,meeting,intermediate,"polite,social",suggestion,"예산 문제를 상세히 논의해야 합니다.","We need to discuss the budget issues in detail.","予算問題を詳細に議論する必要があります。","我们需要详细讨论预算问题。","Necesitamos discutir los temas presupuestarios en detalle.",논의,discuss,議論,讨论,discutir
business_conclude_finish,business,meeting,intermediate,"polite,work",instruction,"모든 안건을 다뤘으므로 회의를 마무리하겠습니다.","Since we've covered all agenda items, let's conclude the meeting.","全ての議題を扱ったので会議を終了します。","由于我们已经处理了所有议程项目，让我们结束会议。","Como hemos cubierto todos los puntos, concluyamos la reunión.",마무리,conclude,終了,结束,concluir
business_prepare_ready,business,meeting,basic,"casual,work",instruction,"다음 주 회의를 위해 자료를 준비해 주세요.","Please prepare materials for next week's meeting.","来週の会議のために資料を準備してください。","请为下周的会议准备材料。","Por favor prepare materiales para la reunión de la próxima semana.",준비,prepare,準備,准备,preparar
business_review_examine,business,meeting,intermediate,"polite,social",suggestion,"제출된 보고서를 함께 검토해 봅시다.","Let's review the submitted report together.","提出された報告書を一緒に検討しましょう。","让我们一起审查提交的报告。","Revisemos juntos el informe presentado.",검토,review,検討,审查,revisar
business_approve_accept,business,meeting,intermediate,"formal,work",agreement,"이사회에서 예산안을 승인했습니다.","The board has approved the budget proposal.","理事会が予算案を承認しました。","董事会已批准预算提案。","La junta ha aprobado la propuesta presupuestaria.",승인,approve,承認,批准,aprobar
business_reject_refuse,business,meeting,advanced,"formal,work",agreement,"제출된 계획안을 거부하기로 결정했습니다.","We decided to reject the submitted plan.","提出された計画案を拒否することに決定しました。","我们决定拒绝提交的计划。","Decidimos rechazar el plan presentado.",거부,reject,拒否,拒绝,rechazar
business_clearly_obviously,business,meeting,basic,"polite,work",instruction,"이 점을 명확히 말씀드리겠습니다.","Let me state this point clearly.","この点を明確に申し上げます。","让我清楚地说明这一点。","Permítanme expresar este punto claramente.",명확히,clearly,明確に,清楚地,claramente
business_protocol_procedure,business,meeting,technical,"formal,work",instruction,"회의 프로토콜에 따라 진행하겠습니다.","We'll proceed according to the meeting protocol.","会議のプロトコルに従って進行します。","我们将按照会议协议进行。","Procederemos según el protocolo de reunión.",프로토콜,protocol,プロトコル,协议,protocolo
business_presentation_speech,business,presentation,basic,"polite,work",instruction,"신제품에 대한 발표를 시작하겠습니다.","I'll begin the presentation on our new product.","新製品についての発表を始めます。","我将开始关于新产品的演示。","Comenzaré la presentación sobre nuestro nuevo producto.",발표,presentation,発表,演示,presentación
business_slide_page,business,presentation,basic,"polite,work",instruction,"이 슬라이드에서 중요한 데이터를 보여드리겠습니다.","This slide shows important data.","このスライドで重要なデータをお見せします。","这张幻灯片显示重要数据。","Esta diapositiva muestra datos importantes.",슬라이드,slide,スライド,幻灯片,diapositiva
business_audience_viewers,business,presentation,intermediate,"polite,social",description,"청중의 관심이 매우 높습니다.","The audience is very engaged.","聴衆の関心が非常に高いです。","观众的兴趣很高。","La audiencia está muy interesada.",청중,audience,聴衆,观众,audiencia
business_projector_equipment,business,presentation,basic,"casual,social",request,"프로젝터가 제대로 작동하는지 확인해 주세요.","Please check if the projector is working properly.","プロジェクターが正常に動作するか確認してください。","请检查投影仪是否正常工作。","Por favor verifique si el proyector funciona correctamente.",프로젝터,projector,プロジェクター,投影仪,proyector
business_handout_material,business,presentation,intermediate,"polite,work",instruction,"참고용 유인물을 나눠드리겠습니다.","I'll distribute reference handouts.","参考用の配布資料をお配りします。","我将分发参考讲义。","Distribuiré folletos de referencia.",유인물,handout,配布資料,讲义,folleto
business_microphone_mic,business,presentation,basic,"casual,work",request,"마이크 소리가 잘 들리시나요?","Can you hear the microphone clearly?","マイクの音は聞こえますか？","麦克风声音听得清楚吗？","¿Pueden escuchar claramente el micrófono?",마이크,microphone,マイク,麦克风,micrófono
business_chart_graph,business,presentation,intermediate,"polite,work",description,"이 차트는 분기별 매출 증가를 보여줍니다.","This chart shows quarterly sales growth.","このチャートは四半期売上成長を示しています。","这个图表显示了季度销售增长。","Este gráfico muestra el crecimiento de ventas trimestrales.",차트,chart,チャート,图表,gráfico
business_screen_display,business,presentation,basic,"casual,work",instruction,"화면이 모든 분들께 잘 보이시나요?","Can everyone see the screen clearly?","画面は皆さんよく見えますか？","大家都能清楚地看到屏幕吗？","¿Todos pueden ver claramente la pantalla?",화면,screen,画面,屏幕,pantalla
business_pointer_laser,business,presentation,intermediate,"casual,work",request,"포인터로 중요한 부분을 가리켜 드리겠습니다.","I'll point to the important parts with the pointer.","ポインターで重要な部分を指し示します。","我将用指示器指出重要部分。","Señalaré las partes importantes con el puntero.",포인터,pointer,ポインター,指示器,puntero
business_demo_demonstration,business,presentation,intermediate,"polite,work",instruction,"소프트웨어 기능을 실제로 시연해 보겠습니다.","I'll demonstrate the software features live.","ソフトウェア機能を実際に実演します。","我将现场演示软件功能。","Demostraré las características del software en vivo.",시연,demo,実演,演示,demostración
business_rehearsal_practice,business,presentation,intermediate,"casual,work",instruction,"발표 전에 한 번 더 리허설을 했습니다.","We did one more rehearsal before the presentation.","発表前にもう一度リハーサルを行いました。","演示前我们又彩排了一次。","Hicimos un ensayo más antes de la presentación.",리허설,rehearsal,リハーサル,彩排,ensayo
business_timing_schedule,business,presentation,intermediate,"polite,work",instruction,"발표 타이밍을 정확히 맞춰주세요.","Please keep the presentation timing accurate.","発表のタイミングを正確に合わせてください。","请准确把握演示时机。","Por favor mantenga el tiempo de presentación preciso.",타이밍,timing,タイミング,时机,momento
business_feedback_response,business,presentation,intermediate,"polite,social",request,"발표 후 건설적인 피드백을 주시면 감사하겠습니다.","I would appreciate constructive feedback after the presentation.","発表後に建設的なフィードバックをいただければ感謝します。","演示后如能给予建设性反馈，我将不胜感激。","Agradecería comentarios constructivos después de la presentación.",피드백,feedback,フィードバック,反馈,retroalimentación
business_overview_summary,business,presentation,intermediate,"polite,work",description,"전체 프로젝트 개요를 간단히 소개하겠습니다.","I'll briefly introduce the overall project overview.","全体プロジェクトの概要を簡単に紹介します。","我将简要介绍整个项目概述。","Presentaré brevemente el resumen general del proyecto.",개요,overview,概要,概述,resumen
business_question_inquiry,business,presentation,basic,"polite,social",question,"혹시 궁금한 점이나 질문이 있으시면 언제든지 해 주세요.","If you have any questions or inquiries, please ask anytime.","何かご質問やお問い合わせがあればいつでもお聞かせください。","如果您有任何问题或疑问，请随时提问。","Si tienen preguntas o consultas, por favor pregunten en cualquier momento.",질문,question,質問,问题,pregunta
business_visual_graphic,business,presentation,intermediate,"polite,work",description,"시각자료를 통해 더 이해하기 쉽게 설명드리겠습니다.","I'll explain more clearly using visual materials.","ビジュアル資料を通してより分かりやすく説明します。","我将通过视觉材料更清楚地解释。","Explicaré más claramente usando materiales visuales.",시각자료,visual,ビジュアル,视觉材料,visual
business_conclusion_ending,business,presentation,basic,"polite,work",instruction,"발표의 마지막 결론 부분입니다.","This is the final conclusion part of the presentation.","発表の最後の結論部分です。","这是演示的最终结论部分。","Esta es la parte de conclusión final de la presentación.",결론,conclusion,結論,结论,conclusión
business_email_message,business,email,basic,"polite,work",instruction,"중요한 공지사항을 이메일로 발송했습니다.","I sent important announcements via email.","重要なお知らせをメールで送信しました。","我通过邮件发送了重要通知。","Envié anuncios importantes por correo electrónico.",이메일,email,メール,电子邮件,correo
business_subject_topic,business,email,basic,"polite,work",instruction,"이메일 제목에 회의 날짜를 포함해 주세요.","Please include the meeting date in the email subject.","メール件名に会議日を含めてください。","请在邮件主题中包含会议日期。","Por favor incluya la fecha de la reunión en el asunto del correo.",제목,subject,件名,主题,asunto
business_sender_author,business,email,basic,"polite,work",description,"발신자 정보가 정확한지 다시 확인해 주세요.","Please double-check that the sender information is correct.","送信者情報が正確か再確認してください。","请再次确认发送者信息是否正确。","Por favor verifique nuevamente que la información del remitente sea correcta.",발신자,sender,送信者,发送者,remitente
business_recipient_receiver,business,email,basic,"polite,work",description,"이메일 수신자 목록을 업데이트했습니다.","I updated the email recipient list.","メール受信者リストを更新しました。","我更新了邮件接收者列表。","Actualicé la lista de destinatarios del correo.",수신자,recipient,受信者,接收者,destinatario
business_attachment_file,business,email,intermediate,"polite,work",request,"회의 자료를 첨부파일로 보내드립니다.","I'm sending the meeting materials as attachments.","会議資料を添付ファイルで送ります。","我将会议材料作为附件发送。","Envío los materiales de la reunión como adjuntos.",첨부파일,attachment,添付ファイル,附件,adjunto
business_reply_response,business,email,basic,"polite,work",request,"가능한 한 빨리 답장을 부탁드립니다.","Please reply as soon as possible.","できるだけ早く返信をお願いします。","请尽快回复。","Por favor responda lo antes posible.",답장,reply,返信,回复,respuesta
business_forward_send,business,email,intermediate,"polite,work",instruction,"이 메시지를 관련 부서에 전달해 주세요.","Please forward this message to the relevant department.","このメッセージを関連部署に転送してください。","请将此消息转发给相关部门。","Por favor reenvíe este mensaje al departamento correspondiente.",전달,forward,転送,转发,reenviar
business_draft_prepare,business,email,intermediate,"casual,work",description,"이메일 초안을 임시저장함에 보관했습니다.","I saved the email draft in the drafts folder.","メールの下書きを下書きフォルダに保存しました。","我将邮件草稿保存在草稿文件夹中。","Guardé el borrador del correo en la carpeta de borradores.",초안,draft,下書き,草稿,borrador
business_folder_directory,business,email,basic,"casual,work",instruction,"프로젝트별로 이메일 폴더를 만들어 두었습니다.","I created email folders for each project.","プロジェクトごとにメールフォルダを作成しました。","我为每个项目创建了邮件文件夹。","Creé carpetas de correo para cada proyecto.",폴더,folder,フォルダ,文件夹,carpeta
business_delete_remove,business,email,basic,"casual,work",instruction,"오래된 이메일들을 정리해서 삭제했습니다.","I organized and deleted old emails.","古いメールを整理して削除しました。","我整理并删除了旧邮件。","Organicé y eliminé correos antiguos.",삭제,delete,削除,删除,eliminar
business_spam_junk,business,email,intermediate,"casual,online",emotion,"스팸 메일함을 정기적으로 비워야 합니다.","The spam folder needs to be emptied regularly.","スパムフォルダを定期的に空にする必要があります。","需要定期清空垃圾邮件文件夹。","La carpeta de spam necesita vaciarse regularmente.",스팸,spam,スパム,垃圾邮件,spam
business_signature_name,business,email,basic,"polite,work",instruction,"회사 이메일 서명 양식을 사용해 주세요.","Please use the company email signature format.","会社のメール署名形式を使用してください。","请使用公司邮件签名格式。","Por favor use el formato de firma de correo de la empresa.",서명,signature,署名,签名,firma
business_password_security,business,email,fluent,"formal,work",instruction,"보안을 위해 정기적으로 암호를 변경하시기 바랍니다.","Please change your password regularly for security purposes.","セキュリティのため定期的にパスワードを変更してください。","为了安全，请定期更改密码。","Por favor cambie su contraseña regularmente por motivos de seguridad.",암호,password,パスワード,密码,contraseña
business_encryption_secure,business,email,technical,"formal,office",instruction,"민감한 정보는 반드시 암호화하여 전송해야 합니다.","Sensitive information must be transmitted with encryption.","機密情報は必ず暗号化して送信する必要があります。","敏感信息必须加密传输。","La información sensible debe transmitirse con cifrado.",암호화,encryption,暗号化,加密,cifrado
