concept_id,domain,category,difficulty,situation,purpose,korean,english,japanese,chinese,spanish,korean_word,english_word,japanese_word,chinese_word,spanish_word
business_efficiency_productivity,business,responsibilities,advanced,"polite,work",opinion,"새로운 도구로 업무 효율성이 크게 개선됐어요.","Work efficiency has greatly improved with new tools.","新しいツールで業務効率性が大きく改善されました。","使用新工具，工作效率大大提高了。","La eficiencia del trabajo ha mejorado mucho con nuevas herramientas.",효율성,efficiency,効率性,效率,eficiencia
business_schedule_timetable,business,schedules,basic,"polite,work",question,"다음 주 일정을 미리 알려주실 수 있나요?","Could you let me know next week's schedule in advance?","来週のスケジュールを事前に教えていただけますか？","您能提前告诉我下周的日程吗？","¿Podrías informarme el horario de la próxima semana con anticipación?",일정,schedule,スケジュール,日程,horario
business_time_duration,business,schedules,basic,"casual,work",question,"프로젝트 완료까지 시간이 얼마나 걸릴까요?","How long will it take to complete the project?","プロジェクト完了まで時間はどのくらいかかりますか？","完成项目需要多长时间？","¿Cuánto tiempo tomará completar el proyecto?",시간,time,時間,时间,tiempo
business_deadline_timelimit,business,schedules,intermediate,"urgent,work",request,"마감일을 하루 연장해 주실 수 있을까요?","Could you extend the deadline by one day?","締切を1日延長していただけますか？","您能将截止日期延长一天吗？","¿Podrías extender la fecha límite por un día?",마감,deadline,締切,截止日期,fecha límite
business_appointment_meeting,business,schedules,basic,"polite,work",request,"오후 3시 약속을 오전으로 변경할 수 있을까요?","Could we change the 3 PM appointment to the morning?","午後3時の約束を午前に変更できますか？","我们能将下午3点的约会改到上午吗？","¿Podríamos cambiar la cita de las 3 PM a la mañana?",약속,appointment,約束,约会,cita
business_room_space,business,schedules,basic,"polite,office",request,"큰 회의실이 비어있는지 확인해 주세요.","Please check if the large meeting room is available.","大きな会議室が空いているか確認してください。","请检查大会议室是否可用。","Por favor verifica si la sala de reuniones grande está disponible.",회의실,room,会議室,会议室,sala
business_calendar_planner,business,schedules,basic,"casual,office",description,"공유 캘린더에서 모든 일정을 확인할 수 있어요.","You can check all schedules in the shared calendar.","共有カレンダーですべてのスケジュールを確認できます。","您可以在共享日历中查看所有时间表。","Puedes verificar todos los horarios en el calendario compartido.",캘린더,calendar,カレンダー,日历,calendario
business_planner_organizer,business,schedules,intermediate,"casual,office",description,"업무 계획표에 모든 중요한 일정을 기록해요.","I record all important schedules in the work planner.","業務プランナーにすべての重要なスケジュールを記録します。","我在工作计划本中记录所有重要的时间表。","Registro todos los horarios importantes en el planificador de trabajo.",계획표,planner,プランナー,计划本,planificador
business_order_sequence,business,schedules,basic,"polite,work",instruction,"작업 순서를 바꿔서 더 효율적으로 진행해요.","Let's change the work order to proceed more efficiently.","作業順序を変えてより効率的に進めましょう。","让我们改变工作顺序以更高效地进行。","Cambiemos el orden de trabajo para proceder más eficientemente.",순서,order,順序,顺序,orden
business_priority_importance,business,schedules,intermediate,"formal,work",instruction,"긴급한 업무부터 우선순위를 정해서 처리하세요.","Handle urgent tasks first by setting priorities.","緊急な業務から優先順位を決めて処理してください。","请优先处理紧急任务，设定优先级。","Maneja las tareas urgentes primero estableciendo prioridades.",우선순위,priority,優先順位,优先级,prioridad
business_adjustment_modification,business,schedules,advanced,"polite,work",suggestion,"다른 팀과 일정 조정이 필요할 것 같습니다.","Schedule adjustment with other teams seems necessary.","他チームとのスケジュール調整が必要だと思います。","似乎需要与其他团队进行时间表调整。","Parece necesario ajustar el horario con otros equipos.",조정,adjustment,調整,调整,ajuste
business_postpone_delay,business,schedules,basic,"polite,work",request,"예상보다 시간이 더 걸려서 일정을 연기해야 해요.","It's taking longer than expected, so we need to postpone the schedule.","予想より時間がかかるので、スケジュールを延期する必要があります。","花费的时间比预期长，所以我们需要推迟时间表。","Está tomando más tiempo del esperado, así que necesitamos posponer el horario.",연기,postpone,延期,推迟,posponer
business_confirmation_verification,business,schedules,basic,"polite,work",gratitude,"회의 시간 확인해 주셔서 감사합니다.","Thank you for confirming the meeting time.","会議時間を確認していただきありがとうございます。","感谢您确认会议时间。","Gracias por confirmar la hora de la reunión.",확인,confirmation,確認,确认,confirmación
business_reply_response,business,colleagues,technical,"formal,office",instruction,"긴급한 이메일에는 24시간 내 응답해 주세요.","Please reply to urgent emails within 24 hours.","緊急なメールには24時間以内に返信してください。","请在24小时内回复紧急电子邮件。","Por favor responde a correos urgentes dentro de 24 horas.",응답,reply,返信,回复,responder
