concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
daily_weather_condition,daily,weather_talk,basic,🌤️,#FFC107,"casual,social",question,날씨,nal-ssi,대기의 상태,명사,"기후,기상","실내,인공","자연,환경","날씨예보,날씨정보","좋은 날씨,나쁜 날씨",weather,/ˈweðər/,condition of the atmosphere,noun,"climate,conditions","indoor,artificial","nature,environment","weather forecast,weather information","good weather,bad weather",天气,tian qi,大气的状态,名词,"气候,气象","室内,人工","自然,环境","天气预报,天气信息","好天气,坏天气",天気,tenki,大気の状態,名詞,"気候,気象","室内,人工","自然,環境","天気予報,天気情報","良い天気,悪い天気",clima,cli-ma,condición de la atmósfera,sustantivo,"tiempo,condiciones","interior,artificial","naturaleza,ambiente","pronóstico del tiempo,información meteorológica","buen clima,mal clima",내일 날씨가 어떨까요?,What will the weather be like tomorrow?,明天天气会怎么样？,明日の天気はどうでしょうか？,¿Cómo estará el clima mañana?
daily_sunny_bright,daily,weather_talk,basic,☀️,#FFEB3B,"casual,social",emotion,맑다,malg-da,하늘이 밝고 깨끗함,형용사,"화창하다,밝다","흐리다,어둡다","날씨,자연","맑은날,맑은하늘","정말 맑다,매우 맑다",sunny,/ˈsʌni/,bright and clear sky,adjective,"bright,clear","cloudy,dark","weather,nature","sunny day,clear sky","really sunny,very sunny",晴朗,qing lang,天空明亮清洁,形容词,"晴天,明亮","阴天,黑暗","天气,自然","晴天,晴空","真的晴朗,非常晴朗",晴れ,hare,空が明るくきれい,形容詞,"晴天,明るい","曇り,暗い","天気,自然","晴れた日,晴れ空","本当に晴れ,とても晴れ",soleado,so-le-a-do,cielo brillante y claro,adjetivo,"brillante,claro","nublado,oscuro","clima,naturaleza","día soleado,cielo despejado","realmente soleado,muy soleado",오늘은 정말 맑고 화창해요.,Today is really sunny and bright.,今天真的很晴朗明亮。,今日は本当に晴れて明るいです。,Hoy está realmente soleado y brillante.
daily_rain_precipitation,daily,weather_talk,basic,🌧️,#2196F3,"casual,social",description,비,bi,하늘에서 떨어지는 물,명사,"강우,우천","맑음,건조","날씨,자연","비옷,우산","많은 비,적은 비",rain,/reɪn/,water falling from the sky,noun,"rainfall,precipitation","sunshine,dryness","weather,nature","raincoat,umbrella","heavy rain,light rain",雨,yu,从天空降落的水,名词,"降雨,雨水","阳光,干燥","天气,自然","雨衣,雨伞","大雨,小雨",雨,ame,空から降る水,名詞,"降雨,雨水","日光,乾燥","天気,自然","雨着,傘","大雨,小雨",lluvia,llu-via,agua que cae del cielo,sustantivo,"precipitación,agua de lluvia","sol,sequedad","clima,naturaleza","impermeable,paraguas","lluvia fuerte,lluvia ligera",비가 와서 우산을 가져가야 해요.,It's raining so I need to take an umbrella.,下雨了,我需要带伞。,"雨が降っているので傘を持って行く必要があります。,Está lloviendo así que necesito llevar un paraguas."
daily_cold_temperature,daily,weather_talk,basic,🥶,#03A9F4,"casual,social",emotion,춥다,chup-da,온도가 낮아 시원함,형용사,"차갑다,서늘하다","덥다,뜨겁다","온도,날씨","추운날,추위","너무 춥다,조금 춥다",cold,/koʊld/,low temperature,adjective,"chilly,cool","hot,warm","temperature,weather","cold day,coldness","very cold,a bit cold",冷,leng,温度低而凉爽,形容词,"寒冷,凉爽","热,温暖","温度,天气","寒冷的一天,寒冷","很冷,有点冷",寒い,samui,温度が低くて涼しい,形容詞,"冷たい,涼しい","暑い,温かい","温度,天気","寒い日,寒さ","とても寒い,少し寒い",frío,frí-o,temperatura baja,adjetivo,"helado,fresco","caliente,cálido","temperatura,clima","día frío,frialdad","muy frío,un poco frío",오늘 날씨가 너무 추워요.,The weather is very cold today.,今天天气很冷。,今日はとても寒いです。,El clima está muy frío hoy.
daily_hot_temperature,daily,weather_talk,basic,🔥,#F44336,"casual,social",emotion,덥다,deop-da,온도가 높아 따뜻함,형용사,"뜨겁다,따뜻하다","춥다,차갑다","온도,날씨","더운날,더위","너무 덥다,조금 덥다",hot,/hɑːt/,high temperature,adjective,"warm,heated","cold,cool","temperature,weather","hot day,heat","very hot,a bit hot",热,re,温度高而温暖,形容词,"暖和,加热","冷,凉爽","温度,天气","炎热的一天,热量","很热,有点热",暑い,atsui,温度が高くて暖かい,形容詞,"熱い,温かい","寒い,冷たい","温度,天気","暑い日,暑さ","とても暑い,少し暑い",caliente,ca-lien-te,temperatura alta,adjetivo,"cálido,calentado","frío,fresco","temperatura,clima","día caluroso,calor","muy caliente,un poco caliente",여름에는 정말 덥고 습해요.,It's really hot and humid in summer.,夏天真的很热很潮湿。,夏は本当に暑くて湿気があります。,En verano hace mucho calor y humedad.
daily_wind_air,daily,weather_talk,basic,💨,#9E9E9E,"casual,social",description,바람,ba-ram,움직이는 공기,명사,"미풍,강풍","고요,무풍","날씨,자연","바람소리,바람결","시원한 바람,강한 바람",wind,/wɪnd/,moving air,noun,"breeze,gust","stillness,calm","weather,nature","wind sound,wind flow","cool wind,strong wind",风,feng,移动的空气,名词,"微风,强风","平静,无风","天气,自然","风声,风流","凉风,强风",風,kaze,動く空気,名詞,"そよ風,強風","静寂,無風","天気,自然","風の音,風の流れ","涼しい風,強い風",viento,vien-to,aire en movimiento,sustantivo,"brisa,ráfaga","quietud,calma","clima,naturaleza","sonido del viento,flujo del viento","viento fresco,viento fuerte",오늘은 바람이 많이 불어요.,There's a lot of wind today.,今天风很大。,今日は風がたくさん吹いています。,Hay mucho viento hoy.
daily_walk_exercise,daily,routine,basic,🚶,#8BC34A,"casual,home",suggestion,산책,san-chaek,천천히 걷는 운동,명사,"걷기,보행","뛰기,달리기","운동,건강","산책로,산책코스","아침산책,저녁산책",walk,/wɔːk/,slow walking exercise,noun,"stroll,walking","running,jogging","exercise,health","walking path,walking course","morning walk,evening walk",散步,san bu,慢慢走的运动,名词,"步行,行走","跑步,慢跑","运动,健康","散步道,散步路线","晨练,晚步",散歩,sanpo,ゆっくり歩く運動,名詞,"歩行,ウォーキング","走る,ジョギング","運動,健康","散歩道,散歩コース","朝の散歩,夕方の散歩",caminar,ca-mi-nar,ejercicio de caminar lento,verbo,"pasear,andar","correr,trotar","ejercicio,salud","sendero,ruta de caminata","caminata matutina,caminata vespertina",공원에서 산책하는 게 좋아요.,I like walking in the park.,我喜欢在公园里散步。,公園で散歩するのが好きです。,Me gusta caminar en el parque.
daily_lunch_meal,daily,routine,basic,🍽️,#FF9800,"casual,home",description,점심,jeom-sim,하루 중간에 먹는 식사,명사,"중식,점심식사","아침,저녁","식사,음식","점심메뉴,점심시간","든든한 점심,간단한 점심",lunch,/lʌntʃ/,meal eaten in the middle of the day,noun,"midday meal,noon meal","breakfast,dinner","meal,food","lunch menu,lunch time","hearty lunch,light lunch",午餐,wu can,一天中间吃的饭,名词,"中餐,午饭","早餐,晚餐","餐食,食物","午餐菜单,午餐时间","丰盛午餐,简单午餐",昼食,chushoku,一日の真ん中に食べる食事,名詞,"昼ご飯,昼の食事","朝食,夕食","食事,食べ物","昼食メニュー,昼食時間","しっかりした昼食,軽い昼食",almuerzo,al-muer-zo,comida del mediodía,sustantivo,"comida del mediodía,comida de mediodía","desayuno,cena","comida,alimento","menú de almuerzo,hora del almuerzo","almuerzo abundante,almuerzo ligero",점심시간에 친구와 만나요.,I meet my friend during lunch time.,午餐时间我和朋友见面。,昼食時間に友達と会います。,Me encuentro con mi amigo durante la hora del almuerzo.
daily_dinner_meal,daily,routine,basic,🍽️,#E91E63,"polite,home",description,저녁식사,jeo-nyeok-sik-sa,하루 마지막 식사,명사,"만찬,석식","아침식사,조식","식사,음식","저녁메뉴,저녁시간","풍성한 저녁식사,가벼운 저녁식사",dinner,/ˈdɪnər/,last meal of the day,noun,"evening meal,supper","breakfast,morning meal","meal,food","dinner menu,dinner time","rich dinner,light dinner",晚餐,wan can,一天的最后一餐,名词,"晚饭,晚上的饭","早餐,早饭","餐食,食物","晚餐菜单,晚餐时间","丰富晚餐,简单晚餐",夕食,yushoku,一日の最後の食事,名詞,"晩ご飯,夕方の食事","朝食,朝ご飯","食事,食べ物","夕食メニュー,夕食時間","豊かな夕食,軽い夕食",cena,ce-na,última comida del día,sustantivo,"comida nocturna,última comida","desayuno,comida matutina","comida,alimento","menú de cena,hora de la cena","cena abundante,cena ligera",가족과 함께 저녁식사를 해요.,I have dinner with my family.,我和家人一起吃晚餐。,家族と一緒に夕食を食べます。,Ceno con mi familia.
daily_shower_clean,daily,routine,basic,🚿,#00BCD4,"casual,home",description,샤워,sya-wo,몸을 씻는 행위,명사,"목욕,세수","더러워짐,오염","청결,위생","샤워실,샤워기","뜨거운 샤워,차가운 샤워",shower,/ˈʃaʊər/,washing body with water,noun,"bath,washing","dirtying,contamination","cleanliness,hygiene","shower room,shower head","hot shower,cold shower",淋浴,lin yu,用水洗身体,名词,"洗澡,清洗","弄脏,污染","清洁,卫生","淋浴间,花洒","热水澡,冷水澡",シャワー,shawaa,体を洗う行為,名詞,"入浴,洗う","汚れ,汚染","清潔,衛生","シャワー室,シャワーヘッド","熱いシャワー,冷たいシャワー",ducha,du-cha,lavarse el cuerpo con agua,sustantivo,"baño,lavado","ensuciarse,contaminación","limpieza,higiene","cuarto de ducha,cabezal de ducha","ducha caliente,ducha fría",운동 후에 샤워를 해요.,I take a shower after exercise.,运动后我洗澡。,運動の後にシャワーを浴びます。,Me ducho después del ejercicio.
daily_school_education,daily,routine,intermediate,🏫,#3F51B5,"polite,social",instruction,학교,hak-gyo,교육을 받는 장소,명사,"학원,교육기관","집,가정","교육,학습","학교생활,학교선생님","좋은 학교,유명한 학교",school,/skuːl/,place for education,noun,"academy,educational institution","home,house","education,learning","school life,school teacher","good school,famous school",学校,xue xiao,接受教育的地方,名词,"学院,教育机构","家,家庭","教育,学习","学校生活,学校老师","好学校,著名学校",学校,gakkou,教育を受ける場所,名詞,"学院,教育機関","家,家庭","教育,学習","学校生活,学校の先生","良い学校,有名な学校",escuela,es-cue-la,lugar para la educación,sustantivo,"academia,institución educativa","casa,hogar","educación,aprendizaje","vida escolar,maestro de escuela","buena escuela,escuela famosa",내일부터 학교가 시작돼요.,School starts tomorrow.,明天开始上学。,明日から学校が始まります。,La escuela comienza mañana.
daily_book_reading,daily,routine,intermediate,📚,#795548,"casual,home",emotion,책,chaek,읽을 수 있는 인쇄물,명사,"서적,도서","무지,무식","지식,학습","책장,책상","재미있는 책,어려운 책",book,/bʊk/,printed material for reading,noun,"literature,publication","ignorance,illiteracy","knowledge,learning","bookshelf,desk","interesting book,difficult book",书,shu,可以阅读的印刷品,名词,"书籍,图书","无知,文盲","知识,学习","书架,书桌","有趣的书,困难的书",本,hon,読むことができる印刷物,名詞,"書籍,図書","無知,無学","知識,学習","本棚,机","面白い本,難しい本",libro,li-bro,material impreso para leer,sustantivo,"literatura,publicación","ignorancia,analfabetismo","conocimiento,aprendizaje","estantería,escritorio","libro interesante,libro difícil",매일 밤 책을 읽어요.,I read a book every night.,我每天晚上读书。,毎晩本を読みます。,Leo un libro todas las noches.
daily_phone_device,daily,routine,basic,📱,#FF5722,"casual,social",request,전화,jeon-hwa,음성으로 대화하는 기기,명사,"통화,전화기","무음,조용","통신,대화","전화번호,전화통화","중요한 전화,긴급전화",phone,/foʊn/,device for voice conversation,noun,"telephone,call","silence,quiet","communication,conversation","phone number,phone call","important phone,emergency phone",电话,dian hua,用声音对话的设备,名词,"通话,电话机","静音,安静","通信,对话","电话号码,电话通话","重要电话,紧急电话",電話,denwa,音声で会話する機器,名詞,"通話,電話機","無音,静か","通信,会話","電話番号,電話通話","重要な電話,緊急電話",teléfono,te-lé-fo-no,dispositivo para conversación de voz,sustantivo,"llamada,aparato telefónico","silencio,tranquilo","comunicación,conversación","número de teléfono,llamada telefónica","teléfono importante,teléfono de emergencia",친구에게 전화를 걸어야 해요.,I need to call my friend.,我需要给朋友打电话。,友達に電話をかける必要があります。,Necesito llamar a mi amigo.
daily_computer_device,daily,routine,intermediate,💻,#607D8B,"casual,work",instruction,컴퓨터,keom-pyu-teo,정보를 처리하는 기계,명사,"PC,전산기","수작업,아날로그","기술,정보","컴퓨터실,컴퓨터게임","빠른 컴퓨터,느린 컴퓨터",computer,/kəmˈpjuːtər/,machine that processes information,noun,"PC,processor","manual,analog","technology,information","computer room,computer game","fast computer,slow computer",电脑,dian nao,处理信息的机器,名词,"计算机,电子计算机","手工,模拟","技术,信息","电脑室,电脑游戏","快速电脑,慢速电脑",コンピューター,konpyuutaa,情報を処理する機械,名詞,"PC,計算機","手作業,アナログ","技術,情報","コンピューター室,コンピューターゲーム","速いコンピューター,遅いコンピューター",computadora,com-pu-ta-do-ra,máquina que procesa información,sustantivo,"PC,procesador","manual,analógico","tecnología,información","sala de computadoras,juego de computadora","computadora rápida,computadora lenta",일하려면 컴퓨터가 필요해요.,I need a computer to work.,工作需要电脑。,仕事にはコンピューターが必要です。,Necesito una computadora para trabajar.
daily_coffee_drink,daily,routine,basic,☕,#795548,"casual,social",emotion,커피,keo-pi,카페인이 든 음료,명사,"원두,에스프레소","차,물","음료,카페인","커피숍,커피잔","진한 커피,연한 커피",coffee,/ˈkɔːfi/,caffeinated beverage,noun,"espresso,caffeine","tea,water","beverage,caffeine","coffee shop,coffee cup","strong coffee,mild coffee",咖啡,ka fei,含咖啡因的饮料,名词,"浓缩咖啡,咖啡因","茶,水","饮料,咖啡因","咖啡店,咖啡杯","浓咖啡,淡咖啡",コーヒー,koohii,カフェインの入った飲み物,名詞,"エスプレッソ,カフェイン","茶,水","飲み物,カフェイン","コーヒーショップ,コーヒーカップ","濃いコーヒー,薄いコーヒー",café,ca-fé,bebida con cafeína,sustantivo,"espresso,cafeína","té,agua","bebida,cafeína","cafetería,taza de café","café fuerte,café suave",아침에 커피 한 잔 마셔요.,I drink a cup of coffee in the morning.,早上我喝一杯咖啡。,朝にコーヒーを一杯飲みます。,Bebo una taza de café por la mañana.
daily_television_media,daily,routine,basic,📺,#9C27B0,"casual,home",emotion,텔레비전,tel-le-bi-jeon,방송을 보는 기기,명사,"TV,티비","라디오,신문","방송,미디어","텔레비전프로그램,텔레비전채널","큰 텔레비전,작은 텔레비전",television,/ˈtelɪvɪʒən/,device for watching broadcasts,noun,"TV,telly","radio,newspaper","broadcast,media","television program,television channel","big television,small television",电视,dian shi,观看广播的设备,名词,"电视机,TV","收音机,报纸","广播,媒体","电视节目,电视频道","大电视,小电视",テレビ,terebi,放送を見る機器,名詞,"TV,テレビジョン","ラジオ,新聞","放送,メディア","テレビ番組,テレビチャンネル","大きなテレビ,小さなテレビ",televisión,te-le-vi-sión,dispositivo para ver transmisiones,sustantivo,"TV,tele","radio,periódico","transmisión,medios","programa de televisión,canal de televisión","televisión grande,televisión pequeña",저녁에 텔레비전을 봐요.,I watch television in the evening.,晚上我看电视。,夕方にテレビを見ます。,Veo televisión por la noche.
daily_music_sound,daily,routine,basic,🎵,#E91E63,"casual,home",emotion,음악,eum-ak,소리로 만든 예술,명사,"노래,선율","소음,잡음","예술,문화","음악가,음악회","좋은 음악,시끄러운 음악",music,/ˈmjuːzɪk/,art made with sound,noun,"song,melody","noise,static","art,culture","musician,concert","good music,loud music",音乐,yin yue,用声音制作的艺术,名词,"歌曲,旋律","噪音,杂音","艺术,文化","音乐家,音乐会","好音乐,吵闹音乐",音楽,ongaku,音で作られた芸術,名詞,"歌,メロディー","騒音,雑音","芸術,文化","音楽家,コンサート","良い音楽,うるさい音楽",música,mú-si-ca,arte hecho con sonido,sustantivo,"canción,melodía","ruido,estática","arte,cultura","músico,concierto","buena música,música fuerte",집에서 음악을 들으며 쉬어요.,I rest while listening to music at home.,我在家听音乐休息。,家で音楽を聴きながら休みます。,Descanso escuchando música en casa.
daily_study_learning,daily,routine,intermediate,📖,#3F51B5,"polite,work",instruction,공부,gong-bu,지식을 습득하는 활동,명사,"학습,연구","놀이,휴식","교육,지식","공부방,공부시간","열심히 공부,재미있는 공부",study,/ˈstʌdi/,activity to acquire knowledge,noun,"learning,research","play,rest","education,knowledge","study room,study time","hard study,interesting study",学习,xue xi,获取知识的活动,名词,"学习,研究","玩耍,休息","教育,知识","学习室,学习时间","努力学习,有趣学习",勉強,benkyou,知識を習得する活動,名詞,"学習,研究","遊び,休息","教育,知識","勉強部屋,勉強時間","一生懸命勉強,面白い勉強",estudiar,es-tu-diar,actividad para adquirir conocimiento,verbo,"aprendizaje,investigación","jugar,descansar","educación,conocimiento","sala de estudio,tiempo de estudio","estudiar duro,estudio interesante",매일 저녁에 한국어를 공부해요.,I study Korean every evening.,我每天晚上学习韩语。,毎晩韓国語を勉強します。,Estudio coreano todas las noches.
