concept_id,domain,category,difficulty,situation,purpose,korean_title,korean_structure,korean_description,korean_example,english_title,english_structure,english_description,english_example,japanese_title,japanese_structure,japanese_description,japanese_example,chinese_title,chinese_structure,chinese_description,chinese_example,spanish_title,spanish_structure,spanish_description,spanish_example,korean_word,english_word,japanese_word,chinese_word,spanish_word
health_fitness_wellness,health,exercise,basic,"polite,social",description,수동 진행형,N을/를 받고 있다,"현재 어떤 서비스나 도움을 받는 중임을 표현","개인 트레이닝을 받고 있습니다.",Passive Continuous,S + am/is/are + receiving + N,"Express currently receiving service or help","I am receiving personal training.","受動進行形",Nを受けています,"現在何かのサービスや助けを受けていることを表現","パーソナルトレーニングを受けています。","被动进行时",正在接受 + N,"表达正在接受某种服务或帮助","我正在接受个人训练。",Continuo Pasivo,estar + recibiendo + N,"Expresar recibir actualmente servicio o ayuda","Estoy recibiendo entrenamiento personal.",피트니스,fitness,フィットネス,健身,fitness
health_training_practice,health,exercise,basic,"casual,work",instruction,완료 표현,N을/를 시작했다,"어떤 일이나 활동을 새로 시작했음을 나타내는 표현","새로운 훈련 프로그램을 시작했습니다.",Past Completion,S + started + N,"Express having begun something new","We started a new training program.","完了表現",Nを始めました,"何かの仕事や活動を新しく始めたことを表す表現","新しいトレーニングプログラムを始めました。","完成表达",开始了 + N,"表达开始了某项新的工作或活动","我们开始了新的训练计划。",Expresión de Finalización,empezar + N,"Expresar haber comenzado algo nuevo","Empezamos un nuevo programa de entrenamiento.",훈련,training,トレーニング,训练,entrenamiento
health_warmup_preparation,health,exercise,basic,"casual,social",instruction,의무 표현,반드시 V-아/어 주세요,"강한 의무나 필요성을 나타내는 명령문","반드시 준비운동을 해 주세요.",Obligation Expression,Please make sure to + V,"Express strong obligation or necessity","Please make sure to do warmup.","義務表現",必ずVてください,"強い義務や必要性を表す命令文","必ずウォームアップをしてください。","义务表达",一定要 + V,"表达强烈的义务或必要性","一定要做热身运动。",Expresión de Obligación,Asegúrate de + infinitivo,"Expresar fuerte obligación o necesidad","Asegúrate de hacer calentamiento.",준비운동,warmup,ウォームアップ,热身,calentamiento
health_cooldown_recovery,health,exercise,basic,"casual,social",instruction,부정 명령문,V-지 마세요,"상대방에게 어떤 행동을 하지 말라고 할 때 사용","마무리운동을 잊지 마세요.",Negative Imperative,Don't + V,"Tell someone not to do something","Don't forget cooldown.","否定命令文",Vないでください,"相手に何かの行動をしないように言う時に使用","クールダウンを忘れないでください。","否定祈使句",不要 + V,"告诉某人不要做某事","不要忘记放松运动。",Imperativo Negativo,No + verb,"Decir a alguien que no haga algo","No olvides el enfriamiento.",마무리운동,cooldown,クールダウン,放松,enfriamiento
health_workout_session,health,exercise,intermediate,"casual,social",emotion,대조 표현,A지만 B다,"두 가지 상반된 내용을 연결하는 표현","힘들었지만 보람있었습니다.",Contrast Expression,A but B,"Connect two contrasting ideas","It was tough but rewarding.","対照表現",AですがBです,"二つの相反する内容をつなぐ表現","きつかったですが、やりがいがありました。","对比表达",虽然A但是B,"连接两个相反内容的表达","虽然累但很有收获。",Expresión de Contraste,A pero B,"Conectar dos ideas contrastantes","Fue duro pero gratificante.",운동세션,workout,ワークアウト,锻炼,entrenamiento
health_routine_schedule,health,exercise,intermediate,"polite,work",suggestion,추측 표현,V-(으)시는 것이 좋겠습니다,"상대방에게 정중하게 조언이나 제안을 할 때 사용","규칙적인 루틴을 만드시는 것이 좋겠습니다.",Advice Expression,It would be good to + V,"Give polite advice or suggestions","It would be good to create a routine.","推測表現",Vするのが良いでしょう,"相手に丁寧にアドバイスや提案をする時に使用","規則的なルーティンを作るのが良いでしょう。","推测表达",V + 比较好,"礼貌地给出建议或提议","建立规律的例行比较好。",Expresión de Consejo,Sería bueno + infinitivo,"Dar consejos o sugerencias corteses","Sería bueno crear una rutina.",루틴,routine,ルーティン,例行,rutina
health_gym_facility,health,exercise,basic,"casual,shopping",request,요청 표현,N을/를 V-아/어 주세요,"상대방에게 정중하게 부탁할 때 사용하는 표현","좋은 헬스장을 추천해 주세요.",Request Expression,Please + V + N,"Make polite requests to someone","Please recommend a good gym.","依頼表現",Nを Vてください,"相手に丁寧にお願いする時に使う表現","良いジムを推薦してください。","请求表达",请 + V + N,"礼貌地向某人提出请求","请推荐一个好健身房。",Expresión de Solicitud,Por favor + verb + N,"Hacer solicitudes corteses a alguien","Por favor recomienda un buen gimnasio.",헬스장,gym,ジム,健身房,gimnasio
health_equipment_machine,health,exercise,basic,"casual,shopping",question,방법 의문문,어떻게 V-는 건가요?,"방법이나 수단을 묻는 의문문 표현","이 기구는 어떻게 사용하는 건가요?",How-to Questions,How do you + V?,"Ask about methods or ways to do something","How do you use this equipment?","方法疑問文",どのようにVのですか？,"方法や手段を尋ねる疑問文表現","この器具はどのように使うのですか？","方法疑问句",怎么 + V？,"询问方法或做某事的方式","这个器材怎么使用？",Preguntas de Método,¿Cómo + verb?,"Preguntar sobre métodos o formas de hacer algo","¿Cómo se usa este equipo?",기구,equipment,器具,器材,equipo
health_coach_trainer,health,exercise,intermediate,"polite,social",instruction,권고 표현,V-으시길 권합니다,"상대방에게 정중하게 권유할 때 사용하는 표현","전문가의 지도를 받으시길 권합니다.",Recommendation Expression,I recommend + V-ing,"Make formal recommendations","I recommend getting professional guidance.","勧告表現",Vすることをお勧めします,"相手に丁寧に勧める時に使う表現","専門家の指導を受けることをお勧めします。","建议表达",我建议 + V,"正式地提出建议","我建议接受专家指导。",Expresión de Recomendación,Recomiendo + infinitivo,"Hacer recomendaciones formales","Recomiendo recibir orientación profesional.",트레이너,trainer,トレーナー,教练,entrenador
health_medicine_treatment,health,medical,basic,"polite,medical",request,가능성 의문문,N 없이 V-(으)ㄹ 수 있나요?,"어떤 조건 없이 가능한지 묻는 표현","처방전 없이 살 수 있는 약이 있나요?",Possibility Questions,Is there N that can be V-ed without N?,"Ask if something is possible without certain conditions","Is there medicine that can be bought without prescription?","可能性疑問文",NなしでVできるNがありますか？,"ある条件なしで可能かどうかを尋ねる表現","処方箋なしで買える薬がありますか？","可能性疑问句",有没有不用N就能V的N？,"询问在没有某种条件下是否可能","有没有不用处方就能买的药？",Preguntas de Posibilidad,¿Hay N que se pueda V sin N?,"Preguntar si algo es posible sin ciertas condiciones","¿Hay medicina que se pueda comprar sin receta?",약,medicine,薬,药,medicina
health_doctor_physician,health,medical,basic,"polite,medical",question,선택 의문문,어떤 N을/를 V-아야 할까요?,"여러 선택지 중에서 적절한 것을 묻는 표현","어떤 과의 의사를 만나야 할까요?",Choice Questions,Which N should I V?,"Ask about appropriate choice among options","Which department doctor should I see?","選択疑問文",どのNにVべきでしょうか？,"複数の選択肢の中から適切なものを尋ねる表現","どの科の医者に会うべきでしょうか？","选择疑问句",应该V哪个N？,"在多个选择中询问合适的选项","我应该看哪个科的医生？",Preguntas de Elección,¿Qué N debería V?,"Preguntar sobre la elección apropiada entre opciones","¿A qué doctor de qué departamento debería ver?",의사,doctor,医者,医生,doctor
health_hospital_clinic,health,medical,basic,"polite,medical",description,필요성 표현,N(으)로 가야 합니다,"강한 필요성이나 의무를 나타내는 표현","응급실이 있는 병원으로 가야 합니다.",Necessity Expression,We need to go to N,"Express strong necessity or obligation","We need to go to a hospital with emergency room.","必要性表現",Nに行かなければなりません,"強い必要性や義務を表す表現","救急室のある病院に行かなければなりません。","必要性表达",需要去 + N,"表达强烈的必要性或义务","我们需要去有急诊室的医院。",Expresión de Necesidad,Necesitamos ir a N,"Expresar fuerte necesidad u obligación","Necesitamos ir a un hospital con sala de emergencias.",병원,hospital,病院,医院,hospital
health_nurse_caregiver,health,medical,basic,"polite,medical",greeting,호칭과 인사,N님, 안녕하세요,"존댓말로 상대방에게 정중하게 인사하는 표현","간호사님, 안녕하세요. 도움이 필요합니다.",Titles and Greetings,Title + greeting,"Greet someone politely with proper title","Hello nurse, I need help.","敬称と挨拶",Nさん、こんにちは,"敬語で相手に丁寧に挨拶する表現","看護師さん、こんにちは。助けが必要です。","称呼和问候",N + 您好,"用敬语礼貌地向对方问候","护士您好，我需要帮助。",Títulos y Saludos,Título + saludo,"Saludar a alguien cortésmente con título apropiado","Hola enfermero, necesito ayuda.",간호사,nurse,看護師,护士,enfermero
health_patient_client,health,medical,basic,"casual,medical",emotion,희망 표현,N도 V-았/었으면 좋겠어요,"다른 사람에 대한 바람이나 희망을 표현","다른 환자들도 빨리 나았으면 좋겠어요.",Hope Expression,I hope N + V too,"Express wishes or hopes for others","I hope other patients get well quickly too.","希望表現",Nも Vてほしいです,"他の人に対する願いや希望を表現","他の患者さんも早く良くなってほしいです。","希望表达",希望N也V,"表达对他人的愿望或希望","我希望其他病人也能快点好起来。",Expresión de Esperanza,Espero que N también V,"Expresar deseos o esperanzas por otros","Espero que otros pacientes también se mejoren pronto.",환자,patient,患者,病人,paciente
health_pharmacy_drugstore,health,medical,basic,"polite,shopping",request,기간 의문문,언제까지 V-아야 하나요?,"기간이나 마감을 묻는 의문문 표현","이 약을 언제까지 복용해야 하나요?",Duration Questions,Until when should I V?,"Ask about time period or deadline","Until when should I take this medicine?","期間疑問文",いつまでVべきですか？,"期間や締切を尋ねる疑問文表現","この薬をいつまで服用すべきですか？","期间疑问句",应该V到什么时候？,"询问时间期限或截止日期","这个药我应该吃到什么时候？",Preguntas de Duración,¿Hasta cuándo debo V?,"Preguntar sobre período de tiempo o fecha límite","¿Hasta cuándo debo tomar esta medicina?",약국,pharmacy,薬局,药房,farmacia
health_therapy_rehabilitation,health,medical,intermediate,"polite,medical",instruction,도움 인과관계,A한 N이/가 B에 도움이 되다,"원인과 결과의 관계를 나타내는 표현","꾸준한 치료가 회복에 도움이 됩니다.",Causal Relationship,Adjective + N + helps + N,"Express cause and effect relationship","Consistent therapy helps recovery.","因果関係の助け",AなNがBに役立ちます,"原因と結果の関係を表す表現","継続的な治療が回復に役立ちます。","因果关系帮助",A的N有助于B,"表达因果关系","持续的治疗有助于康复。",Relación Causal de Ayuda,N + adjetivo + ayuda a + N,"Expresar relación de causa y efecto","La terapia constante ayuda a la recuperación.",치료,therapy,治療,治疗,terapia
health_surgery_operation,health,medical,advanced,"formal,medical",description,완료와 진행,N은/는 V-았/었고 V-고 있다,"완료된 일과 현재 진행 중인 일을 연결하는 표현","수술은 끝났고 회복하고 있습니다.",Completion and Progress,N + ended and + am/is/are + V-ing,"Connect completed action with ongoing state","Surgery ended and I am recovering.","完了と進行",NはVて、Vています,"完了したことと現在進行中のことをつなぐ表現","手術は終わって、回復しています。","完成和进行",N结束了，正在V,"连接已完成的事和正在进行的事","手术结束了，正在康复。",Finalización y Progreso,N + terminó y + estoy + gerundio,"Conectar acción completada con estado continuo","La cirugía terminó y me estoy recuperando.",수술,surgery,手術,手术,cirugía
health_checkup_examination,health,medical,basic,"polite,medical",suggestion,빈도 표현,A에 B번(은/는) V-으세요,"규칙적인 빈도를 나타내는 표현","1년에 한 번은 검진을 받으세요.",Frequency Expression,V + N + times + per + time period,"Express regular frequency","Get checkup once per year.","頻度表現",A に B回 Vてください,"規則的な頻度を表す表現","年に一度は健診を受けてください。","频率表达",A + B次 + V,"表达规律的频率","一年做一次体检。",Expresión de Frecuencia,V + N + veces + por + período,"Expresar frecuencia regular","Hazte revisión una vez por año.",검진,checkup,健診,体检,revisión
health_prescription_medication,health,medical,intermediate,"polite,medical",request,재요청 표현,N을/를 다시 V-아/어 주실 수 있나요?,"이미 한 것을 다시 해달라고 정중하게 요청하는 표현","처방전을 다시 써주실 수 있나요?",Re-request Expression,Could you V + N + again?,"Politely request to do something again","Could you write prescription again?","再依頼表現",Nをもう一度Vていただけますか？,"すでにしたことをもう一度してもらうよう丁寧に依頼する表現","処方箋をもう一度書いていただけますか？","重新请求表达",能再V一次N吗？,"礼貌地请求重新做某事","您能再开一次处方吗？",Expresión de Re-solicitud,¿Podría V + N + otra vez?,"Solicitar cortésmente hacer algo de nuevo","¿Podría escribir la prescripción otra vez?",처방전,prescription,処方箋,处方,prescripción
health_symptom_sign,health,medical,basic,"casual,medical",description,지속 표현,N이/가 A째 V-고 있다,"어떤 상태가 일정 기간 계속됨을 나타내는 표현","증상이 일주일째 계속되고 있어요.",Duration Continuation,N + have been V-ing + for + time,"Express ongoing state for certain period","Symptoms have been continuing for a week.","持続表現",NがA間Vています,"ある状態が一定期間続いていることを表す表現","症状が一週間続いています。","持续表达",N已经V了A,"表达某种状态持续一定时间","症状已经持续一周了。",Expresión de Duración,N + han estado V-ando + por + tiempo,"Expresar estado continuo por cierto período","Los síntomas han estado continuando por una semana.",증상,symptom,症状,症状,síntoma
health_diagnosis_assessment,health,medical,intermediate,"formal,medical",description,목적 표현,N을/를 위해 N이/가 필요하다,"특정 목적을 달성하기 위한 필요성을 나타내는 표현","정확한 진단을 위해 검사가 필요합니다.",Purpose Expression,N + is needed + for + N,"Express necessity for specific purpose","Tests are needed for accurate diagnosis.","目的表現",NのためにNが必要です,"特定の目的を達成するための必要性を表す表現","正確な診断のために検査が必要です。","目的表达",为了N需要N,"表达为特定目的的必要性","为了准确诊断需要检查。",Expresión de Propósito,N + se necesita + para + N,"Expresar necesidad para propósito específico","Se necesitan pruebas para diagnóstico preciso.",진단,diagnosis,診断,诊断,diagnóstico
health_recovery_healing,health,medical,basic,"casual,medical",emotion,기원 표현,N의/를 A을/를 기원하다,"다른 사람의 좋은 일을 바라는 표현","환자의 빠른 회복을 기원합니다.",Wishing Expression,We wish for N's + adjective + N,"Express hope for someone's wellbeing","We wish for patient's quick recovery.","祈願表現",NのAを祈っています,"他の人の良いことを願う表現","患者の早い回復を祈っています。","祈愿表达",祝愿N的A,"表达对他人好事的愿望","我们祝愿病人快速康复。",Expresión de Deseo,Esperamos N + adjetivo + de N,"Expresar esperanza por el bienestar de alguien","Esperamos la pronta recuperación del paciente.",회복,recovery,回復,康复,recuperación
health_prevention_protection,health,medical,intermediate,"polite,social",suggestion,목적 표현,N을/를 위해 V-으시기 바랍니다,"특정 목적을 위한 정중한 권유 표현","예방을 위해 손을 자주 씻으시기 바랍니다.",Purpose Request,Please V + for + N,"Make polite request for specific purpose","Please wash hands frequently for prevention.","目的表現",NのためにVしてください,"特定の目的のための丁寧な勧誘表現","予防のために手をよく洗ってください。","目的表达",为了N请V,"为特定目的的礼貌劝说","为了预防请经常洗手。",Expresión de Propósito,Por favor V + para + N,"Hacer solicitud cortés para propósito específico","Por favor lávate las manos frecuentemente para prevención.",예방,prevention,予防,预防,prevención
health_emergency_urgent,health,medical,advanced,"urgent,medical",emotion,긴급 표현,N이니까 빨리 V-아야 합니다!,"긴급한 상황에서 즉시 행동할 것을 요구하는 표현","응급 상황이니까 빨리 신고해야 합니다!",Urgency Expression,This is N so we need to V quickly!,"Demand immediate action in urgent situation","This is emergency so we need to call quickly!","緊急表現",Nなので急いでVしなければなりません！,"緊急な状況で即座に行動することを要求する表現","緊急事態なので急いで通報しなければなりません！","紧急表达",这是N所以必须快V！,"在紧急情况下要求立即行动","这是紧急情况所以必须快报警！",Expresión de Urgencia,¡Esto es N así que necesitamos V rápidamente!,"Exigir acción inmediata en situación urgente","¡Esta es emergencia así que necesitamos llamar rápidamente!",응급,emergency,救急,急救,emergencia
health_rehabilitation_recovery,health,medical,advanced,"formal,medical",instruction,계획 표현,N에 따라 V-겠습니다,"정해진 계획이나 방침에 따른 의지를 나타내는 표현","치료 계획에 따라 진행하겠습니다.",Plan Expression,We will V + according to + N,"Express intention following established plan","We will proceed according to treatment plan.","計画表現",Nに従ってVます,"決められた計画や方針に従う意志を表す表現","治療計画に従って進めます。","计划表达",按照N来V,"表达按既定计划或方针的意志","我们将按照治疗计划进行。",Expresión de Plan,V + según + N,"Expresar intención siguiendo plan establecido","Procederemos según el plan de tratamiento.",재활,rehabilitation,リハビリテーション,康复,rehabilitación
health_nutrition_diet,health,nutrition,basic,"casual,social",instruction,고려 표현,N을/를 생각해서 V-아요,"어떤 것을 고려하여 행동함을 나타내는 표현","영양을 생각해서 요리해요.",Consideration Expression,V + considering + N,"Express acting with something in mind","I cook considering nutrition.","考慮表現",Nを考えてVます,"何かを考慮して行動することを表す表現","栄養を考えて料理します。","考虑表达",考虑N来V,"表达考虑某事来行动","我考虑营养来做饭。",Expresión de Consideración,V + considerando + N,"Expresar actuar teniendo algo en mente","Cocino considerando la nutrición.",영양,nutrition,栄養,营养,nutrición
health_vitamin_supplement,health,nutrition,basic,"casual,shopping",request,추천 요청,N을/를 하나 추천해 주세요,"구체적인 추천을 요청하는 표현","종합비타민을 하나 추천해 주세요.",Recommendation Request,Please recommend + one + N,"Request specific recommendation","Please recommend one multivitamin.","推薦依頼",Nを一つ推薦してください,"具体的な推薦を依頼する表現","総合ビタミンを一つ推薦してください。","推荐请求",请推荐一个N,"请求具体推荐","请推荐一种综合维生素。",Solicitud de Recomendación,Por favor recomienda + un + N,"Solicitar recomendación específica","Por favor recomienda una multivitamina.",비타민,vitamin,ビタミン,维生素,vitamina
health_protein_muscle,health,nutrition,intermediate,"casual,home",description,조건 표현,V-(으)려면 N이/가 중요하다,"목적 달성을 위한 필요 조건을 나타내는 표현","근육을 키우려면 단백질이 중요해요.",Conditional Expression,To V, N + is important,"Express necessary condition for achieving goal","To build muscle, protein is important.","条件表現",Vには Nが重要です,"目的達成のための必要条件を表す表現","筋肉を大きくするにはタンパク質が重要です。","条件表达",要V，N很重要,"表达达成目标的必要条件","要增肌，蛋白质很重要。",Expresión Condicional,Para V, N + es importante,"Expresar condición necesaria para lograr objetivo","Para desarrollar músculo, la proteína es importante.",단백질,protein,タンパク質,蛋白质,proteína
health_calcium_bone,health,nutrition,basic,"polite,social",suggestion,목적 권유,N을/를 위해 A한 N을/를 드세요,"특정 목적을 위한 권유 표현","뼈 건강을 위해 칼슘이 많은 음식을 드세요.",Purpose Suggestion,Eat + adjective + N + for + N,"Make suggestion for specific purpose","Eat calcium-rich foods for bone health.","目的勧誘",NのためにAなNを食べてください,"特定の目的のための勧誘表現","骨の健康のためにカルシウム豊富な食べ物を食べてください。","目的建议",为了N吃A的N,"为特定目的的建议表达","为了骨骼健康吃富含钙的食物。",Sugerencia de Propósito,Come + N + adjetivo + para + N,"Hacer sugerencia para propósito específico","Come alimentos ricos en calcio para la salud ósea.",칼슘,calcium,カルシウム,钙,calcio
health_fiber_digestion,health,nutrition,basic,"casual,home",description,습관 표현,A한 N을/를 매일 V-고 있다,"규칙적인 습관을 나타내는 표현","섬유질이 많은 음식을 매일 먹고 있어요.",Habit Expression,V + adjective + N + every day,"Express regular habitual action","I eat high-fiber foods every day.","習慣表現",AなNを毎日Vています,"規則的な習慣を表す表現","食物繊維の多い食べ物を毎日食べています。","习惯表达",每天V + A的N,"表达规律的习惯行为","我每天吃富含纤维的食物。",Expresión de Hábito,V + N + adjetivo + todos los días,"Expresar acción habitual regular","Como alimentos altos en fibra todos los días.",섬유질,fiber,食物繊維,纤维,fibra
health_antioxidant_protection,health,nutrition,intermediate,"polite,social",opinion,의견 표현,A한 N을/를 V-는 것이 좋다고 생각해요,"개인적인 의견이나 생각을 표현하는 문형","항산화제가 많은 과일을 먹는 것이 좋다고 생각해요.",Opinion Expression,I think it's good to V + adjective + N,"Express personal opinion or thought","I think it's good to eat antioxidant-rich fruits.","意見表現",AなNをVするのが良いと思います,"個人的な意見や考えを表現する文型","抗酸化物質の多い果物を食べるのが良いと思います。","意见表达",我认为V + A的N + 很好,"表达个人意见或想法","我认为吃富含抗氧化剂的水果很好。",Expresión de Opinión,Creo que es bueno V + N + adjetivo,"Expresar opinión o pensamiento personal","Creo que es bueno comer frutas ricas en antioxidantes.",항산화제,antioxidant,抗酸化物質,抗氧化剂,antioxidante
health_carbohydrate_energy,health,nutrition,basic,"casual,home",instruction,시기 표현,N 전에는 N을/를 V-으세요,"특정 시점 전의 행동을 지시하는 표현","운동 전에는 탄수화물을 섭취하세요.",Timing Expression,V + N + before + N,"Give instruction about action before specific time","Consume carbohydrates before exercise.","時期表現",Nの前にはNをVしてください,"特定の時点前の行動を指示する表現","運動の前には炭水化物を摂取してください。","时机表达",N前要V + N,"指示特定时点前的行动","运动前要摄取碳水化合物。",Expresión de Tiempo,V + N + antes de + N,"Dar instrucción sobre acción antes de tiempo específico","Consume carbohidratos antes del ejercicio.",탄수화물,carbohydrate,炭水化物,碳水化合物,carbohidrato
health_fat_lipid,health,nutrition,intermediate,"casual,social",description,포함 표현,N에는 A한 N이/가 많이 들어있다,"무엇에 어떤 성분이 풍부함을 나타내는 표현","견과류에는 좋은 지방이 많이 들어있어요.",Content Expression,N + contain(s) + a lot of + adjective + N,"Express that something is rich in certain component","Nuts contain a lot of good fats.","含有表現",NにはAなNがたくさん入っています,"何にどんな成分が豊富であることを表す表現","ナッツには体に良い脂肪がたくさん入っています。","包含表达",N含有很多A的N,"表达某物富含某种成分","坚果含有很多好脂肪。",Expresión de Contenido,N + contiene(n) + muchas + N + adjetivo,"Expresar que algo es rico en cierto componente","Los frutos secos contienen muchas grasas buenas.",지방,fat,脂肪,脂肪,grasa
