concept_id,domain,category,difficulty,situation,purpose,korean_title,korean_structure,korean_description,korean_example,english_title,english_structure,english_description,english_example,japanese_title,japanese_structure,japanese_description,japanese_example,chinese_title,chinese_structure,chinese_description,chinese_example,spanish_title,spanish_structure,spanish_description,spanish_example,korean_word,english_word,japanese_word,chinese_word,spanish_word
daily_sleep_well,daily,routine,basic,"casual,home",greeting,잠에 대한 질문,잠 잘 V + 았/었니?,과거 경험을 묻는 의문문,잠 잘 잤니?,Question about Sleep,Did you V well?,Interrogative asking about past experience,Did you sleep well?,睡眠についての質問,よくV + ましたか?,過去の経験を尋ねる疑問文,よく眠れましたか?,关于睡眠的问题,V + 得好吗？,询问过去经验的疑问句,睡得好吗？,Pregunta sobre el sueño,¿V + iste bien?,Interrogativo preguntando sobre experiencia pasada,¿Dormiste bien?,잠,sleep,睡眠,睡觉,sueño
daily_happy_greeting,daily,routine,basic,"casual,home",greeting,행복한 하루 기원,ADJ + 한/은 N + 보내세요,형용사로 명사를 수식하고 기원하는 표현,행복한 하루 보내세요,Wishing Happy Day,Have a ADJ N,Expression modifying noun with adjective and wishing,Have a happy day,幸せな一日の願い,ADJな N + をお過ごしください,形容詞で名詞を修飾し願う表現,幸せな一日をお過ごしください,祝愿快乐的一天,度过ADJ的N,用形容词修饰名词并祝愿的表达,祝你度过愉快的一天,Deseando día feliz,Que tengas un N ADJ,Expresión modificando sustantivo con adjetivo y deseando,Que tengas un día feliz,행복하다,happy,幸せ,快乐,feliz
daily_nice_weather,daily,routine,basic,"casual,home",greeting,날씨 표현,N + 이/가 + ADJ + 아/어요,주어와 형용사를 연결하는 기본 문형,날씨가 좋아요,Weather Expression,N + is + ADJ,Basic sentence pattern connecting subject and adjective,Weather is nice,天気の表現,N + が + ADJです,主語と形容詞をつなぐ基本文型,天気が良いです,天气表达,N + 很 + ADJ,连接主语和形容词的基本句型,天气很好,Expresión del tiempo,N + está + ADJ,Patrón básico conectando sujeto y adjetivo,El tiempo está bueno,날씨,weather,天気,天气,tiempo
daily_fresh_morning,daily,routine,basic,"casual,home",greeting,상쾌함 표현,정말 + ADJ + 해요,부사로 형용사를 강조하는 감탄 표현,정말 상쾌해요,Expressing Freshness,Really + ADJ,Exclamatory expression emphasizing adjective,Really fresh,爽やかさの表現,本当に + ADJです,副詞で形容詞を強調する感嘆表現,本当に爽やかです,表达清爽,真 + ADJ,用副词强调形容词的感叹表达,真清爽,Expresar frescura,Realmente + ADJ,Expresión exclamativa enfatizando adjetivo,Realmente fresco,상쾌하다,fresh,爽やか,清爽,fresco
daily_energetic_greeting,daily,routine,basic,"casual,home",greeting,힘내기 표현,V + 자!,동작을 제안하며 격려하는 감탄사,힘내자!,Cheering Expression,Let's V!,Interjection suggesting action and encouraging,Let's cheer up!,頑張りの表現,V + よう！,動作を提案し励ます感嘆詞,頑張ろう！,加油表达,V + 吧！,建议行动并鼓励的感叹词,加油吧！,Expresión de ánimo,¡V + amos!,Interjección sugiriendo acción y animando,¡Animemos!,힘내다,cheer,頑張る,加油,animar
daily_beautiful_day,daily,routine,basic,"casual,home",greeting,아름다운 날 예측,ADJ + ㄹ/을 것 같아,추측을 나타내는 미래 표현,아름다울 것 같아,Beautiful Day Prediction,It seems like it will be ADJ,Future expression indicating prediction,It seems like it will be beautiful,美しい日の予測,ADJになりそう,推測を表す未来表現,美しくなりそう,美好的一天预测,好像会很ADJ,表示推测的未来表达,好像会很美好,Predicción de día hermoso,Parece que será ADJ,Expresión futura indicando predicción,Parece que será hermoso,아름답다,beautiful,美しい,美丽,hermoso
daily_wonderful_morning,daily,routine,basic,"casual,home",greeting,멋진 아침 감탄,이런 + ADJ + N + 이/가,지시사로 감탄을 나타내는 표현,이런 멋진 아침이,Wonderful Morning Exclamation,Such a ADJ N,Expression showing exclamation with demonstrative,Such a wonderful morning,素晴らしい朝の感嘆,こんな + ADJ + N + が,指示詞で感嘆を表す表現,こんな素晴らしい朝が,美好早晨的感叹,这样ADJ的N,用指示词表示感叹的表达,这样美好的早晨,Exclamación de mañana maravillosa,Una N tan ADJ,Expresión mostrando exclamación con demostrativo,Una mañana tan maravillosa,멋지다,wonderful,素晴らしい,精彩,maravilloso
daily_bright_greeting,daily,routine,basic,"casual,home",greeting,밝은 빛 표현,N + 이/가 + 너무 + ADJ,주어에 정도 부사를 붙여 강조,햇살이 너무 밝아,Bright Light Expression,N + is + too + ADJ,Emphasizing by adding degree adverb to subject,Sunlight is too bright,明るい光の表現,N + が + とても + ADJ,主語に程度の副詞をつけて強調,日差しがとても明るい,明亮光线表达,N + 很 + ADJ,在主语上加程度副词强调,阳光很明亮,Expresión de luz brillante,N + está + muy + ADJ,Enfatizando agregando adverbio de grado al sujeto,La luz está muy brillante,밝다,bright,明るい,明亮,brillante
daily_peaceful_home,daily,routine,basic,"casual,home",greeting,평화로운 집 표현,N + 이/가 + 정말 + ADJ + 아/어요,명사의 상태를 강조하는 감탄 표현,집이 정말 평화로워요,Peaceful Home Expression,N + is + really + ADJ,Exclamatory expression emphasizing noun state,House is really peaceful,平和な家の表現,N + が + 本当に + ADJです,名詞の状態を強調する感嘆表現,家が本当に平和です,和平之家表达,N + 真的很 + ADJ,强调名词状态的感叹表达,家真的很和平,Expresión de hogar pacífico,N + está + realmente + ADJ,Expresión exclamativa enfatizando estado del sustantivo,La casa está realmente pacífica,평화롭다,peaceful,平和,和平,pacífico
daily_comfortable_feeling,daily,routine,basic,"casual,home",greeting,편안한 느낌,이 + N + 이/가 + 가장 + ADJ,지시사와 최상급으로 강조,이 시간이 가장 편안해,Comfortable Feeling,This N is the most ADJ,Emphasizing with demonstrative and superlative,This time is the most comfortable,快適な感じ,この + N + が + 一番 + ADJ,指示詞と最上級で強調,この時間が一番快適,舒适感觉,这个N + 最 + ADJ,用指示词和最高级强调,这个时候最舒适,Sentimiento cómodo,Este N es el más ADJ,Enfatizando con demostrativo y superlativo,Este momento es el más cómodo,편안하다,comfortable,快適,舒适,cómodo
daily_shower_routine,daily,routine,basic,"casual,home",greeting,샤워 후 기분,V + 고 나서 + ADJ + 아/어졌어,동작 완료 후 상태 변화 표현,샤워하고 나서 기분이 좋아졌어,Feeling After Shower,After V + feeling became ADJ,Expression of state change after action completion,After showering feeling became good,シャワー後の気分,V + た後 + ADJ + なった,動作完了後の状態変化表現,シャワーした後気分が良くなった,洗澡后心情,V + 后 + 变得 + ADJ,动作完成后状态变化表达,洗澡后心情变好了,Sentimiento después de ducha,Después de V + me siento ADJ,Expresión de cambio de estado después de completar acción,Después de ducharme me siento bien,샤워,shower,シャワー,洗澡,ducha
daily_brush_teeth,daily,routine,basic,"casual,home",greeting,양치 후 상쾌함,V + 고 + ADJ + 해졌네,동작 후 결과 상태를 나타내는 감탄,양치하고 상쾌해졌네,Freshness After Brushing,After V + became ADJ,Exclamation showing result state after action,After brushing became fresh,歯磨き後の爽やかさ,V + て + ADJ + になった,動作後の結果状態を表す感嘆,歯磨きをして爽やかになった,刷牙后清爽,V + 后 + 变得 + ADJ + 了,动作后结果状态的感叹,刷牙后变得清爽了,Frescura después de cepillar,Después de V + me volví ADJ,Exclamación mostrando estado resultado después de acción,Después de cepillar me volví fresco,양치,brushing,歯磨き,刷牙,cepillado
daily_coffee_morning,daily,routine,basic,"casual,home",greeting,커피와 함께,N + 마시며 + ADJ + N,동시 행동과 수식어가 결합된 표현,커피 마시며 좋은 아침,With Coffee,While drinking N + ADJ + N,Expression combining simultaneous action and modifier,While drinking coffee good morning,コーヒーと一緒,N + を飲みながら + ADJ + N,同時行動と修飾語が結合した表現,コーヒーを飲みながら良い朝,和咖啡一起,喝着N + ADJ的N,同时行动和修饰语结合的表达,喝着咖啡美好的早晨,Con café,Mientras tomo N + ADJ + N,Expresión combinando acción simultánea y modificador,Mientras tomo café buena mañana,커피,coffee,コーヒー,咖啡,café
daily_stretch_morning,daily,routine,basic,"casual,home",greeting,스트레칭으로 각성,N + 으로 + N + 을/를 + V + 었어,수단과 목적어를 결합한 동작 표현,스트레칭으로 몸을 깨웠어,Awakening with Stretching,With N + V + N,Action expression combining means and object,With stretching woke up body,ストレッチで覚醒,N + で + N + を + V + た,手段と目的語を結合した動作表現,ストレッチで体を目覚めさせた,用拉伸唤醒,用N + V + N,结合手段和宾语的动作表达,用拉伸唤醒了身体,Despertar con estiramiento,Con N + V + N,Expresión de acción combinando medio y objeto,Con estiramiento desperté el cuerpo,스트레칭,stretching,ストレッチ,拉伸,estiramiento
daily_smile_greeting,daily,routine,basic,"casual,home",greeting,미소로 시작,N + 으로 + N + 을/를 + V + 해요,수단을 통한 행동 시작 표현,미소로 하루를 시작해요,Starting with Smile,With N + V + N,Expression of starting action through means,With smile start the day,笑顔でスタート,N + で + N + を + V + ます,手段による行動開始表現,笑顔で一日を始めます,用微笑开始,用N + V + N,通过手段开始行动的表达,用微笑开始一天,Empezar con sonrisa,Con N + V + N,Expresión de comenzar acción a través de medio,Con sonrisa empiezo el día,미소,smile,笑顔,微笑,sonrisa
daily_sunshine_bright,daily,routine,basic,"casual,home",greeting,햇볕의 움직임,N + 으로 + V + 오는 + N,장소 이동을 나타내는 표현,창문으로 들어오는 햇볕,Movement of Sunshine,N + coming through + N,Expression indicating place movement,Sunshine coming through window,日光の動き,N + から + V + てくる + N,場所移動を表す表現,窓から入ってくる日光,阳光的移动,从N + V + 的N,表示地点移动的表达,从窗户进来的阳光,Movimiento de luz solar,N + entrando por + N,Expresión indicando movimiento de lugar,Luz solar entrando por ventana,햇볕,sunshine,日光,阳光,luz solar
daily_energy_morning,daily,routine,basic,"casual,home",greeting,기운의 상태,오늘은 + N + 이/가 + V + 네요,시간 부사와 감탄 종결어미 조합,오늘은 기운이 넘치네요,State of Energy,Today + N + V + (exclamation),Combination of time adverb and exclamatory ending,Today energy overflows,元気の状態,今日は + N + が + V + ますね,時間副詞と感嘆終結語尾の組み合わせ,今日は元気があふれますね,精神状态,今天 + N + V,时间副词和感叹结尾的组合,今天精神充沛,Estado de energía,Hoy + N + V,Combinación de adverbio de tiempo y terminación exclamativa,Hoy energía desborda,기운,energy,元気,精神,energía
daily_refresh_feeling,daily,routine,basic,"casual,home",greeting,개운한 기분,N + 이/가 + ADJ + 해진 것 같아,추측을 나타내는 과거 완료 표현,마음이 개운해진 것 같아,Refreshed Feeling,N + seems to have become + ADJ,Past perfect expression indicating assumption,Mind seems to have become refreshed,すっきりした気分,N + が + ADJ + したような気がする,推測を表す過去完了表現,心がすっきりしたような気がする,爽快心情,N + 好像变得 + ADJ + 了,表示推测的过去完成表达,心情好像变得爽快了,Sentimiento refrescado,N + parece haberse vuelto + ADJ,Expresión de pasado perfecto indicando suposición,La mente parece haberse refrescado,개운하다,refreshed,すっきり,爽快,refrescado
daily_routine_start,daily,routine,basic,"casual,home",greeting,일과의 시작,ADJ + 한/은 + N + 이/가 + V + 어/아,형용사로 수식된 주어의 동작 표현,규칙적인 일과가 시작돼,Start of Routine,ADJ + N + V,Expression of action by subject modified with adjective,Regular routine begins,日課の始まり,ADJ + な + N + が + V + る,形容詞で修飾された主語の動作表現,規則的な日課が始まる,日程开始,ADJ的N + V,用形容词修饰的主语动作表达,规律的日程开始了,Comienzo de rutina,N + ADJ + V,Expresión de acción por sujeto modificado con adjetivo,Rutina regular comienza,일과,routine,日課,日程,rutina
daily_warm_greeting,daily,routine,basic,"casual,home",greeting,따뜻한 인사,N + 까지 + ADJ + 해지는 + N,범위를 확장하여 강조하는 표현,마음까지 따뜻해지는 인사,Warm Greeting,N + that makes even + N + ADJ,Expression emphasizing by extending range,Greeting that makes even heart warm,暖かい挨拶,N + まで + ADJ + になる + N,範囲を拡張して強調する表現,心まで暖かくなる挨拶,温暖问候,连N都变ADJ的N,通过扩展范围强调的表达,连心都变暖的问候,Saludo cálido,N + que hace que hasta + N + se vuelva + ADJ,Expresión enfatizando extendiendo rango,Saludo que hace que hasta el corazón se caliente,따뜻하다,warm,暖かい,温暖,cálido
daily_hope_feeling,daily,routine,basic,"casual,home",greeting,희망과 시작,ADJ + 한/은 + N + 을/를 + V + 고 + V,연속 동작을 나타내는 표현,새로운 희망을 품고 시작해,Hope and Beginning,V + new + N + and + V,Expression indicating consecutive actions,Embrace new hope and start,希望とスタート,ADJ + な + N + を + V + て + V,連続動作を表す表現,新しい希望を抱いて始める,希望与开始,V + 新的N + 然后V,表示连续动作的表达,怀着新希望开始,Esperanza y comienzo,V + nueva + N + y + V,Expresión indicando acciones consecutivas,Abrazo nueva esperanza y empiezo,희망,hope,希望,希望,esperanza
daily_grateful_morning,daily,routine,basic,"casual,home",greeting,감사한 일상,이런 + ADJ + 한/은 + N + 이/가 + ADJ + 아/어,지시사로 현재 상황을 가리키며 감탄,이런 평범한 일상이 고마워,Grateful Daily Life,Such + ADJ + N + is + ADJ,Pointing to current situation with demonstrative and exclaiming,Such ordinary daily life is grateful,有り難い日常,こんな + ADJ + な + N + が + ADJ,指示詞で現在の状況を指しながら感嘆,こんな平凡な日常が有り難い,感激的日常,这样ADJ的N + 很ADJ,用指示词指向当前情况并感叹,这样平凡的日常很感激,Vida diaria agradecida,Tal + N + ADJ + es + ADJ,Señalando situación actual con demostrativo y exclamando,Tal vida diaria ordinaria es agradecida,고맙다,grateful,感謝,感谢,agradecido
daily_positive_energy,daily,routine,basic,"casual,home",greeting,긍정적 출발,ADJ + 한/은 + N + 으로 + V,형용사로 수식된 수단 표현,긍정적인 마음으로 출발,Positive Departure,With + ADJ + N + V,Expression of means modified with adjective,With positive mind start,前向きな出発,ADJ + な + N + で + V,形容詞で修飾された手段表現,前向きな気持ちで出発,积极出发,以ADJ的N + V,用形容词修饰的手段表达,以积极的心态出发,Salida positiva,Con + N + ADJ + V,Expresión de medio modificado con adjetivo,Con mente positiva salgo,긍정적,positive,ポジティブ,积极,positivo
daily_blessed_feeling,daily,routine,basic,"casual,home",greeting,축복받은 건강,이렇게 + ADJ + 한/은 게 + N + 이야,정도를 나타내는 지시사와 명사문,이렇게 건강한 게 축복이야,Blessed Health,Being this + ADJ + is + N,Demonstrative indicating degree and noun sentence,Being this healthy is blessing,祝福された健康,こんなに + ADJ + なのは + N + だ,程度を表す指示詞と名詞文,こんなに健康なのは祝福だ,被祝福的健康,这样ADJ + 是N,表示程度的指示词和名词句,这样健康是福气,Salud bendecida,Estar así de + ADJ + es + N,Demostrativo indicando grado y oración nominal,Estar así de saludable es bendición,축복받다,blessed,祝福される,被祝福,bendecido
daily_sweet_morning,daily,routine,basic,"casual,home",greeting,달콤한 시간,N + 처럼 + ADJ + 한/은 + N + N,비유를 사용한 수식 표현,꿀처럼 달콤한 아침 시간,Sweet Time,N + like + ADJ + N + N,Modifying expression using simile,Morning time sweet like honey,甘い時間,N + のように + ADJ + な + N + N,比喩を使った修飾表現,蜂蜜のように甘い朝の時間,甜美时光,像N一样ADJ的N + N,使用比喻的修饰表达,像蜂蜜一样甜美的早晨时光,Tiempo dulce,N + como + ADJ + N + N,Expresión modificadora usando símil,Tiempo matutino dulce como miel,달콤하다,sweet,甘い,甜美,dulce
daily_joyful_start,daily,routine,basic,"casual,home",greeting,즐거운 하루 준비,ADJ + 한/은 + N + 으로 + N + V,감정 상태를 수단으로 하는 표현,즐거운 마음으로 하루 준비,Joyful Day Preparation,With + ADJ + N + V + N,Expression using emotional state as means,With joyful heart prepare day,楽しい一日準備,ADJ + な + N + で + N + V,感情状態を手段とする表現,楽しい気持ちで一日の準備,快乐的一天准备,以ADJ的N + V + N,以情感状态为手段的表达,以愉快的心情准备一天,Preparación día alegre,Con + N + ADJ + V + N,Expresión usando estado emocional como medio,Con corazón alegre preparo día,즐겁다,joyful,楽しい,快乐,alegre
daily_love_feeling,daily,routine,basic,"casual,home",greeting,사랑하는 사람들과,V + 는 + N + 들과 + V + 하는 + N,관계대명사와 동반 표현 결합,사랑하는 사람들과 함께하는 아침,With Loved Ones,N + who/that + V + together + N,Combination of relative pronoun and accompaniment expression,Morning together with people who love,愛する人たちと,V + 人たち + と + V + している + N,関係代名詞と同伴表現の結合,愛する人たちと一緒にいる朝,和所爱的人,V的人们 + 一起V的N,关系代词和陪伴表达的结合,与所爱的人一起度过的早晨,Con seres queridos,N + que + V + juntos + N,Combinación de pronombre relativo y expresión de acompañamiento,Mañana junto con personas que amo,사랑,love,愛,爱,amor
daily_dream_morning,daily,routine,basic,"casual,home",greeting,좋은 꿈의 기억,어젯밤 + ADJ + 한/은 + N + 을/를 + V + 었어요,시간 부사와 과거 경험 표현,어젯밤 좋은 꿈을 꿨어요,Memory of Good Dream,Last night + V + ADJ + N,Time adverb and past experience expression,Last night had good dream,良い夢の記憶,昨夜 + ADJ + な + N + を + V + ました,時間副詞と過去経験表現,昨夜良い夢を見ました,好梦的回忆,昨晚 + V了ADJ的N,时间副词和过去经验表达,昨晚做了个好梦,Memoria de buen sueño,Anoche + V + N + ADJ,Adverbio de tiempo y expresión de experiencia pasada,Anoche tuve sueño bueno,꿈,dream,夢,梦,sueño
daily_perfect_day,daily,routine,basic,"casual,home",greeting,완벽한 하루 예측,모든 게 + ADJ + 한/은 + N + 이/가 + V + ㄹ/을 것 같아,전체를 나타내는 주어와 추측 표현,모든 게 완벽한 하루가 될 것 같아,Perfect Day Prediction,Everything + will be + ADJ + N,Subject indicating totality and assumption expression,Everything will be perfect day,完璧な一日予測,すべてが + ADJ + な + N + に + V + そう,全体を表す主語と推測表現,すべてが完璧な一日になりそう,完美一天预测,一切都会是ADJ的N,表示整体的主语和推测表达,感觉一切都会是完美的一天,Predicción día perfecto,Todo + será + N + ADJ,Sujeto indicando totalidad y expresión de suposición,Todo será día perfecto,완벽하다,perfect,完璧,完美,perfecto
daily_magic_morning,daily,routine,basic,"casual,home",greeting,마법같은 기분,N + 처럼 + ADJ + 한/은 + N,비유를 통한 감정 표현,마법처럼 기분 좋은 아침,Magical Feeling,Like + N + ADJ + N,Emotional expression through simile,Like magic pleasant morning,魔法のような気分,N + のように + ADJ + な + N,比喩による感情表現,魔法のように気持ちの良い朝,魔法般心情,像N一样ADJ的N,通过比喻的情感表达,像魔法一样令人愉快的早晨,Sentimiento mágico,Como + N + N + ADJ,Expresión emocional a través de símil,Como magia mañana agradable,마법,magic,魔法,魔法,magia
daily_special_moment,daily,routine,basic,"casual,home",greeting,특별한 예감,오늘은 + 뭔가 + ADJ + ㄹ/을 것 같아,불확정 대명사와 추측 표현,오늘은 뭔가 특별할 것 같아,Special Premonition,Today + something + will be + ADJ,Indefinite pronoun and assumption expression,Today something will be special,特別な予感,今日は + 何か + ADJ + な気がする,不定代名詞と推測表現,今日は何か特別な気がする,特别预感,今天 + 什么 + 会很ADJ,不定代词和推测表达,今天感觉会有特别的事,Presentimiento especial,Hoy + algo + será + ADJ,Pronombre indefinido y expresión de suposición,Hoy algo será especial,특별하다,special,特別,特别,especial
daily_amazing_start,daily,routine,basic,"casual,home",greeting,놀라운 시작,정말 + ADJ + 한/은 + N + 의 + N,부사로 강조하는 관형어 표현,정말 놀라운 하루의 시작,Amazing Start,Really + ADJ + N + of + N,Adverbially emphasized modifying expression,Really amazing start of day,驚くべき始まり,本当に + ADJ + な + N + の + N,副詞で強調する連体修飾表現,本当に驚くべき一日の始まり,惊人开始,真的很ADJ的N的N,用副词强调的定语表达,真是惊人的一天开始,Comienzo asombroso,Realmente + ADJ + N + del + N,Expresión modificadora enfatizada adverbialmente,Realmente asombroso comienzo del día,놀랍다,amazing,驚くべき,惊人,asombroso
daily_fantastic_feeling,daily,routine,basic,"casual,home",greeting,환상적인 기분,ADJ + 한/은 + N + 으로 + V + 하는 + N,감정 상태로 행동하는 표현,환상적인 기분으로 시작하는 하루,Fantastic Feeling,N + starting with + ADJ + N,Expression of acting with emotional state,Day starting with fantastic feelings,幻想的な気分,ADJ + な + N + で + V + する + N,感情状態で行動する表現,幻想的な気分で始まる一日,梦幻心情,以ADJ的N + V的N,以情感状态行动的表达,以梦幻般的心情开始的一天,Sentimiento fantástico,N + que comienza con + N + ADJ,Expresión de actuar con estado emocional,Día que comienza con sentimientos fantásticos,환상적,fantastic,幻想的,梦幻,fantástico
daily_inspiring_moment,daily,routine,basic,"casual,home",greeting,영감을 주는 순간,N + 을/를 + V + 는 + N + 들이 + V + 어/아,목적어와 관계대명사 구조,영감을 주는 순간들이 기다려,Inspiring Moments,N + that + V + N + are + V,Object and relative pronoun structure,Moments that inspire are waiting,インスピレーションを与える瞬間,N + を + V + する + N + が + V + ている,目的語と関係代名詞構造,インスピレーションを与える瞬間が待っている,给人灵感的时刻,V + N的N们 + V着,宾语和关系代词结构,等待着给人灵感的时刻,Momentos inspiradores,N + que + V + N + están + V,Estructura de objeto y pronombre relativo,Momentos que inspiran están esperando,영감,inspiration,インスピレーション,灵感,inspiración
daily_celebration_mood,daily,routine,basic,"casual,home",greeting,축하할 일,매일이 + V + ㄹ/을 + N + 이/가 + 있어,시간 부사와 존재 표현,매일이 축하할 일이 있어,Something to Celebrate,Every day + has + N + to + V,Time adverb and existence expression,Every day has something to celebrate,お祝いすること,毎日が + V + こと + がある,時間副詞と存在表現,毎日がお祝いすることがある,值得庆祝的事,每天都有V的事,时间副词和存在表达,每天都有值得庆祝的事,Algo que celebrar,Cada día + tiene + algo + que + V,Adverbio de tiempo y expresión de existencia,Cada día tiene algo que celebrar,축하,celebration,お祝い,庆祝,celebración
daily_miracle_morning,daily,routine,basic,"casual,home",greeting,작은 기적들,ADJ + 한/은 + N + 들로 + ADJ + 한/은 + N,복수형과 수식어 중첩 구조,작은 기적들로 가득한 아침,Small Miracles,N + full of + ADJ + N,Plural form and overlapping modifier structure,Morning full of small miracles,小さな奇跡,ADJ + な + N + で + ADJ + な + N,複数形と修飾語重複構造,小さな奇跡でいっぱいの朝,小奇迹们,充满ADJ的N们的N,复数形式和修饰语重叠结构,充满小奇迹的早晨,Pequeños milagros,N + llena de + ADJ + N,Forma plural y estructura de modificador superpuesto,Mañana llena de pequeños milagros,기적,miracle,奇跡,奇迹,milagro
daily_treasure_moment,daily,routine,basic,"casual,home",greeting,보물같은 시간,N + 같이 + ADJ + 한/은 + 이 + N,비유와 지시사 결합 표현,보물같이 소중한 이 시간,Treasure-like Time,This + ADJ + N + like + N,Expression combining simile and demonstrative,This precious time like treasure,宝物のような時間,N + のように + ADJ + な + この + N,比喩と指示詞結合表現,宝物のように大切なこの時間,像宝物的时间,像N一样ADJ的这个N,比喻和指示词结合表达,像宝物一样珍贵的这个时间,Tiempo como tesoro,Este + N + ADJ + como + N,Expresión combinando símil y demostrativo,Este tiempo precioso como tesoro,보물,treasure,宝物,宝物,tesoro
