concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
daily_scooter_vehicle,daily,transportation,basic,🛴,#9C27B0,"casual,public",suggestion,스쿠터,seu-ku-teo,소형 이륜차,명사,"킥보드,스쿠터","자전거,오토바이","운송,바퀴","전동스쿠터,킥보드","작은 스쿠터,전동 스쿠터",scooter,/ˈskuːtər/,small two-wheeled vehicle,noun,"kick scooter,motor scooter","bicycle,motorcycle","transport,wheel","electric scooter,kick scooter","small scooter,electric scooter",滑板车,hua ban che,小型两轮车辆,名词,"踏板车,滑轮车","自行车,摩托车","交通,车轮","电动滑板车,踏板车","小滑板车,电动滑板车",スクーター,sukuutaa,小型二輪車,名詞,"キックボード,原付","自転車,オートバイ","交通,車輪","電動スクーター,キックボード","小さなスクーター,電動スクーター",patinete,pa-ti-ne-te,vehículo pequeño de dos ruedas,sustantivo,"scooter,patín","bicicleta,motocicleta","transporte,rueda","patinete eléctrico,scooter","patinete pequeño,patinete eléctrico",스쿠터를 타보는 게 어때요?,How about trying a scooter?,试试骑滑板车怎么样？,スクーターに乗ってみるのはどうですか？,¿Qué tal probar un patinete?
daily_helicopter_aircraft,daily,transportation,advanced,🚁,#E91E63,"polite,travel",emotion,헬리콥터,hel-li-kop-teo,회전익 항공기,명사,"헬기,회전익기","비행기,자동차","항공,회전","구조헬기,관광헬기","큰 헬리콥터,작은 헬리콥터",helicopter,/ˈhelɪkɑːptər/,rotorcraft aircraft,noun,"chopper,rotorcraft","airplane,car","aviation,rotor","rescue helicopter,tourist helicopter","big helicopter,small helicopter",直升机,zhi sheng ji,旋翼飞行器,名词,"直升飞机,旋翼机","飞机,汽车","航空,旋翼","救援直升机,观光直升机","大直升机,小直升机",ヘリコプター,herikoputaa,回転翼航空機,名詞,"ヘリ,回転翼機","飛行機,自動車","航空,回転","救助ヘリ,観光ヘリ","大きなヘリコプター,小さなヘリコプター",helicóptero,he-li-cop-te-ro,aeronave de alas giratorias,sustantivo,"helicóptero,aeronave rotatoria","avión,coche","aviación,rotor","helicóptero de rescate,helicóptero turístico","helicóptero grande,helicóptero pequeño",헬리콥터 소리가 너무 커요!,The helicopter is too loud!,直升机的声音太大了！,ヘリコプターの音がとても大きいです！,¡El helicóptero es demasiado ruidoso!
daily_ferry_boat,daily,transportation,intermediate,⛴️,#00BCD4,"polite,travel",instruction,페리,pe-ri,승객 운송선,명사,"연락선,여객선","비행기,기차","운송,선박","자동차페리,여객페리","큰 페리,작은 페리",ferry,/ˈferi/,passenger transport boat,noun,"passenger ship,boat service","airplane,train","transport,marine","car ferry,passenger ferry","big ferry,small ferry",渡船,du chuan,客运船只,名词,"客船,轮渡","飞机,火车","运输,船舶","汽车渡船,客运渡船","大渡船,小渡船",フェリー,ferii,旅客輸送船,名詞,"連絡船,旅客船","飛行機,電車","運送,船舶","カーフェリー,旅客フェリー","大きなフェリー,小さなフェリー",transbordador,trans-bor-da-dor,barco de transporte de pasajeros,sustantivo,"ferry,barco de pasajeros","avión,tren","transporte,marítimo","ferry de coches,ferry de pasajeros","ferry grande,ferry pequeño",페리를 타고 섬에 가세요.,Take the ferry to the island.,坐渡船去岛上。,フェリーに乗って島に行ってください。,Tome el transbordador a la isla.
daily_skateboard_board,daily,transportation,basic,🛹,#FF5722,"casual,public",suggestion,스케이트보드,seu-ke-i-teu-bo-deu,바퀴 달린 보드,명사,"스케이트,보드","자전거,스쿠터","운동,바퀴","롱보드,스케이트보드","새 스케이트보드,헌 스케이트보드",skateboard,/ˈskeɪtbɔːrd/,wheeled board for riding,noun,"skate,board","bicycle,scooter","sport,wheel","longboard,skateboard","new skateboard,old skateboard",滑板,hua ban,带轮子的板子,名词,"滑板车,板子","自行车,滑板车","运动,车轮","长板,滑板","新滑板,旧滑板",スケートボード,sukeetoboodo,車輪付きボード,名詞,"スケボー,ボード","自転車,スクーター","スポーツ,車輪","ロングボード,スケートボード","新しいスケートボード,古いスケートボード",monopatín,mo-no-pa-tin,tabla con ruedas para montar,sustantivo,"skate,tabla","bicicleta,patinete","deporte,rueda","longboard,monopatín","monopatín nuevo,monopatín viejo",스케이트보드를 배워보세요.,Try learning skateboard.,试着学滑板吧。,スケートボードを習ってみてください。,Intenta aprender monopatín.
daily_rickshaw_cart,daily,transportation,advanced,🛺,#8BC34A,"casual,travel",description,인력거,in-ryeok-geo,사람이 끄는 수레,명사,"인력거,수레","자동차,버스","운송,사람","관광인력거,전통인력거","오래된 인력거,새 인력거",rickshaw,/ˈrɪkʃɔː/,human-pulled cart,noun,"cart,pulled vehicle","car,bus","transport,human","tourist rickshaw,traditional rickshaw","old rickshaw,new rickshaw",人力车,ren li che,人力拉动的车辆,名词,"手拉车,人力车","汽车,公交车","运输,人力","观光人力车,传统人力车","旧人力车,新人力车",人力車,jinrikisha,人力で引く車,名詞,"手引き車,人力車","自動車,バス","運送,人力","観光人力車,伝統人力車","古い人力車,新しい人力車",rickshaw,rik-shaw,carro tirado por humanos,sustantivo,"carrito,vehículo tirado","coche,autobús","transporte,humano","rickshaw turístico,rickshaw tradicional","rickshaw viejo,rickshaw nuevo",인력거는 전통적인 교통수단입니다.,Rickshaw is a traditional transportation.,人力车是传统的交通工具。,人力車は伝統的な交通手段です。,El rickshaw es un transporte tradicional.
daily_trolley_tram,daily,transportation,intermediate,🚋,#FF9800,"polite,public",question,트롤리,teu-rol-li,전차 운송수단,명사,"전차,트램","버스,지하철","운송,전차","관광트롤리,시내전차","오래된 트롤리,새 트롤리",trolley,/ˈtrɑːli/,electric streetcar,noun,"tram,streetcar","bus,subway","transport,electric","tourist trolley,city tram","old trolley,new trolley",电车,dian che,电力有轨车辆,名词,"有轨电车,电车","公交车,地铁","运输,电车","观光电车,市内电车","旧电车,新电车",トロリー,tororii,電気路面電車,名詞,"路面電車,電車","バス,地下鉄","運送,電車","観光トロリー,市内電車","古いトロリー,新しいトロリー",tranvía,tran-via,tranvía eléctrico,sustantivo,"tram,coche eléctrico","autobús,metro","transporte,eléctrico","tranvía turístico,tranvía urbano","tranvía viejo,tranvía nuevo",트롤리가 언제 출발해요?,When does the trolley depart?,电车什么时候出发？,トロリーはいつ出発しますか？,¿Cuándo sale el tranvía?
daily_cable_car,daily,transportation,intermediate,🚠,#607D8B,"polite,travel",description,케이블카,ke-i-beul-ka,케이블 운송시설,명사,"곤돌라,케이블카","버스,전차","운송,케이블","관광케이블카,스키케이블카","새 케이블카,오래된 케이블카",cable,/ˈkeɪbəl/,cable transportation system,noun,"gondola,cable car","bus,tram","transport,cable","tourist cable car,ski cable car","new cable car,old cable car",缆车,lan che,缆索运输系统,名词,"索道,缆车","公交车,电车","运输,缆索","观光缆车,滑雪缆车","新缆车,旧缆车",ケーブルカー,keeburukar,ケーブル輸送システム,名詞,"ゴンドラ,ケーブルカー","バス,電車","運送,ケーブル","観光ケーブルカー,スキーケーブルカー","新しいケーブルカー,古いケーブルカー",teleférico,te-le-fe-ri-co,sistema de transporte por cable,sustantivo,"góndola,cable car","autobús,tranvía","transporte,cable","teleférico turístico,teleférico de esquí","teleférico nuevo,teleférico viejo",케이블카는 산 위로 올라갑니다.,The cable car goes up the mountain.,缆车上山。,ケーブルカーは山の上に登ります。,El teleférico sube la montaña.
daily_segway_scooter,daily,transportation,advanced,🛴,#3F51B5,"casual,public",suggestion,세그웨이,se-geu-we-i,자가균형 스쿠터,명사,"전동스쿠터,세그웨이","자전거,스케이트보드","운송,전동","관광세그웨이,개인세그웨이","새 세그웨이,중고 세그웨이",segway,/ˈsegweɪ/,self-balancing scooter,noun,"electric scooter,personal transporter","bicycle,skateboard","transport,electric","tourist segway,personal segway","new segway,used segway",平衡车,ping heng che,自平衡滑板车,名词,"电动滑板车,平衡车","自行车,滑板","运输,电动","观光平衡车,个人平衡车","新平衡车,二手平衡车",セグウェイ,seguwei,自己バランススクーター,名詞,"電動スクーター,パーソナルトランスポーター","自転車,スケートボード","運送,電動","観光セグウェイ,個人セグウェイ","新しいセグウェイ,中古セグウェイ",segway,seg-way,scooter autoequilibrado,sustantivo,"patinete eléctrico,transporte personal","bicicleta,monopatín","transporte,eléctrico","segway turístico,segway personal","segway nuevo,segway usado",세그웨이를 타보는 것은 어때요?,How about trying a Segway?,试试骑平衡车怎么样？,セグウェイに乗ってみるのはどうですか？,¿Qué tal probar un Segway?
daily_kayak_boat,daily,transportation,intermediate,🛶,#009688,"casual,travel",emotion,카약,ka-yak,소형 노 젓는 배,명사,"카누,소형보트","큰배,요트","운송,물","바다카약,강카약","새 카약,중고 카약",kayak,/ˈkaɪæk/,small paddle boat,noun,"canoe,small boat","ship,yacht","transport,water","sea kayak,river kayak","new kayak,used kayak",皮划艇,pi hua ting,小型划桨船,名词,"独木舟,小船","大船,游艇","运输,水","海上皮划艇,河流皮划艇","新皮划艇,二手皮划艇",カヤック,kayakku,小型パドルボート,名詞,"カヌー,小型ボート","大型船,ヨット","運送,水","海カヤック,川カヤック","新しいカヤック,中古カヤック",kayak,ka-yak,bote pequeño de remo,sustantivo,"canoa,bote pequeño","barco,yate","transporte,agua","kayak de mar,kayak de río","kayak nuevo,kayak usado",카약 타기가 정말 재미있어요!,Kayaking is really fun!,皮划艇真的很有趣！,カヤックは本当に楽しいです！,¡El kayak es realmente divertido!
daily_hoverboard_board,daily,transportation,advanced,🛹,#E91E63,"casual,public",opinion,호버보드,ho-beo-bo-deu,자가균형 보드,명사,"전동보드,호버보드","스케이트보드,스쿠터","운송,전동","전동호버보드,스마트보드","새 호버보드,중고 호버보드",hoverboard,/ˈhʌvərˌbɔːrd/,self-balancing board,noun,"electric board,balance board","skateboard,scooter","transport,electric","electric hoverboard,smart board","new hoverboard,used hoverboard",平衡板,ping heng ban,自平衡滑板,名词,"电动平衡板,悬浮板","滑板,滑板车","运输,电动","电动平衡板,智能板","新平衡板,二手平衡板",ホバーボード,hobaaboodo,自己バランスボード,名詞,"電動ボード,バランスボード","スケートボード,スクーター","運送,電動","電動ホバーボード,スマートボード","新しいホバーボード,中古ホバーボード",hoverboard,ho-ver-board,tabla autoequilibrada,sustantivo,"tabla eléctrica,tabla de equilibrio","monopatín,patinete","transporte,eléctrico","hoverboard eléctrico,tabla inteligente","hoverboard nuevo,hoverboard usado",호버보드가 미래적인 것 같아요.,I think hoverboards are futuristic.,我觉得平衡板很有未来感。,ホバーボードは未来的だと思います。,Creo que los hoverboards son futuristas.
daily_station_place,daily,location,basic,🚉,#4CAF50,"casual,public",question,역,yeok,교통 정류장,명사,"정거장,터미널","집,상점","교통,장소","기차역,지하철역","큰 역,작은 역",station,/ˈsteɪʃən/,transportation stop,noun,"terminal,depot","home,shop","transport,place","train station,subway station","big station,small station",车站,che zhan,交通停靠点,名词,"站台,终点站","家,商店","交通,地点","火车站,地铁站","大车站,小车站",駅,eki,交通停留所,名詞,"停車場,ターミナル","家,店","交通,場所","電車駅,地下鉄駅","大きな駅,小さな駅",estación,es-ta-cion,parada de transporte,sustantivo,"terminal,parada","casa,tienda","transporte,lugar","estación de tren,estación de metro","estación grande,estación pequeña",역이 어디에 있어요?,Where is the station?,车站在哪里？,駅はどこにありますか？,¿Dónde está la estación?
daily_airport_place,daily,location,intermediate,✈️,#2196F3,"polite,travel",instruction,공항,gong-hang,항공 터미널,명사,"비행장,공항","역,항구","교통,항공","국제공항,국내공항","큰 공항,작은 공항",airport,/ˈerˌpɔːrt/,aviation terminal,noun,"airfield,aerodrome","station,port","transport,aviation","international airport,domestic airport","big airport,small airport",机场,ji chang,航空终端,名词,"航空港,机场","车站,港口","交通,航空","国际机场,国内机场","大机场,小机场",空港,kuukou,航空ターミナル,名詞,"飛行場,エアポート","駅,港","交通,航空","国際空港,国内空港","大きな空港,小さな空港",aeropuerto,ae-ro-puer-to,terminal de aviación,sustantivo,"aeródromo,campo de aviación","estación,puerto","transporte,aviación","aeropuerto internacional,aeropuerto doméstico","aeropuerto grande,aeropuerto pequeño",공항에서 만나세요.,Meet me at the airport.,在机场见面。,空港で会いましょう。,Nos vemos en el aeropuerto.
daily_port_harbor,daily,location,intermediate,⚓,#03A9F4,"polite,travel",description,항구,hang-gu,선박 정박지,명사,"포트,부두","공항,역","교통,해상","어항,상항","큰 항구,작은 항구",port,/pɔːrt/,ship docking place,noun,"harbor,dock","airport,station","transport,marine","fishing port,commercial port","big port,small port",港口,gang kou,船舶停靠地,名词,"码头,港湾","机场,车站","交通,海上","渔港,商港","大港口,小港口",港,minato,船舶停泊地,名詞,"ポート,埠頭","空港,駅","交通,海上","漁港,商港","大きな港,小さな港",puerto,puer-to,lugar de atraque de barcos,sustantivo,"puerto,muelle","aeropuerto,estación","transporte,marítimo","puerto pesquero,puerto comercial","puerto grande,puerto pequeño",항구에는 많은 배가 있습니다.,There are many ships at the port.,港口有很多船。,港にはたくさんの船があります。,Hay muchos barcos en el puerto.
daily_bridge_structure,daily,location,basic,🌉,#FF9800,"casual,public",description,다리,da-ri,강이나 길을 건너는 구조물,명사,"교량,다리","터널,길","구조,연결","현수교,석교","긴 다리,짧은 다리",bridge,/brɪdʒ/,structure crossing water or road,noun,"overpass,crossing","tunnel,road","structure,connection","suspension bridge,stone bridge","long bridge,short bridge",桥,qiao,跨越水或道路的结构,名词,"桥梁,大桥","隧道,道路","结构,连接","悬索桥,石桥","长桥,短桥",橋,hashi,水や道路を渡る構造物,名詞,"橋梁,大橋","トンネル,道路","構造,接続","吊り橋,石橋","長い橋,短い橋",puente,puen-te,estructura que cruza agua o carretera,sustantivo,"puente,paso elevado","túnel,carretera","estructura,conexión","puente colgante,puente de piedra","puente largo,puente corto",다리를 건너서 가세요.,Cross the bridge.,过桥去。,橋を渡って行ってください。,Cruza el puente.
daily_tunnel_passage,daily,location,intermediate,🚇,#607D8B,"casual,public",instruction,터널,teo-neol,지하 통로,명사,"지하도,터널","다리,길","구조,지하","지하터널,해저터널","긴 터널,짧은 터널",tunnel,/ˈtʌnəl/,underground passage,noun,"underpass,passage","bridge,road","structure,underground","subway tunnel,underwater tunnel","long tunnel,short tunnel",隧道,sui dao,地下通道,名词,"地下道,隧道","桥,道路","结构,地下","地铁隧道,海底隧道","长隧道,短隧道",トンネル,tonneru,地下通路,名詞,"地下道,トンネル","橋,道路","構造,地下","地下鉄トンネル,海底トンネル","長いトンネル,短いトンネル",túnel,tu-nel,pasaje subterráneo,sustantivo,"paso subterráneo,túnel","puente,carretera","estructura,subterráneo","túnel de metro,túnel submarino","túnel largo,túnel corto",터널을 통과하세요.,Go through the tunnel.,通过隧道。,トンネルを通過してください。,Pase por el túnel.
daily_intersection_crossing,daily,location,basic,🚦,#FF5722,"casual,public",question,교차로,gyo-cha-ro,길이 만나는 곳,명사,"사거리,교차점","직선,일방통행","도로,교통","신호등교차로,회전교차로","큰 교차로,작은 교차로",intersection,/ˈɪntərˌsekʃən/,road crossing point,noun,"crossroads,junction","straight road,one way","road,traffic","traffic light intersection,roundabout","big intersection,small intersection",十字路口,shi zi lu kou,道路交汇点,名词,"路口,交叉点","直路,单行道","道路,交通","红绿灯路口,环形路口","大路口,小路口",交差点,kousaten,道路が交わる場所,名詞,"十字路,交差点","直線道路,一方通行","道路,交通","信号交差点,ロータリー","大きな交差点,小さな交差点",intersección,in-ter-sec-cion,punto de cruce de carreteras,sustantivo,"cruce,encrucijada","carretera recta,sentido único","carretera,tráfico","intersección con semáforo,rotonda","intersección grande,intersección pequeña",교차로에서 어느 쪽으로 가야 해요?,Which way should I go at the intersection?,在十字路口应该往哪边走？,交差点でどちらに行けばいいですか？,¿Por dónde debo ir en la intersección?
daily_parking_area,daily,location,basic,🅿️,#4CAF50,"casual,public",request,주차장,ju-cha-jang,차량 주차 공간,명사,"주차공간,주차구역","도로,가게","주차,공간","지상주차장,지하주차장","큰 주차장,작은 주차장",parking,/ˈpɑːrkɪŋ/,vehicle parking space,noun,"car park,parking lot","road,store","parking,space","surface parking,underground parking","big parking,small parking",停车场,ting che chang,车辆停放场所,名词,"停车位,停车区","道路,商店","停车,空间","地面停车场,地下停车场","大停车场,小停车场",駐車場,chuushajou,車両駐車スペース,名詞,"駐車スペース,パーキング","道路,店","駐車,空間","地上駐車場,地下駐車場","大きな駐車場,小さな駐車場",aparcamiento,a-par-ca-mien-to,espacio de estacionamiento de vehículos,sustantivo,"estacionamiento,parking","carretera,tienda","estacionamiento,espacio","aparcamiento en superficie,aparcamiento subterráneo","aparcamiento grande,aparcamiento pequeño",주차장을 찾고 있어요.,I'm looking for a parking lot.,我在找停车场。,駐車場を探しています。,Estoy buscando un aparcamiento.
