concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
daily_friend_companion,daily,relationships,basic,👫,#4CAF50,"casual,social",greeting,친구,chin-gu,친한 동반자,명사,"벗,동무","적,원수","사람,관계","친구들,친구관계","좋은 친구,오래된 친구",friend,/frend/,close companion,noun,"buddy,pal","enemy,foe","person,relationship","friends,friendship","good friend,old friend",朋友,peng you,亲密伙伴,名词,"伙伴,朋友","敌人,仇敌","人,关系","朋友们,友谊","好朋友,老朋友",友達,tomodachi,親しい仲間,名詞,"友人,仲間","敵,仇","人,関係","友達たち,友情","良い友達,古い友達",amigo,a-mi-go,compañero cercano,sustantivo,"compañero,camarada","enemigo,adversario","persona,relación","amigos,amistad","buen amigo,viejo amigo",새로운 친구를 만나서 기뻐요.,I'm happy to meet a new friend.,很高兴认识新朋友。,新しい友達に会えて嬉しいです。,Estoy feliz de conocer a un nuevo amigo.
daily_neighbor_community,daily,relationships,basic,🏘️,#8BC34A,"polite,social",greeting,이웃,i-ut,근처에 사는 사람,명사,"이웃사람,이웃집","멀리사는사람,타지인","지역,공동체","이웃집,이웃사촌","좋은 이웃,친한 이웃",neighbor,/ˈneɪbər/,person living nearby,noun,"resident,local","distant person,outsider","area,community","neighborhood,neighborly","good neighbor,close neighbor",邻居,lin ju,住在附近的人,名词,"邻人,街坊","远方人,外地人","地区,社区","邻里,邻居们","好邻居,亲密邻居",隣人,rinjin,近くに住む人,名詞,"隣り,近所の人","遠くの人,よそ者","地域,共同体","隣近所,隣人関係","良い隣人,親しい隣人",vecino,ve-ci-no,persona que vive cerca,sustantivo,"residente,local","persona lejana,forastero","área,comunidad","vecindario,vecinos","buen vecino,vecino cercano",이웃과 인사를 나누었어요.,I exchanged greetings with my neighbor.,我和邻居打了招呼。,隣人と挨拶を交わしました。,Intercambié saludos con mi vecino.
daily_colleague_coworker,daily,relationships,intermediate,👔,#607D8B,"polite,work",instruction,동료,dong-ryo,함께 일하는 사람,명사,"직장동료,협력자","경쟁자,적","직장,업무","동료들,동료관계","좋은 동료,믿을만한 동료",colleague,/ˈkɑːliːɡ/,person working together,noun,"coworker,teammate","competitor,rival","workplace,work","colleagues,collegiality","good colleague,reliable colleague",同事,tong shi,一起工作的人,名词,"同僚,合作者","竞争者,对手","职场,工作","同事们,同事关系","好同事,可靠同事",同僚,douryou,一緒に働く人,名詞,"同僚,協力者","競争者,敵","職場,仕事","同僚たち,同僚関係","良い同僚,信頼できる同僚",colega,co-le-ga,persona que trabaja junto,sustantivo,"compañero de trabajo,colaborador","competidor,rival","lugar de trabajo,trabajo","colegas,colegialidad","buen colega,colega confiable",동료와 프로젝트를 함께 진행해요.,I work on projects together with my colleague.,我和同事一起做项目。,同僚と一緒にプロジェクトを進めています。,Trabajo en proyectos junto con mi colega.
daily_teacher_educator,daily,relationships,intermediate,👩‍🏫,#3F51B5,"polite,school",instruction,선생님,seon-saeng-nim,가르치는 사람,명사,"교사,스승","학생,제자","교육,학교","선생님들,선생님댁","좋은 선생님,엄한 선생님",teacher,/ˈtiːtʃər/,person who teaches,noun,"educator,instructor","student,pupil","education,school","teachers,teaching","good teacher,strict teacher",老师,lao shi,教学的人,名词,"教师,师父","学生,弟子","教育,学校","老师们,教学","好老师,严格老师",先生,sensei,教える人,名詞,"教師,師匠","学生,弟子","教育,学校","先生たち,先生の家","良い先生,厳しい先生",maestro,maes-tro,persona que enseña,sustantivo,"educador,instructor","estudiante,alumno","educación,escuela","maestros,enseñanza","buen maestro,maestro estricto",선생님께서 새로운 것을 가르쳐 주세요.,The teacher teaches us new things.,老师教给我们新东西。,先生が新しいことを教えてくださいます。,El maestro nos enseña cosas nuevas.
daily_student_learner,daily,relationships,basic,👨‍🎓,#FF5722,"casual,school",question,학생,hak-saeng,배우는 사람,명사,"제자,학도","선생님,교사","교육,학교","학생들,학생증","좋은 학생,열심히 하는 학생",student,/ˈstuːdənt/,person who learns,noun,"pupil,learner","teacher,instructor","education,school","students,student ID","good student,hardworking student",学生,xue sheng,学习的人,名词,"学员,学子","老师,教师","教育,学校","学生们,学生证","好学生,努力的学生",学生,gakusei,学ぶ人,名詞,"生徒,学習者","先生,教師","教育,学校","学生たち,学生証","良い学生,頑張る学生",estudiante,es-tu-dian-te,persona que aprende,sustantivo,"alumno,aprendiz","maestro,instructor","educación,escuela","estudiantes,carnet de estudiante","buen estudiante,estudiante trabajador",학생이 질문을 많이 해요.,The student asks many questions.,学生问很多问题。,学生がたくさん質問をします。,El estudiante hace muchas preguntas.
daily_classmate_peer,daily,relationships,basic,👫,#9C27B0,"casual,school",greeting,같은반,ga-teun-ban,같은 반 친구,명사,"반친구,동급생","다른반,선후배","학교,교실","같은반친구들,반모임","친한 같은반,새로운 같은반",classmate,/ˈklæsmeɪt/,same class friend,noun,"peer,schoolmate","different class,senior","school,classroom","classmates,class gathering","close classmate,new classmate",同班同学,tong ban tong xue,同班朋友,名词,"同学,同级","不同班,前后辈","学校,教室","同班同学们,班级聚会","亲密同班,新同班",クラスメート,kurasumeeto,同じクラスの友達,名詞,"同級生,クラスの友達","違うクラス,先輩後輩","学校,教室","クラスメートたち,クラス会","親しいクラスメート,新しいクラスメート",compañero de clase,com-pa-ñe-ro de cla-se,amigo de la misma clase,sustantivo,"compañero,condiscípulo","clase diferente,mayor menor","escuela,aula","compañeros de clase,reunión de clase","compañero cercano,compañero nuevo",같은반 친구와 함께 공부해요.,I study together with my classmate.,我和同班同学一起学习。,クラスメートと一緒に勉強します。,Estudio junto con mi compañero de clase.
daily_boss_authority,daily,relationships,advanced,👔,#37474F,"polite,work",instruction,상사,sang-sa,윗사람,명사,"직장상관,관리자","부하,후배","직장,권위","상사들,상사님","좋은 상사,엄한 상사",boss,/bɔːs/,superior person,noun,"supervisor,manager","subordinate,junior","workplace,authority","bosses,supervisor","good boss,strict boss",上司,shang si,上级,名词,"领导,管理者","下属,后辈","职场,权威","上司们,上司的","好上司,严格上司",上司,joushi,上の人,名詞,"上役,管理者","部下,後輩","職場,権威","上司たち,上司さん","良い上司,厳しい上司",jefe,je-fe,persona superior,sustantivo,"supervisor,gerente","subordinado,junior","lugar de trabajo,autoridad","jefes,supervisor","buen jefe,jefe estricto",상사가 새로운 업무를 지시했어요.,The boss gave new work instructions.,上司分配了新工作。,上司が新しい業務を指示しました。,El jefe dio nuevas instrucciones de trabajo.
daily_junior_subordinate,daily,relationships,intermediate,👤,#78909C,"casual,work",request,후배,hu-bae,아래 사람,명사,"부하,하급자","선배,상급자","직장,관계","후배들,후배님","새로운 후배,열심히 하는 후배",junior,/ˈdʒuːniər/,lower person,noun,"subordinate,trainee","senior,superior","workplace,relationship","juniors,junior colleague","new junior,hardworking junior",后辈,hou bei,下级,名词,"下属,下级","前辈,上级","职场,关系","后辈们,后辈的","新后辈,努力的后辈",後輩,kouhai,下の人,名詞,"部下,下級者","先輩,上級者","職場,関係","後輩たち,後輩さん","新しい後輩,頑張る後輩",junior,ju-nior,persona inferior,sustantivo,"subordinado,novato","senior,superior","lugar de trabajo,relación","juniors,colega junior","junior nuevo,junior trabajador",후배에게 일을 가르쳐 줘요.,I teach work to my junior.,我教后辈工作。,後輩に仕事を教えてあげます。,Le enseño trabajo a mi junior.
daily_senior_superior,daily,relationships,intermediate,👨‍💼,#455A64,"polite,work",instruction,선배,seon-bae,윗사람,명사,"상급자,상관","후배,하급자","직장,관계","선배들,선배님","좋은 선배,경험 많은 선배",senior,/ˈsiːniər/,upper person,noun,"superior,mentor","junior,subordinate","workplace,relationship","seniors,senior colleague","good senior,experienced senior",前辈,qian bei,上级,名词,"上级,上司","后辈,下级","职场,关系","前辈们,前辈的","好前辈,有经验前辈",先輩,senpai,上の人,名詞,"上級者,上司","後輩,下級者","職場,関係","先輩たち,先輩さん","良い先輩,経験豊富な先輩",senior,se-nior,persona superior,sustantivo,"superior,mentor","junior,subordinado","lugar de trabajo,relación","seniors,colega senior","buen senior,senior experimentado",선배가 많은 조언을 해주세요.,My senior gives me a lot of advice.,前辈给我很多建议。,先輩がたくさんアドバイスをしてくれます。,Mi senior me da muchos consejos.
daily_customer_client,daily,relationships,intermediate,🛍️,#FF5722,"polite,shopping",instruction,고객,go-gaek,서비스 받는 사람,명사,"손님,클라이언트","직원,서비스제공자","상업,서비스","고객들,고객님","좋은 고객,단골 고객",customer,/ˈkʌstəmər/,person receiving service,noun,"client,patron","employee,service provider","commerce,service","customers,customer service","good customer,regular customer",客户,ke hu,接受服务的人,名词,"顾客,客人","员工,服务提供者","商业,服务","客户们,客户服务","好客户,常客",お客様,okyakusama,サービスを受ける人,名詞,"顧客,クライアント","従業員,サービス提供者","商業,サービス","お客様たち,お客様サービス","良いお客様,常連客",cliente,clien-te,persona que recibe servicio,sustantivo,"cliente,patrón","empleado,proveedor de servicios","comercio,servicio","clientes,servicio al cliente","buen cliente,cliente habitual",고객에게 친절하게 서비스해요.,We provide friendly service to customers.,我们友善地为客户服务。,お客様に親切にサービスします。,Brindamos servicio amable a los clientes.
daily_happy_joy,daily,emotions,basic,😊,#FFEB3B,"casual,social",emotion,행복하다,haeng-bok-ha-da,기쁘고 즐거운 상태,형용사,"즐겁다,기쁘다","슬프다,우울하다","감정,상태","행복감,행복한사람","정말 행복하다,매우 행복하다",happy,/ˈhæpi/,joyful and pleasant state,adjective,"joyful,glad","sad,depressed","emotion,state","happiness,happy person","really happy,very happy",高兴,gao xing,愉快的状态,形容词,"快乐,愉悦","悲伤,沧桑","情感,状态","幸福感,快乐的人","真的高兴,非常高兴",幸せ,shiawase,嬉しく楽しい状態,形容詞,"嬉しい,楽しい","悲しい,憂鬱","感情,状態","幸福感,幸せな人","本当に幸せ,とても幸せ",feliz,fe-liz,estado alegre y placentero,adjetivo,"alegre,contento","triste,deprimido","emoción,estado","felicidad,persona feliz","realmente feliz,muy feliz",오늘은 정말 행복한 하루예요.,Today is a really happy day.,今天真是开心的一天。,今日は本当に幸せな一日です。,Hoy es un día realmente feliz.
daily_sad_sorrow,daily,emotions,basic,😢,#2196F3,"casual,social",emotion,슬프다,seul-peu-da,마음이 아픈 상태,형용사,"우울하다,서글프다","기쁘다,행복하다","감정,상태","슬픔,슬픈사람","너무 슬프다,조금 슬프다",sad,/sæd/,painful heart state,adjective,"sorrowful,depressed","happy,joyful","emotion,state","sadness,sad person","very sad,a little sad",伤心,shang xin,心痛的状态,形容词,"悲伤,沮丧","高兴,快乐","情感,状态","悲伤,伤心的人","很伤心,有点伤心",悲しい,kanashii,心が痛い状態,形容詞,"悲しむ,憂鬱","嬉しい,幸せ","感情,状態","悲しみ,悲しい人","とても悲しい,少し悲しい",triste,tris-te,estado de corazón dolorido,adjetivo,"apenado,deprimido","feliz,alegre","emoción,estado","tristeza,persona triste","muy triste,un poco triste",친구가 이사 가서 슬퍼요.,I'm sad because my friend is moving.,朋友要搬家我很伤心。,友達が引っ越すので悲しいです。,Estoy triste porque mi amigo se muda.
daily_angry_mad,daily,emotions,basic,😠,#F44336,"casual,social",emotion,화나다,hwa-na-da,분노하는 상태,형용사,"격노하다,성나다","기쁘다,만족하다","감정,상태","화남,화난사람","정말 화나다,조금 화나다",angry,/ˈæŋɡri/,state of anger,adjective,"furious,mad","happy,satisfied","emotion,state","anger,angry person","really angry,a little angry",生气,sheng qi,愤怒的状态,形容词,"愤怒,恼怒","高兴,满意","情感,状态","愤怒,生气的人","真的生气,有点生气",怒る,okoru,怒りの状態,形容詞,"激怒,腹を立てる","嬉しい,満足","感情,状態","怒り,怒った人","本当に怒る,少し怒る",enojado,e-no-ja-do,estado de enojo,adjetivo,"furioso,molesto","feliz,satisfecho","emoción,estado","enojo,persona enojada","realmente enojado,un poco enojado",교통이 막혀서 화가 나요.,I'm angry because of the traffic jam.,交通堵塞让我很生气。,交通渋滞で腹が立ちます。,Estoy enojado por el atasco de tráfico.
daily_surprised_shocked,daily,emotions,basic,😲,#FF9800,"casual,social",interjection,놀라다,nol-la-da,갑작스럽게 당황하는 상태,동사,"깜짝하다,당황하다","예상하다,준비하다","감정,반응","놀람,놀란사람","정말 놀라다,조금 놀라다",surprised,/sərˈpraɪzd/,suddenly confused state,verb,"shocked,startled","expected,prepared","emotion,reaction","surprise,surprised person","really surprised,a little surprised",惊讶,jing ya,突然困惑的状态,动词,"吃惊,震惊","预期,准备","情感,反应","惊讶,惊讶的人","真的惊讶,有点惊讶",驚く,odoroku,突然困惑する状態,動詞,"びっくり,ショック","予想,準備","感情,反応","驚き,驚いた人","本当に驚く,少し驚く",sorprendido,sor-pren-di-do,estado de confusión repentina,verbo,"asombrado,impactado","esperado,preparado","emoción,reacción","sorpresa,persona sorprendida","realmente sorprendido,un poco sorprendido",갑자기 비가 와서 놀랐어요.,I was surprised because it suddenly rained.,突然下雨让我很惊讶。,急に雨が降って驚きました。,Me sorprendí porque de repente llovió.
daily_excited_enthusiastic,daily,emotions,intermediate,🤗,#4CAF50,"casual,social",emotion,신나다,sin-na-da,매우 기분 좋은 상태,동사,"흥분하다,들뜨다","지루하다,우울하다","감정,상태","신남,신난사람","정말 신나다,너무 신나다",excited,/ɪkˈsaɪtɪd/,very good mood state,verb,"thrilled,enthusiastic","bored,depressed","emotion,state","excitement,excited person","really excited,very excited",兴奋,xing fen,非常好心情的状态,动词,"激动,热情","无聊,沮丧","情感,状态","兴奋,兴奋的人","真的兴奋,非常兴奋",興奮する,koufun suru,とても気分の良い状態,動詞,"ワクワク,熱狂","退屈,憂鬱","感情,状態","興奮,興奮した人","本当に興奮,とても興奮",emocionado,e-mo-cio-na-do,estado de muy buen humor,verbo,"entusiasmado,eufórico","aburrido,deprimido","emoción,estado","emoción,persona emocionada","realmente emocionado,muy emocionado",내일 여행 가서 정말 신나요.,I'm really excited about going on a trip tomorrow.,明天去旅行真的很兴奋。,明日旅行に行くので本当にワクワクします。,Estoy realmente emocionado por viajar mañana.
daily_worried_anxious,daily,emotions,intermediate,😟,#9E9E9E,"casual,social",emotion,걱정하다,geok-jeong-ha-da,마음이 불안한 상태,동사,"염려하다,근심하다","안심하다,편안하다","감정,상태","걱정,걱정하는사람","정말 걱정하다,조금 걱정하다",worried,/ˈwɜːrid/,anxious mind state,verb,"concerned,anxious","relieved,comfortable","emotion,state","worry,worried person","really worried,a little worried",担心,dan xin,心里不安的状态,动词,"忧虑,焦虑","放心,舒适","情感,状态","担心,担心的人","真的担心,有点担心",心配する,shinpai suru,心が不安な状態,動詞,"憂慮,気がかり","安心,快適","感情,状態","心配,心配する人","本当に心配,少し心配",preocupado,pre-o-cu-pa-do,estado de mente ansiosa,verbo,"inquieto,ansioso","aliviado,cómodo","emoción,estado","preocupación,persona preocupada","realmente preocupado,un poco preocupado",시험 결과가 걱정돼요.,I'm worried about the test results.,我担心考试结果。,試験の結果が心配です。,Estoy preocupado por los resultados del examen.
daily_tired_exhausted,daily,emotions,basic,😴,#795548,"casual,home",description,피곤하다,pi-gon-ha-da,몸이 지친 상태,형용사,"지치다,힘들다","상쾌하다,활기차다","상태,몸","피곤함,피곤한사람","정말 피곤하다,조금 피곤하다",tired,/ˈtaɪrd/,exhausted body state,adjective,"exhausted,weary","fresh,energetic","state,body","tiredness,tired person","really tired,a little tired",累,lei,身体疲劳的状态,形容词,"疲惫,疲劳","清爽,有活力","状态,身体","疲劳,累的人","真的累,有点累",疲れる,tsukareru,体が疲れた状態,形容詞,"疲労,くたくた","爽やか,元気","状態,体","疲れ,疲れた人","本当に疲れる,少し疲れる",cansado,can-sa-do,estado de cuerpo agotado,adjetivo,"agotado,fatigado","fresco,enérgico","estado,cuerpo","cansancio,persona cansada","realmente cansado,un poco cansado",오늘 하루 종일 일해서 피곤해요.,I'm tired from working all day today.,今天工作了一整天很累。,今日一日中働いて疲れています。,Estoy cansado de trabajar todo el día hoy.
daily_comfortable_relaxed,daily,emotions,intermediate,😌,#8BC34A,"casual,home",description,편안하다,pyeon-an-ha-da,마음이 안정된 상태,형용사,"안락하다,여유롭다","불안하다,긴장하다","감정,상태","편안함,편안한사람","정말 편안하다,매우 편안하다",comfortable,/ˈkʌmftəbəl/,settled mind state,adjective,"relaxed,at ease","anxious,tense","emotion,state","comfort,comfortable person","really comfortable,very comfortable",舒服,shu fu,心里安定的状态,形容词,"舒适,放松","不安,紧张","情感,状态","舒适,舒服的人","真的舒服,非常舒服",楽,raku,心が安定した状態,形容詞,"安楽,ゆとり","不安,緊張","感情,状態","楽さ,楽な人","本当に楽,とても楽",cómodo,có-mo-do,estado de mente tranquila,adjetivo,"relajado,tranquilo","ansioso,tenso","emoción,estado","comodidad,persona cómoda","realmente cómodo,muy cómodo",집에서 편안하게 쉬고 있어요.,I'm resting comfortably at home.,我在家里舒服地休息。,家で楽に休んでいます。,Estoy descansando cómodamente en casa.
