concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
daily_pleasure_to_meet_you_polite_meeting,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,만나서 기쁩니다,만나서 기쁩니다-pronunciation,만나서 기쁩니다 정의,감탄사,"만나서 기쁩니다류,관련어","비만나서 기쁩니다,반대말","만나서 기쁩니다족,만나서 기쁩니다계열","만나서 기쁩니다표현,만나서 기쁩니다말","만나서 기쁩니다를 말하다,만나서 기쁩니다를 건네다",Pleasure to meet you,/pleasure_to_meet_you/,Pleasure to meet you definition,interjection,"Pleasure to meet you type,related item","non-Pleasure to meet you,opposite","Pleasure to meet you family,Pleasure to meet you group","Pleasure to meet you phrase,Pleasure to meet you greeting","say Pleasure to meet you,offer Pleasure to meet you",만나서 기쁩니다_中文,만나서 기쁩니다_pinyin,만나서 기쁩니다 中文定义,名词,"만나서 기쁩니다_中文类,相关词","非만나서 기쁩니다_中文,反义词","만나서 기쁩니다_中文族,만나서 기쁩니다_中文系列","만나서 기쁩니다_中文表达,만나서 기쁩니다_中文用语","说만나서 기쁩니다_中文,用만나서 기쁩니다_中文问候",만나서 기쁩니다_日本語,만나서 기쁩니다_hiragana,만나서 기쁩니다 日本語定義,名詞,"만나서 기쁩니다_日本語類,関連語","非만나서 기쁩니다_日本語,反対語","만나서 기쁩니다_日本語族,만나서 기쁩니다_日本語系列","만나서 기쁩니다_日本語表現,만나서 기쁩니다_日本語用語","만나서 기쁩니다_日本語を言う,만나서 기쁩니다_日本語で挨拶する",만나서 기쁩니다_español,만나서 기쁩니다_español_pronunciación,만나서 기쁩니다 definición español,sustantivo,"만나서 기쁩니다_español tipo,expresión relacionada","no 만나서 기쁩니다_español,opuesto","familia 만나서 기쁩니다_español,grupo 만나서 기쁩니다_español","saludo de 만나서 기쁩니다_español,frase de 만나서 기쁩니다_español","decir 만나서 기쁩니다_español,ofrecer 만나서 기쁩니다_español",아침에는 '만나서 기쁩니다'라고 인사합니다.,People often say 'Pleasure to meet you' as a basic greeting.,我们在家里说만나서 기쁩니다_中文。,家で만나서 기쁩니다_日本語と挨拶しました。,En casa dijimos 만나서 기쁩니다_español.
daily_hi_everyone_group_greeting,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,모두 안녕하세요,모두 안녕하세요-pronunciation,모두 안녕하세요 정의,감탄사,"모두 안녕하세요류,관련어","비모두 안녕하세요,반대말","모두 안녕하세요족,모두 안녕하세요계열","모두 안녕하세요표현,모두 안녕하세요말","모두 안녕하세요를 말하다,모두 안녕하세요를 건네다",Hi everyone,/hi_everyone/,Hi everyone definition,interjection,"Hi everyone type,related item","non-Hi everyone,opposite","Hi everyone family,Hi everyone group","Hi everyone phrase,Hi everyone greeting","say Hi everyone,offer Hi everyone",모두 안녕하세요_中文,모두 안녕하세요_pinyin,모두 안녕하세요 中文定义,名词,"모두 안녕하세요_中文类,相关词","非모두 안녕하세요_中文,反义词","모두 안녕하세요_中文族,모두 안녕하세요_中文系列","모두 안녕하세요_中文表达,모두 안녕하세요_中文用语","说모두 안녕하세요_中文,用모두 안녕하세요_中文问候",모두 안녕하세요_日本語,모두 안녕하세요_hiragana,모두 안녕하세요 日本語定義,名詞,"모두 안녕하세요_日本語類,関連語","非모두 안녕하세요_日本語,反対語","모두 안녕하세요_日本語族,모두 안녕하세요_日本語系列","모두 안녕하세요_日本語表現,모두 안녕하세요_日本語用語","모두 안녕하세요_日本語を言う,모두 안녕하세요_日本語で挨拶する",모두 안녕하세요_español,모두 안녕하세요_español_pronunciación,모두 안녕하세요 definición español,sustantivo,"모두 안녕하세요_español tipo,expresión relacionada","no 모두 안녕하세요_español,opuesto","familia 모두 안녕하세요_español,grupo 모두 안녕하세요_español","saludo de 모두 안녕하세요_español,frase de 모두 안녕하세요_español","decir 모두 안녕하세요_español,ofrecer 모두 안녕하세요_español",아침에는 '모두 안녕하세요'라고 인사합니다.,People often say 'Hi everyone' as a basic greeting.,我们在家里说모두 안녕하세요_中文。,家で모두 안녕하세요_日本語と挨拶しました。,En casa dijimos 모두 안녕하세요_español.
daily_greetings_formal_greeting,daily,routine,basic,👋,#FF9800,"casual,home",greeting,인사드립니다,인사드립니다-pronunciation,인사드립니다 정의,감탄사,"인사드립니다류,관련어","비인사드립니다,반대말","인사드립니다족,인사드립니다계열","인사드립니다표현,인사드립니다말","인사드립니다를 말하다,인사드립니다를 건네다",Greetings,/greetings/,Greetings definition,interjection,"Greetings type,related item","non-Greetings,opposite","Greetings family,Greetings group","Greetings phrase,Greetings greeting","say Greetings,offer Greetings",인사드립니다_中文,인사드립니다_pinyin,인사드립니다 中文定义,名词,"인사드립니다_中文类,相关词","非인사드립니다_中文,反义词","인사드립니다_中文族,인사드립니다_中文系列","인사드립니다_中文表达,인사드립니다_中文用语","说인사드립니다_中文,用인사드립니다_中文问候",인사드립니다_日本語,인사드립니다_hiragana,인사드립니다 日本語定義,名詞,"인사드립니다_日本語類,関連語","非인사드립니다_日本語,反対語","인사드립니다_日本語族,인사드립니다_日本語系列","인사드립니다_日本語表現,인사드립니다_日本語用語","인사드립니다_日本語を言う,인사드립니다_日本語で挨拶する",인사드립니다_español,인사드립니다_español_pronunciación,인사드립니다 definición español,sustantivo,"인사드립니다_español tipo,expresión relacionada","no 인사드립니다_español,opuesto","familia 인사드립니다_español,grupo 인사드립니다_español","saludo de 인사드립니다_español,frase de 인사드립니다_español","decir 인사드립니다_español,ofrecer 인사드립니다_español",아침에는 '인사드립니다'라고 인사합니다.,People often say 'Greetings' as a basic greeting.,我们在家里说인사드립니다_中文。,家で인사드립니다_日本語と挨拶しました。,En casa dijimos 인사드립니다_español.
daily_good_to_see_you_reunion_polite,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,뵙게 되어 반갑습니다,뵙게 되어 반갑습니다-pronunciation,뵙게 되어 반갑습니다 정의,감탄사,"뵙게 되어 반갑습니다류,관련어","비뵙게 되어 반갑습니다,반대말","뵙게 되어 반갑습니다족,뵙게 되어 반갑습니다계열","뵙게 되어 반갑습니다표현,뵙게 되어 반갑습니다말","뵙게 되어 반갑습니다를 말하다,뵙게 되어 반갑습니다를 건네다",Good to see you,/good_to_see_you/,Good to see you definition,interjection,"Good to see you type,related item","non-Good to see you,opposite","Good to see you family,Good to see you group","Good to see you phrase,Good to see you greeting","say Good to see you,offer Good to see you",뵙게 되어 반갑습니다_中文,뵙게 되어 반갑습니다_pinyin,뵙게 되어 반갑습니다 中文定义,名词,"뵙게 되어 반갑습니다_中文类,相关词","非뵙게 되어 반갑습니다_中文,反义词","뵙게 되어 반갑습니다_中文族,뵙게 되어 반갑습니다_中文系列","뵙게 되어 반갑습니다_中文表达,뵙게 되어 반갑습니다_中文用语","说뵙게 되어 반갑습니다_中文,用뵙게 되어 반갑습니다_中文问候",뵙게 되어 반갑습니다_日本語,뵙게 되어 반갑습니다_hiragana,뵙게 되어 반갑습니다 日本語定義,名詞,"뵙게 되어 반갑습니다_日本語類,関連語","非뵙게 되어 반갑습니다_日本語,反対語","뵙게 되어 반갑습니다_日本語族,뵙게 되어 반갑습니다_日本語系列","뵙게 되어 반갑습니다_日本語表現,뵙게 되어 반갑습니다_日本語用語","뵙게 되어 반갑습니다_日本語を言う,뵙게 되어 반갑습니다_日本語で挨拶する",뵙게 되어 반갑습니다_español,뵙게 되어 반갑습니다_español_pronunciación,뵙게 되어 반갑습니다 definición español,sustantivo,"뵙게 되어 반갑습니다_español tipo,expresión relacionada","no 뵙게 되어 반갑습니다_español,opuesto","familia 뵙게 되어 반갑습니다_español,grupo 뵙게 되어 반갑습니다_español","saludo de 뵙게 되어 반갑습니다_español,frase de 뵙게 되어 반갑습니다_español","decir 뵙게 되어 반갑습니다_español,ofrecer 뵙게 되어 반갑습니다_español",아침에는 '뵙게 되어 반갑습니다'라고 인사합니다.,People often say 'Good to see you' as a basic greeting.,我们在家里说뵙게 되어 반갑습니다_中文。,家で뵙게 되어 반갑습니다_日本語と挨拶しました。,En casa dijimos 뵙게 되어 반갑습니다_español.
daily_welcome_home_home_welcome,daily,routine,basic,🏠,#009688,"casual,home",greeting,집에 오신 걸 환영해요,집에 오신 걸 환영해요-pronunciation,집에 오신 걸 환영해요 정의,감탄사,"집에 오신 걸 환영해요류,관련어","비집에 오신 걸 환영해요,반대말","집에 오신 걸 환영해요족,집에 오신 걸 환영해요계열","집에 오신 걸 환영해요표현,집에 오신 걸 환영해요말","집에 오신 걸 환영해요를 말하다,집에 오신 걸 환영해요를 건네다",Welcome home,/welcome_home/,Welcome home definition,interjection,"Welcome home type,related item","non-Welcome home,opposite","Welcome home family,Welcome home group","Welcome home phrase,Welcome home greeting","say Welcome home,offer Welcome home",집에 오신 걸 환영해요_中文,집에 오신 걸 환영해요_pinyin,집에 오신 걸 환영해요 中文定义,名词,"집에 오신 걸 환영해요_中文类,相关词","非집에 오신 걸 환영해요_中文,反义词","집에 오신 걸 환영해요_中文族,집에 오신 걸 환영해요_中文系列","집에 오신 걸 환영해요_中文表达,집에 오신 걸 환영해요_中文用语","说집에 오신 걸 환영해요_中文,用집에 오신 걸 환영해요_中文问候",집에 오신 걸 환영해요_日本語,집에 오신 걸 환영해요_hiragana,집에 오신 걸 환영해요 日本語定義,名詞,"집에 오신 걸 환영해요_日本語類,関連語","非집에 오신 걸 환영해요_日本語,反対語","집에 오신 걸 환영해요_日本語族,집에 오신 걸 환영해요_日本語系列","집에 오신 걸 환영해요_日本語表現,집에 오신 걸 환영해요_日本語用語","집에 오신 걸 환영해요_日本語を言う,집에 오신 걸 환영해요_日本語で挨拶する",집에 오신 걸 환영해요_español,집에 오신 걸 환영해요_español_pronunciación,집에 오신 걸 환영해요 definición español,sustantivo,"집에 오신 걸 환영해요_español tipo,expresión relacionada","no 집에 오신 걸 환영해요_español,opuesto","familia 집에 오신 걸 환영해요_español,grupo 집에 오신 걸 환영해요_español","saludo de 집에 오신 걸 환영해요_español,frase de 집에 오신 걸 환영해요_español","decir 집에 오신 걸 환영해요_español,ofrecer 집에 오신 걸 환영해요_español",아침에는 '집에 오신 걸 환영해요'라고 인사합니다.,People often say 'Welcome home' as a basic greeting.,我们在家里说집에 오신 걸 환영해요_中文。,家で집에 오신 걸 환영해요_日本語と挨拶しました。,En casa dijimos 집에 오신 걸 환영해요_español.
daily_greeting_greeting_concept,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,인사,인사-pronunciation,인사 정의,명사,"인사류,관련어","비인사,반대말","인사족,인사계열","인사표현,인사말","인사를 말하다,인사를 건네다",Greeting,/greeting/,Greeting definition,noun,"Greeting type,related item","non-Greeting,opposite","Greeting family,Greeting group","Greeting phrase,Greeting greeting","say Greeting,offer Greeting",인사_中文,인사_pinyin,인사 中文定义,名词,"인사_中文类,相关词","非인사_中文,反义词","인사_中文族,인사_中文系列","인사_中文表达,인사_中文用语","说인사_中文,用인사_中文问候",인사_日本語,인사_hiragana,인사 日本語定義,名詞,"인사_日本語類,関連語","非인사_日本語,反対語","인사_日本語族,인사_日本語系列","인사_日本語表現,인사_日本語用語","인사_日本語を言う,인사_日本語で挨拶する",인사_español,인사_español_pronunciación,인사 definición español,sustantivo,"인사_español tipo,expresión relacionada","no 인사_español,opuesto","familia 인사_español,grupo 인사_español","saludo de 인사_español,frase de 인사_español","decir 인사_español,ofrecer 인사_español",'인사'는 인사에서 자주 쓰입니다.,The Greeting is common in everyday greetings.,我们在家里说인사_中文。,家で인사_日本語と挨拶しました。,En casa dijimos 인사_español.
daily_handshake_gesture,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,악수,악수-pronunciation,악수 정의,명사,"악수류,관련어","비악수,반대말","악수족,악수계열","악수표현,악수말","악수를 말하다,악수를 건네다",Handshake,/handshake/,Handshake definition,noun,"Handshake type,related item","non-Handshake,opposite","Handshake family,Handshake group","Handshake phrase,Handshake greeting","say Handshake,offer Handshake",악수_中文,악수_pinyin,악수 中文定义,名词,"악수_中文类,相关词","非악수_中文,反义词","악수_中文族,악수_中文系列","악수_中文表达,악수_中文用语","说악수_中文,用악수_中文问候",악수_日本語,악수_hiragana,악수 日本語定義,名詞,"악수_日本語類,関連語","非악수_日本語,反対語","악수_日本語族,악수_日本語系列","악수_日本語表現,악수_日本語用語","악수_日本語を言う,악수_日本語で挨拶する",악수_español,악수_español_pronunciación,악수 definición español,sustantivo,"악수_español tipo,expresión relacionada","no 악수_español,opuesto","familia 악수_español,grupo 악수_español","saludo de 악수_español,frase de 악수_español","decir 악수_español,ofrecer 악수_español",'악수'는 인사에서 자주 쓰입니다.,The Handshake is common in everyday greetings.,我们在家里说악수_中文。,家で악수_日本語と挨拶しました。,En casa dijimos 악수_español.
daily_bow_gesture,daily,routine,basic,👋,#FF9800,"casual,home",greeting,절,절-pronunciation,절 정의,명사,"절류,관련어","비절,반대말","절족,절계열","절표현,절말","절를 말하다,절를 건네다",Bow,/bow/,Bow definition,noun,"Bow type,related item","non-Bow,opposite","Bow family,Bow group","Bow phrase,Bow greeting","say Bow,offer Bow",절_中文,절_pinyin,절 中文定义,名词,"절_中文类,相关词","非절_中文,反义词","절_中文族,절_中文系列","절_中文表达,절_中文用语","说절_中文,用절_中文问候",절_日本語,절_hiragana,절 日本語定義,名詞,"절_日本語類,関連語","非절_日本語,反対語","절_日本語族,절_日本語系列","절_日本語表現,절_日本語用語","절_日本語を言う,절_日本語で挨拶する",절_español,절_español_pronunciación,절 definición español,sustantivo,"절_español tipo,expresión relacionada","no 절_español,opuesto","familia 절_español,grupo 절_español","saludo de 절_español,frase de 절_español","decir 절_español,ofrecer 절_español",'절'는 인사에서 자주 쓰입니다.,The Bow is common in everyday greetings.,我们在家里说절_中文。,家で절_日本語と挨拶しました。,En casa dijimos 절_español.
daily_smile_expression,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,미소,미소-pronunciation,미소 정의,명사,"미소류,관련어","비미소,반대말","미소족,미소계열","미소표현,미소말","미소를 말하다,미소를 건네다",Smile,/smile/,Smile definition,noun,"Smile type,related item","non-Smile,opposite","Smile family,Smile group","Smile phrase,Smile greeting","say Smile,offer Smile",미소_中文,미소_pinyin,미소 中文定义,名词,"미소_中文类,相关词","非미소_中文,反义词","미소_中文族,미소_中文系列","미소_中文表达,미소_中文用语","说미소_中文,用미소_中文问候",미소_日本語,미소_hiragana,미소 日本語定義,名詞,"미소_日本語類,関連語","非미소_日本語,反対語","미소_日本語族,미소_日本語系列","미소_日本語表現,미소_日本語用語","미소_日本語を言う,미소_日本語で挨拶する",미소_español,미소_español_pronunciación,미소 definición español,sustantivo,"미소_español tipo,expresión relacionada","no 미소_español,opuesto","familia 미소_español,grupo 미소_español","saludo de 미소_español,frase de 미소_español","decir 미소_español,ofrecer 미소_español",'미소'는 인사에서 자주 쓰입니다.,The Smile is common in everyday greetings.,我们在家里说미소_中文。,家で미소_日本語と挨拶しました。,En casa dijimos 미소_español.
daily_introduction_first_meeting,daily,routine,basic,🏠,#009688,"casual,home",greeting,소개,소개-pronunciation,소개 정의,명사,"소개류,관련어","비소개,반대말","소개족,소개계열","소개표현,소개말","소개를 말하다,소개를 건네다",Introduction,/introduction/,Introduction definition,noun,"Introduction type,related item","non-Introduction,opposite","Introduction family,Introduction group","Introduction phrase,Introduction greeting","say Introduction,offer Introduction",소개_中文,소개_pinyin,소개 中文定义,名词,"소개_中文类,相关词","非소개_中文,反义词","소개_中文族,소개_中文系列","소개_中文表达,소개_中文用语","说소개_中文,用소개_中文问候",소개_日本語,소개_hiragana,소개 日本語定義,名詞,"소개_日本語類,関連語","非소개_日本語,反対語","소개_日本語族,소개_日本語系列","소개_日本語表現,소개_日本語用語","소개_日本語を言う,소개_日本語で挨拶する",소개_español,소개_español_pronunciación,소개 definición español,sustantivo,"소개_español tipo,expresión relacionada","no 소개_español,opuesto","familia 소개_español,grupo 소개_español","saludo de 소개_español,frase de 소개_español","decir 소개_español,ofrecer 소개_español",'소개'는 인사에서 자주 쓰입니다.,The Introduction is common in everyday greetings.,我们在家里说소개_中文。,家で소개_日本語と挨拶しました。,En casa dijimos 소개_español.
daily_courtesy_manner,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,예의,예의-pronunciation,예의 정의,명사,"예의류,관련어","비예의,반대말","예의족,예의계열","예의표현,예의말","예의를 말하다,예의를 건네다",Courtesy,/courtesy/,Courtesy definition,noun,"Courtesy type,related item","non-Courtesy,opposite","Courtesy family,Courtesy group","Courtesy phrase,Courtesy greeting","say Courtesy,offer Courtesy",예의_中文,예의_pinyin,예의 中文定义,名词,"예의_中文类,相关词","非예의_中文,反义词","예의_中文族,예의_中文系列","예의_中文表达,예의_中文用语","说예의_中文,用예의_中文问候",예의_日本語,예의_hiragana,예의 日本語定義,名詞,"예의_日本語類,関連語","非예의_日本語,反対語","예의_日本語族,예의_日本語系列","예의_日本語表現,예의_日本語用語","예의_日本語を言う,예의_日本語で挨拶する",예의_español,예의_español_pronunciación,예의 definición español,sustantivo,"예의_español tipo,expresión relacionada","no 예의_español,opuesto","familia 예의_español,grupo 예의_español","saludo de 예의_español,frase de 예의_español","decir 예의_español,ofrecer 예의_español",'예의'는 인사에서 자주 쓰입니다.,The Courtesy is common in everyday greetings.,我们在家里说예의_中文。,家で예의_日本語と挨拶しました。,En casa dijimos 예의_español.
daily_respect_manner,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,존중,존중-pronunciation,존중 정의,명사,"존중류,관련어","비존중,반대말","존중족,존중계열","존중표현,존중말","존중를 말하다,존중를 건네다",Respect,/respect/,Respect definition,noun,"Respect type,related item","non-Respect,opposite","Respect family,Respect group","Respect phrase,Respect greeting","say Respect,offer Respect",존중_中文,존중_pinyin,존중 中文定义,名词,"존중_中文类,相关词","非존중_中文,反义词","존중_中文族,존중_中文系列","존중_中文表达,존중_中文用语","说존중_中文,用존중_中文问候",존중_日本語,존중_hiragana,존중 日本語定義,名詞,"존중_日本語類,関連語","非존중_日本語,反対語","존중_日本語族,존중_日本語系列","존중_日本語表現,존중_日本語用語","존중_日本語を言う,존중_日本語で挨拶する",존중_español,존중_español_pronunciación,존중 definición español,sustantivo,"존중_español tipo,expresión relacionada","no 존중_español,opuesto","familia 존중_español,grupo 존중_español","saludo de 존중_español,frase de 존중_español","decir 존중_español,ofrecer 존중_español",'존중'는 인사에서 자주 쓰입니다.,The Respect is common in everyday greetings.,我们在家里说존중_中文。,家で존중_日本語と挨拶しました。,En casa dijimos 존중_español.
daily_salutation_formal_salute,daily,routine,basic,👋,#FF9800,"casual,home",greeting,경례,경례-pronunciation,경례 정의,명사,"경례류,관련어","비경례,반대말","경례족,경례계열","경례표현,경례말","경례를 말하다,경례를 건네다",Salutation,/salutation/,Salutation definition,noun,"Salutation type,related item","non-Salutation,opposite","Salutation family,Salutation group","Salutation phrase,Salutation greeting","say Salutation,offer Salutation",경례_中文,경례_pinyin,경례 中文定义,名词,"경례_中文类,相关词","非경례_中文,反义词","경례_中文族,경례_中文系列","경례_中文表达,경례_中文用语","说경례_中文,用경례_中文问候",경례_日本語,경례_hiragana,경례 日本語定義,名詞,"경례_日本語類,関連語","非경례_日本語,反対語","경례_日本語族,경례_日本語系列","경례_日本語表現,경례_日本語用語","경례_日本語を言う,경례_日本語で挨拶する",경례_español,경례_español_pronunciación,경례 definición español,sustantivo,"경례_español tipo,expresión relacionada","no 경례_español,opuesto","familia 경례_español,grupo 경례_español","saludo de 경례_español,frase de 경례_español","decir 경례_español,ofrecer 경례_español",'경례'는 인사에서 자주 쓰입니다.,The Salutation is common in everyday greetings.,我们在家里说경례_中文。,家で경례_日本語と挨拶しました。,En casa dijimos 경례_español.
daily_politeness_manner,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,공손함,공손함-pronunciation,공손함 정의,명사,"공손함류,관련어","비공손함,반대말","공손함족,공손함계열","공손함표현,공손함말","공손함를 말하다,공손함를 건네다",Politeness,/politeness/,Politeness definition,noun,"Politeness type,related item","non-Politeness,opposite","Politeness family,Politeness group","Politeness phrase,Politeness greeting","say Politeness,offer Politeness",공손함_中文,공손함_pinyin,공손함 中文定义,名词,"공손함_中文类,相关词","非공손함_中文,反义词","공손함_中文族,공손함_中文系列","공손함_中文表达,공손함_中文用语","说공손함_中文,用공손함_中文问候",공손함_日本語,공손함_hiragana,공손함 日本語定義,名詞,"공손함_日本語類,関連語","非공손함_日本語,反対語","공손함_日本語族,공손함_日本語系列","공손함_日本語表現,공손함_日本語用語","공손함_日本語を言う,공손함_日本語で挨拶する",공손함_español,공손함_español_pronunciación,공손함 definición español,sustantivo,"공손함_español tipo,expresión relacionada","no 공손함_español,opuesto","familia 공손함_español,grupo 공손함_español","saludo de 공손함_español,frase de 공손함_español","decir 공손함_español,ofrecer 공손함_español",'공손함'는 인사에서 자주 쓰입니다.,The Politeness is common in everyday greetings.,我们在家里说공손함_中文。,家で공손함_日本語と挨拶しました。,En casa dijimos 공손함_español.
daily_hospitality_welcome,daily,routine,basic,🏠,#009688,"casual,home",greeting,환대,환대-pronunciation,환대 정의,명사,"환대류,관련어","비환대,반대말","환대족,환대계열","환대표현,환대말","환대를 말하다,환대를 건네다",Hospitality,/hospitality/,Hospitality definition,noun,"Hospitality type,related item","non-Hospitality,opposite","Hospitality family,Hospitality group","Hospitality phrase,Hospitality greeting","say Hospitality,offer Hospitality",환대_中文,환대_pinyin,환대 中文定义,名词,"환대_中文类,相关词","非환대_中文,反义词","환대_中文族,환대_中文系列","환대_中文表达,환대_中文用语","说환대_中文,用환대_中文问候",환대_日本語,환대_hiragana,환대 日本語定義,名詞,"환대_日本語類,関連語","非환대_日本語,反対語","환대_日本語族,환대_日本語系列","환대_日本語表現,환대_日本語用語","환대_日本語を言う,환대_日本語で挨拶する",환대_español,환대_español_pronunciación,환대 definición español,sustantivo,"환대_español tipo,expresión relacionada","no 환대_español,opuesto","familia 환대_español,grupo 환대_español","saludo de 환대_español,frase de 환대_español","decir 환대_español,ofrecer 환대_español",'환대'는 인사에서 자주 쓰입니다.,The Hospitality is common in everyday greetings.,我们在家里说환대_中文。,家で환대_日本語と挨拶しました。,En casa dijimos 환대_español.
daily_reunion_meeting_again,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,재회,재회-pronunciation,재회 정의,명사,"재회류,관련어","비재회,반대말","재회족,재회계열","재회표현,재회말","재회를 말하다,재회를 건네다",Reunion,/reunion/,Reunion definition,noun,"Reunion type,related item","non-Reunion,opposite","Reunion family,Reunion group","Reunion phrase,Reunion greeting","say Reunion,offer Reunion",재회_中文,재회_pinyin,재회 中文定义,名词,"재회_中文类,相关词","非재회_中文,反义词","재회_中文族,재회_中文系列","재회_中文表达,재회_中文用语","说재회_中文,用재회_中文问候",재회_日本語,재회_hiragana,재회 日本語定義,名詞,"재회_日本語類,関連語","非재회_日本語,反対語","재회_日本語族,재회_日本語系列","재회_日本語表現,재회_日本語用語","재회_日本語を言う,재회_日本語で挨拶する",재회_español,재회_español_pronunciación,재회 definición español,sustantivo,"재회_español tipo,expresión relacionada","no 재회_español,opuesto","familia 재회_español,grupo 재회_español","saludo de 재회_español,frase de 재회_español","decir 재회_español,ofrecer 재회_español",'재회'는 인사에서 자주 쓰입니다.,The Reunion is common in everyday greetings.,我们在家里说재회_中文。,家で재회_日本語と挨拶しました。,En casa dijimos 재회_español.
daily_small_talk_icebreaker,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,잡담,잡담-pronunciation,잡담 정의,명사,"잡담류,관련어","비잡담,반대말","잡담족,잡담계열","잡담표현,잡담말","잡담를 말하다,잡담를 건네다",Small talk,/small_talk/,Small talk definition,noun,"Small talk type,related item","non-Small talk,opposite","Small talk family,Small talk group","Small talk phrase,Small talk greeting","say Small talk,offer Small talk",잡담_中文,잡담_pinyin,잡담 中文定义,名词,"잡담_中文类,相关词","非잡담_中文,反义词","잡담_中文族,잡담_中文系列","잡담_中文表达,잡담_中文用语","说잡담_中文,用잡담_中文问候",잡담_日本語,잡담_hiragana,잡담 日本語定義,名詞,"잡담_日本語類,関連語","非잡담_日本語,反対語","잡담_日本語族,잡담_日本語系列","잡담_日本語表現,잡담_日本語用語","잡담_日本語を言う,잡담_日本語で挨拶する",잡담_español,잡담_español_pronunciación,잡담 definición español,sustantivo,"잡담_español tipo,expresión relacionada","no 잡담_español,opuesto","familia 잡담_español,grupo 잡담_español","saludo de 잡담_español,frase de 잡담_español","decir 잡담_español,ofrecer 잡담_español",'잡담'는 인사에서 자주 쓰입니다.,The Small talk is common in everyday greetings.,我们在家里说잡담_中文。,家で잡담_日本語と挨拶しました。,En casa dijimos 잡담_español.
daily_first_meeting_start,daily,routine,basic,👋,#FF9800,"casual,home",greeting,첫만남,첫만남-pronunciation,첫만남 정의,명사,"첫만남류,관련어","비첫만남,반대말","첫만남족,첫만남계열","첫만남표현,첫만남말","첫만남를 말하다,첫만남를 건네다",First meeting,/first_meeting/,First meeting definition,noun,"First meeting type,related item","non-First meeting,opposite","First meeting family,First meeting group","First meeting phrase,First meeting greeting","say First meeting,offer First meeting",첫만남_中文,첫만남_pinyin,첫만남 中文定义,名词,"첫만남_中文类,相关词","非첫만남_中文,反义词","첫만남_中文族,첫만남_中文系列","첫만남_中文表达,첫만남_中文用语","说첫만남_中文,用첫만남_中文问候",첫만남_日本語,첫만남_hiragana,첫만남 日本語定義,名詞,"첫만남_日本語類,関連語","非첫만남_日本語,反対語","첫만남_日本語族,첫만남_日本語系列","첫만남_日本語表現,첫만남_日本語用語","첫만남_日本語を言う,첫만남_日本語で挨拶する",첫만남_español,첫만남_español_pronunciación,첫만남 definición español,sustantivo,"첫만남_español tipo,expresión relacionada","no 첫만남_español,opuesto","familia 첫만남_español,grupo 첫만남_español","saludo de 첫만남_español,frase de 첫만남_español","decir 첫만남_español,ofrecer 첫만남_español",'첫만남'는 인사에서 자주 쓰입니다.,The First meeting is common in everyday greetings.,我们在家里说첫만남_中文。,家で첫만남_日本語と挨拶しました。,En casa dijimos 첫만남_español.
