concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
daily_hi_greeting,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,안녕,안녕-pronunciation,안녕 정의,감탄사,"안녕류,관련어","비안녕,반대말","안녕족,안녕계열","안녕표현,안녕말","안녕를 말하다,안녕를 건네다",Hi,/hi/,Hi definition,interjection,"Hi type,related item","non-Hi,opposite","Hi family,Hi group","Hi phrase,Hi greeting","say Hi,offer Hi",안녕_中文,안녕_pinyin,안녕 中文定义,名词,"안녕_中文类,相关词","非안녕_中文,反义词","안녕_中文族,안녕_中文系列","안녕_中文表达,안녕_中文用语","说안녕_中文,用안녕_中文问候",안녕_日本語,안녕_hiragana,안녕 日本語定義,名詞,"안녕_日本語類,関連語","非안녕_日本語,反対語","안녕_日本語族,안녕_日本語系列","안녕_日本語表現,안녕_日本語用語","안녕_日本語を言う,안녕_日本語で挨拶する",안녕_español,안녕_español_pronunciación,안녕 definición español,sustantivo,"안녕_español tipo,expresión relacionada","no 안녕_español,opuesto","familia 안녕_español,grupo 안녕_español","saludo de 안녕_español,frase de 안녕_español","decir 안녕_español,ofrecer 안녕_español",아침에는 '안녕'라고 인사합니다.,People often say 'Hi' as a basic greeting.,我们在家里说안녕_中文。,家で안녕_日本語と挨拶しました。,En casa dijimos 안녕_español.
daily_hey_there_casual_call,daily,routine,basic,👋,#FF9800,"casual,home",greeting,안녕 거기,안녕 거기-pronunciation,안녕 거기 정의,감탄사,"안녕 거기류,관련어","비안녕 거기,반대말","안녕 거기족,안녕 거기계열","안녕 거기표현,안녕 거기말","안녕 거기를 말하다,안녕 거기를 건네다",Hey there,/hey_there/,Hey there definition,interjection,"Hey there type,related item","non-Hey there,opposite","Hey there family,Hey there group","Hey there phrase,Hey there greeting","say Hey there,offer Hey there",안녕 거기_中文,안녕 거기_pinyin,안녕 거기 中文定义,名词,"안녕 거기_中文类,相关词","非안녕 거기_中文,反义词","안녕 거기_中文族,안녕 거기_中文系列","안녕 거기_中文表达,안녕 거기_中文用语","说안녕 거기_中文,用안녕 거기_中文问候",안녕 거기_日本語,안녕 거기_hiragana,안녕 거기 日本語定義,名詞,"안녕 거기_日本語類,関連語","非안녕 거기_日本語,反対語","안녕 거기_日本語族,안녕 거기_日本語系列","안녕 거기_日本語表現,안녕 거기_日本語用語","안녕 거기_日本語を言う,안녕 거기_日本語で挨拶する",안녕 거기_español,안녕 거기_español_pronunciación,안녕 거기 definición español,sustantivo,"안녕 거기_español tipo,expresión relacionada","no 안녕 거기_español,opuesto","familia 안녕 거기_español,grupo 안녕 거기_español","saludo de 안녕 거기_español,frase de 안녕 거기_español","decir 안녕 거기_español,ofrecer 안녕 거기_español",아침에는 '안녕 거기'라고 인사합니다.,People often say 'Hey there' as a basic greeting.,我们在家里说안녕 거기_中文。,家で안녕 거기_日本語と挨拶しました。,En casa dijimos 안녕 거기_español.
daily_good_morning_morning_greeting,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,좋은 아침이에요,좋은 아침이에요-pronunciation,좋은 아침이에요 정의,감탄사,"좋은 아침이에요류,관련어","비좋은 아침이에요,반대말","좋은 아침이에요족,좋은 아침이에요계열","좋은 아침이에요표현,좋은 아침이에요말","좋은 아침이에요를 말하다,좋은 아침이에요를 건네다",Good morning,/good_morning/,Good morning definition,interjection,"Good morning type,related item","non-Good morning,opposite","Good morning family,Good morning group","Good morning phrase,Good morning greeting","say Good morning,offer Good morning",좋은 아침이에요_中文,좋은 아침이에요_pinyin,좋은 아침이에요 中文定义,名词,"좋은 아침이에요_中文类,相关词","非좋은 아침이에요_中文,反义词","좋은 아침이에요_中文族,좋은 아침이에요_中文系列","좋은 아침이에요_中文表达,좋은 아침이에요_中文用语","说좋은 아침이에요_中文,用좋은 아침이에요_中文问候",좋은 아침이에요_日本語,좋은 아침이에요_hiragana,좋은 아침이에요 日本語定義,名詞,"좋은 아침이에요_日本語類,関連語","非좋은 아침이에요_日本語,反対語","좋은 아침이에요_日本語族,좋은 아침이에요_日本語系列","좋은 아침이에요_日本語表現,좋은 아침이에요_日本語用語","좋은 아침이에요_日本語を言う,좋은 아침이에요_日本語で挨拶する",좋은 아침이에요_español,좋은 아침이에요_español_pronunciación,좋은 아침이에요 definición español,sustantivo,"좋은 아침이에요_español tipo,expresión relacionada","no 좋은 아침이에요_español,opuesto","familia 좋은 아침이에요_español,grupo 좋은 아침이에요_español","saludo de 좋은 아침이에요_español,frase de 좋은 아침이에요_español","decir 좋은 아침이에요_español,ofrecer 좋은 아침이에요_español",아침에는 '좋은 아침이에요'라고 인사합니다.,People often say 'Good morning' as a basic greeting.,我们在家里说좋은 아침이에요_中文。,家で좋은 아침이에요_日本語と挨拶しました。,En casa dijimos 좋은 아침이에요_español.
daily_good_afternoon_afternoon_greeting,daily,routine,basic,🏠,#009688,"casual,home",greeting,좋은 오후예요,좋은 오후예요-pronunciation,좋은 오후예요 정의,감탄사,"좋은 오후예요류,관련어","비좋은 오후예요,반대말","좋은 오후예요족,좋은 오후예요계열","좋은 오후예요표현,좋은 오후예요말","좋은 오후예요를 말하다,좋은 오후예요를 건네다",Good afternoon,/good_afternoon/,Good afternoon definition,interjection,"Good afternoon type,related item","non-Good afternoon,opposite","Good afternoon family,Good afternoon group","Good afternoon phrase,Good afternoon greeting","say Good afternoon,offer Good afternoon",좋은 오후예요_中文,좋은 오후예요_pinyin,좋은 오후예요 中文定义,名词,"좋은 오후예요_中文类,相关词","非좋은 오후예요_中文,反义词","좋은 오후예요_中文族,좋은 오후예요_中文系列","좋은 오후예요_中文表达,좋은 오후예요_中文用语","说좋은 오후예요_中文,用좋은 오후예요_中文问候",좋은 오후예요_日本語,좋은 오후예요_hiragana,좋은 오후예요 日本語定義,名詞,"좋은 오후예요_日本語類,関連語","非좋은 오후예요_日本語,反対語","좋은 오후예요_日本語族,좋은 오후예요_日本語系列","좋은 오후예요_日本語表現,좋은 오후예요_日本語用語","좋은 오후예요_日本語を言う,좋은 오후예요_日本語で挨拶する",좋은 오후예요_español,좋은 오후예요_español_pronunciación,좋은 오후예요 definición español,sustantivo,"좋은 오후예요_español tipo,expresión relacionada","no 좋은 오후예요_español,opuesto","familia 좋은 오후예요_español,grupo 좋은 오후예요_español","saludo de 좋은 오후예요_español,frase de 좋은 오후예요_español","decir 좋은 오후예요_español,ofrecer 좋은 오후예요_español",아침에는 '좋은 오후예요'라고 인사합니다.,People often say 'Good afternoon' as a basic greeting.,我们在家里说좋은 오후예요_中文。,家で좋은 오후예요_日本語と挨拶しました。,En casa dijimos 좋은 오후예요_español.
daily_good_evening_evening_greeting,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,좋은 저녁이에요,좋은 저녁이에요-pronunciation,좋은 저녁이에요 정의,감탄사,"좋은 저녁이에요류,관련어","비좋은 저녁이에요,반대말","좋은 저녁이에요족,좋은 저녁이에요계열","좋은 저녁이에요표현,좋은 저녁이에요말","좋은 저녁이에요를 말하다,좋은 저녁이에요를 건네다",Good evening,/good_evening/,Good evening definition,interjection,"Good evening type,related item","non-Good evening,opposite","Good evening family,Good evening group","Good evening phrase,Good evening greeting","say Good evening,offer Good evening",좋은 저녁이에요_中文,좋은 저녁이에요_pinyin,좋은 저녁이에요 中文定义,名词,"좋은 저녁이에요_中文类,相关词","非좋은 저녁이에요_中文,反义词","좋은 저녁이에요_中文族,좋은 저녁이에요_中文系列","좋은 저녁이에요_中文表达,좋은 저녁이에요_中文用语","说좋은 저녁이에요_中文,用좋은 저녁이에요_中文问候",좋은 저녁이에요_日本語,좋은 저녁이에요_hiragana,좋은 저녁이에요 日本語定義,名詞,"좋은 저녁이에요_日本語類,関連語","非좋은 저녁이에요_日本語,反対語","좋은 저녁이에요_日本語族,좋은 저녁이에요_日本語系列","좋은 저녁이에요_日本語表現,좋은 저녁이에요_日本語用語","좋은 저녁이에요_日本語を言う,좋은 저녁이에요_日本語で挨拶する",좋은 저녁이에요_español,좋은 저녁이에요_español_pronunciación,좋은 저녁이에요 definición español,sustantivo,"좋은 저녁이에요_español tipo,expresión relacionada","no 좋은 저녁이에요_español,opuesto","familia 좋은 저녁이에요_español,grupo 좋은 저녁이에요_español","saludo de 좋은 저녁이에요_español,frase de 좋은 저녁이에요_español","decir 좋은 저녁이에요_español,ofrecer 좋은 저녁이에요_español",아침에는 '좋은 저녁이에요'라고 인사합니다.,People often say 'Good evening' as a basic greeting.,我们在家里说좋은 저녁이에요_中文。,家で좋은 저녁이에요_日本語と挨拶しました。,En casa dijimos 좋은 저녁이에요_español.
daily_good_night_night_wish,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,좋은 밤 되세요,좋은 밤 되세요-pronunciation,좋은 밤 되세요 정의,감탄사,"좋은 밤 되세요류,관련어","비좋은 밤 되세요,반대말","좋은 밤 되세요족,좋은 밤 되세요계열","좋은 밤 되세요표현,좋은 밤 되세요말","좋은 밤 되세요를 말하다,좋은 밤 되세요를 건네다",Good night,/good_night/,Good night definition,interjection,"Good night type,related item","non-Good night,opposite","Good night family,Good night group","Good night phrase,Good night greeting","say Good night,offer Good night",좋은 밤 되세요_中文,좋은 밤 되세요_pinyin,좋은 밤 되세요 中文定义,名词,"좋은 밤 되세요_中文类,相关词","非좋은 밤 되세요_中文,反义词","좋은 밤 되세요_中文族,좋은 밤 되세요_中文系列","좋은 밤 되세요_中文表达,좋은 밤 되세요_中文用语","说좋은 밤 되세요_中文,用좋은 밤 되세요_中文问候",좋은 밤 되세요_日本語,좋은 밤 되세요_hiragana,좋은 밤 되세요 日本語定義,名詞,"좋은 밤 되세요_日本語類,関連語","非좋은 밤 되세요_日本語,反対語","좋은 밤 되세요_日本語族,좋은 밤 되세요_日本語系列","좋은 밤 되세요_日本語表現,좋은 밤 되세요_日本語用語","좋은 밤 되세요_日本語を言う,좋은 밤 되세요_日本語で挨拶する",좋은 밤 되세요_español,좋은 밤 되세요_español_pronunciación,좋은 밤 되세요 definición español,sustantivo,"좋은 밤 되세요_español tipo,expresión relacionada","no 좋은 밤 되세요_español,opuesto","familia 좋은 밤 되세요_español,grupo 좋은 밤 되세요_español","saludo de 좋은 밤 되세요_español,frase de 좋은 밤 되세요_español","decir 좋은 밤 되세요_español,ofrecer 좋은 밤 되세요_español",아침에는 '좋은 밤 되세요'라고 인사합니다.,People often say 'Good night' as a basic greeting.,我们在家里说좋은 밤 되세요_中文。,家で좋은 밤 되세요_日本語と挨拶しました。,En casa dijimos 좋은 밤 되세요_español.
daily_welcome_welcome,daily,routine,basic,👋,#FF9800,"casual,home",greeting,환영합니다,환영합니다-pronunciation,환영합니다 정의,감탄사,"환영합니다류,관련어","비환영합니다,반대말","환영합니다족,환영합니다계열","환영합니다표현,환영합니다말","환영합니다를 말하다,환영합니다를 건네다",Welcome,/welcome/,Welcome definition,interjection,"Welcome type,related item","non-Welcome,opposite","Welcome family,Welcome group","Welcome phrase,Welcome greeting","say Welcome,offer Welcome",환영합니다_中文,환영합니다_pinyin,환영합니다 中文定义,名词,"환영합니다_中文类,相关词","非환영합니다_中文,反义词","환영합니다_中文族,환영합니다_中文系列","환영합니다_中文表达,환영합니다_中文用语","说환영합니다_中文,用환영합니다_中文问候",환영합니다_日本語,환영합니다_hiragana,환영합니다 日本語定義,名詞,"환영합니다_日本語類,関連語","非환영합니다_日本語,反対語","환영합니다_日本語族,환영합니다_日本語系列","환영합니다_日本語表現,환영합니다_日本語用語","환영합니다_日本語を言う,환영합니다_日本語で挨拶する",환영합니다_español,환영합니다_español_pronunciación,환영합니다 definición español,sustantivo,"환영합니다_español tipo,expresión relacionada","no 환영합니다_español,opuesto","familia 환영합니다_español,grupo 환영합니다_español","saludo de 환영합니다_español,frase de 환영합니다_español","decir 환영합니다_español,ofrecer 환영합니다_español",아침에는 '환영합니다'라고 인사합니다.,People often say 'Welcome' as a basic greeting.,我们在家里说환영합니다_中文。,家で환영합니다_日本語と挨拶しました。,En casa dijimos 환영합니다_español.
daily_long_time_no_see_reunion_greeting,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,오랜만이에요,오랜만이에요-pronunciation,오랜만이에요 정의,감탄사,"오랜만이에요류,관련어","비오랜만이에요,반대말","오랜만이에요족,오랜만이에요계열","오랜만이에요표현,오랜만이에요말","오랜만이에요를 말하다,오랜만이에요를 건네다",Long time no see,/long_time_no_see/,Long time no see definition,interjection,"Long time no see type,related item","non-Long time no see,opposite","Long time no see family,Long time no see group","Long time no see phrase,Long time no see greeting","say Long time no see,offer Long time no see",오랜만이에요_中文,오랜만이에요_pinyin,오랜만이에요 中文定义,名词,"오랜만이에요_中文类,相关词","非오랜만이에요_中文,反义词","오랜만이에요_中文族,오랜만이에요_中文系列","오랜만이에요_中文表达,오랜만이에요_中文用语","说오랜만이에요_中文,用오랜만이에요_中文问候",오랜만이에요_日本語,오랜만이에요_hiragana,오랜만이에요 日本語定義,名詞,"오랜만이에요_日本語類,関連語","非오랜만이에요_日本語,反対語","오랜만이에요_日本語族,오랜만이에요_日本語系列","오랜만이에요_日本語表現,오랜만이에요_日本語用語","오랜만이에요_日本語を言う,오랜만이에요_日本語で挨拶する",오랜만이에요_español,오랜만이에요_español_pronunciación,오랜만이에요 definición español,sustantivo,"오랜만이에요_español tipo,expresión relacionada","no 오랜만이에요_español,opuesto","familia 오랜만이에요_español,grupo 오랜만이에요_español","saludo de 오랜만이에요_español,frase de 오랜만이에요_español","decir 오랜만이에요_español,ofrecer 오랜만이에요_español",아침에는 '오랜만이에요'라고 인사합니다.,People often say 'Long time no see' as a basic greeting.,我们在家里说오랜만이에요_中文。,家で오랜만이에요_日本語と挨拶しました。,En casa dijimos 오랜만이에요_español.
daily_nice_to_meet_you_first_meeting,daily,routine,basic,🏠,#009688,"casual,home",greeting,만나서 반가워요,만나서 반가워요-pronunciation,만나서 반가워요 정의,감탄사,"만나서 반가워요류,관련어","비만나서 반가워요,반대말","만나서 반가워요족,만나서 반가워요계열","만나서 반가워요표현,만나서 반가워요말","만나서 반가워요를 말하다,만나서 반가워요를 건네다",Nice to meet you,/nice_to_meet_you/,Nice to meet you definition,interjection,"Nice to meet you type,related item","non-Nice to meet you,opposite","Nice to meet you family,Nice to meet you group","Nice to meet you phrase,Nice to meet you greeting","say Nice to meet you,offer Nice to meet you",만나서 반가워요_中文,만나서 반가워요_pinyin,만나서 반가워요 中文定义,名词,"만나서 반가워요_中文类,相关词","非만나서 반가워요_中文,反义词","만나서 반가워요_中文族,만나서 반가워요_中文系列","만나서 반가워요_中文表达,만나서 반가워요_中文用语","说만나서 반가워요_中文,用만나서 반가워요_中文问候",만나서 반가워요_日本語,만나서 반가워요_hiragana,만나서 반가워요 日本語定義,名詞,"만나서 반가워요_日本語類,関連語","非만나서 반가워요_日本語,反対語","만나서 반가워요_日本語族,만나서 반가워요_日本語系列","만나서 반가워요_日本語表現,만나서 반가워요_日本語用語","만나서 반가워요_日本語を言う,만나서 반가워요_日本語で挨拶する",만나서 반가워요_español,만나서 반가워요_español_pronunciación,만나서 반가워요 definición español,sustantivo,"만나서 반가워요_español tipo,expresión relacionada","no 만나서 반가워요_español,opuesto","familia 만나서 반가워요_español,grupo 만나서 반가워요_español","saludo de 만나서 반가워요_español,frase de 만나서 반가워요_español","decir 만나서 반가워요_español,ofrecer 만나서 반가워요_español",아침에는 '만나서 반가워요'라고 인사합니다.,People often say 'Nice to meet you' as a basic greeting.,我们在家里说만나서 반가워요_中文。,家で만나서 반가워요_日本語と挨拶しました。,En casa dijimos 만나서 반가워요_español.
daily_pleasure_to_meet_you_polite_meeting,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,만나서 기쁩니다,만나서 기쁩니다-pronunciation,만나서 기쁩니다 정의,감탄사,"만나서 기쁩니다류,관련어","비만나서 기쁩니다,반대말","만나서 기쁩니다족,만나서 기쁩니다계열","만나서 기쁩니다표현,만나서 기쁩니다말","만나서 기쁩니다를 말하다,만나서 기쁩니다를 건네다",Pleasure to meet you,/pleasure_to_meet_you/,Pleasure to meet you definition,interjection,"Pleasure to meet you type,related item","non-Pleasure to meet you,opposite","Pleasure to meet you family,Pleasure to meet you group","Pleasure to meet you phrase,Pleasure to meet you greeting","say Pleasure to meet you,offer Pleasure to meet you",만나서 기쁩니다_中文,만나서 기쁩니다_pinyin,만나서 기쁩니다 中文定义,名词,"만나서 기쁩니다_中文类,相关词","非만나서 기쁩니다_中文,反义词","만나서 기쁩니다_中文族,만나서 기쁩니다_中文系列","만나서 기쁩니다_中文表达,만나서 기쁩니다_中文用语","说만나서 기쁩니다_中文,用만나서 기쁩니다_中文问候",만나서 기쁩니다_日本語,만나서 기쁩니다_hiragana,만나서 기쁩니다 日本語定義,名詞,"만나서 기쁩니다_日本語類,関連語","非만나서 기쁩니다_日本語,反対語","만나서 기쁩니다_日本語族,만나서 기쁩니다_日本語系列","만나서 기쁩니다_日本語表現,만나서 기쁩니다_日本語用語","만나서 기쁩니다_日本語を言う,만나서 기쁩니다_日本語で挨拶する",만나서 기쁩니다_español,만나서 기쁩니다_español_pronunciación,만나서 기쁩니다 definición español,sustantivo,"만나서 기쁩니다_español tipo,expresión relacionada","no 만나서 기쁩니다_español,opuesto","familia 만나서 기쁩니다_español,grupo 만나서 기쁩니다_español","saludo de 만나서 기쁩니다_español,frase de 만나서 기쁩니다_español","decir 만나서 기쁩니다_español,ofrecer 만나서 기쁩니다_español",아침에는 '만나서 기쁩니다'라고 인사합니다.,People often say 'Pleasure to meet you' as a basic greeting.,我们在家里说만나서 기쁩니다_中文。,家で만나서 기쁩니다_日本語と挨拶しました。,En casa dijimos 만나서 기쁩니다_español.
daily_hi_everyone_group_greeting,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,모두 안녕하세요,모두 안녕하세요-pronunciation,모두 안녕하세요 정의,감탄사,"모두 안녕하세요류,관련어","비모두 안녕하세요,반대말","모두 안녕하세요족,모두 안녕하세요계열","모두 안녕하세요표현,모두 안녕하세요말","모두 안녕하세요를 말하다,모두 안녕하세요를 건네다",Hi everyone,/hi_everyone/,Hi everyone definition,interjection,"Hi everyone type,related item","non-Hi everyone,opposite","Hi everyone family,Hi everyone group","Hi everyone phrase,Hi everyone greeting","say Hi everyone,offer Hi everyone",모두 안녕하세요_中文,모두 안녕하세요_pinyin,모두 안녕하세요 中文定义,名词,"모두 안녕하세요_中文类,相关词","非모두 안녕하세요_中文,反义词","모두 안녕하세요_中文族,모두 안녕하세요_中文系列","모두 안녕하세요_中文表达,모두 안녕하세요_中文用语","说모두 안녕하세요_中文,用모두 안녕하세요_中文问候",모두 안녕하세요_日本語,모두 안녕하세요_hiragana,모두 안녕하세요 日本語定義,名詞,"모두 안녕하세요_日本語類,関連語","非모두 안녕하세요_日本語,反対語","모두 안녕하세요_日本語族,모두 안녕하세요_日本語系列","모두 안녕하세요_日本語表現,모두 안녕하세요_日本語用語","모두 안녕하세요_日本語を言う,모두 안녕하세요_日本語で挨拶する",모두 안녕하세요_español,모두 안녕하세요_español_pronunciación,모두 안녕하세요 definición español,sustantivo,"모두 안녕하세요_español tipo,expresión relacionada","no 모두 안녕하세요_español,opuesto","familia 모두 안녕하세요_español,grupo 모두 안녕하세요_español","saludo de 모두 안녕하세요_español,frase de 모두 안녕하세요_español","decir 모두 안녕하세요_español,ofrecer 모두 안녕하세요_español",아침에는 '모두 안녕하세요'라고 인사합니다.,People often say 'Hi everyone' as a basic greeting.,我们在家里说모두 안녕하세요_中文。,家で모두 안녕하세요_日本語と挨拶しました。,En casa dijimos 모두 안녕하세요_español.
daily_greetings_formal_greeting,daily,routine,basic,👋,#FF9800,"casual,home",greeting,인사드립니다,인사드립니다-pronunciation,인사드립니다 정의,감탄사,"인사드립니다류,관련어","비인사드립니다,반대말","인사드립니다족,인사드립니다계열","인사드립니다표현,인사드립니다말","인사드립니다를 말하다,인사드립니다를 건네다",Greetings,/greetings/,Greetings definition,interjection,"Greetings type,related item","non-Greetings,opposite","Greetings family,Greetings group","Greetings phrase,Greetings greeting","say Greetings,offer Greetings",인사드립니다_中文,인사드립니다_pinyin,인사드립니다 中文定义,名词,"인사드립니다_中文类,相关词","非인사드립니다_中文,反义词","인사드립니다_中文族,인사드립니다_中文系列","인사드립니다_中文表达,인사드립니다_中文用语","说인사드립니다_中文,用인사드립니다_中文问候",인사드립니다_日本語,인사드립니다_hiragana,인사드립니다 日本語定義,名詞,"인사드립니다_日本語類,関連語","非인사드립니다_日本語,反対語","인사드립니다_日本語族,인사드립니다_日本語系列","인사드립니다_日本語表現,인사드립니다_日本語用語","인사드립니다_日本語を言う,인사드립니다_日本語で挨拶する",인사드립니다_español,인사드립니다_español_pronunciación,인사드립니다 definición español,sustantivo,"인사드립니다_español tipo,expresión relacionada","no 인사드립니다_español,opuesto","familia 인사드립니다_español,grupo 인사드립니다_español","saludo de 인사드립니다_español,frase de 인사드립니다_español","decir 인사드립니다_español,ofrecer 인사드립니다_español",아침에는 '인사드립니다'라고 인사합니다.,People often say 'Greetings' as a basic greeting.,我们在家里说인사드립니다_中文。,家で인사드립니다_日本語と挨拶しました。,En casa dijimos 인사드립니다_español.
daily_good_to_see_you_reunion_polite,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,뵙게 되어 반갑습니다,뵙게 되어 반갑습니다-pronunciation,뵙게 되어 반갑습니다 정의,감탄사,"뵙게 되어 반갑습니다류,관련어","비뵙게 되어 반갑습니다,반대말","뵙게 되어 반갑습니다족,뵙게 되어 반갑습니다계열","뵙게 되어 반갑습니다표현,뵙게 되어 반갑습니다말","뵙게 되어 반갑습니다를 말하다,뵙게 되어 반갑습니다를 건네다",Good to see you,/good_to_see_you/,Good to see you definition,interjection,"Good to see you type,related item","non-Good to see you,opposite","Good to see you family,Good to see you group","Good to see you phrase,Good to see you greeting","say Good to see you,offer Good to see you",뵙게 되어 반갑습니다_中文,뵙게 되어 반갑습니다_pinyin,뵙게 되어 반갑습니다 中文定义,名词,"뵙게 되어 반갑습니다_中文类,相关词","非뵙게 되어 반갑습니다_中文,反义词","뵙게 되어 반갑습니다_中文族,뵙게 되어 반갑습니다_中文系列","뵙게 되어 반갑습니다_中文表达,뵙게 되어 반갑습니다_中文用语","说뵙게 되어 반갑습니다_中文,用뵙게 되어 반갑습니다_中文问候",뵙게 되어 반갑습니다_日本語,뵙게 되어 반갑습니다_hiragana,뵙게 되어 반갑습니다 日本語定義,名詞,"뵙게 되어 반갑습니다_日本語類,関連語","非뵙게 되어 반갑습니다_日本語,反対語","뵙게 되어 반갑습니다_日本語族,뵙게 되어 반갑습니다_日本語系列","뵙게 되어 반갑습니다_日本語表現,뵙게 되어 반갑습니다_日本語用語","뵙게 되어 반갑습니다_日本語を言う,뵙게 되어 반갑습니다_日本語で挨拶する",뵙게 되어 반갑습니다_español,뵙게 되어 반갑습니다_español_pronunciación,뵙게 되어 반갑습니다 definición español,sustantivo,"뵙게 되어 반갑습니다_español tipo,expresión relacionada","no 뵙게 되어 반갑습니다_español,opuesto","familia 뵙게 되어 반갑습니다_español,grupo 뵙게 되어 반갑습니다_español","saludo de 뵙게 되어 반갑습니다_español,frase de 뵙게 되어 반갑습니다_español","decir 뵙게 되어 반갑습니다_español,ofrecer 뵙게 되어 반갑습니다_español",아침에는 '뵙게 되어 반갑습니다'라고 인사합니다.,People often say 'Good to see you' as a basic greeting.,我们在家里说뵙게 되어 반갑습니다_中文。,家で뵙게 되어 반갑습니다_日本語と挨拶しました。,En casa dijimos 뵙게 되어 반갑습니다_español.
daily_welcome_home_home_welcome,daily,routine,basic,🏠,#009688,"casual,home",greeting,집에 오신 걸 환영해요,집에 오신 걸 환영해요-pronunciation,집에 오신 걸 환영해요 정의,감탄사,"집에 오신 걸 환영해요류,관련어","비집에 오신 걸 환영해요,반대말","집에 오신 걸 환영해요족,집에 오신 걸 환영해요계열","집에 오신 걸 환영해요표현,집에 오신 걸 환영해요말","집에 오신 걸 환영해요를 말하다,집에 오신 걸 환영해요를 건네다",Welcome home,/welcome_home/,Welcome home definition,interjection,"Welcome home type,related item","non-Welcome home,opposite","Welcome home family,Welcome home group","Welcome home phrase,Welcome home greeting","say Welcome home,offer Welcome home",집에 오신 걸 환영해요_中文,집에 오신 걸 환영해요_pinyin,집에 오신 걸 환영해요 中文定义,名词,"집에 오신 걸 환영해요_中文类,相关词","非집에 오신 걸 환영해요_中文,反义词","집에 오신 걸 환영해요_中文族,집에 오신 걸 환영해요_中文系列","집에 오신 걸 환영해요_中文表达,집에 오신 걸 환영해요_中文用语","说집에 오신 걸 환영해요_中文,用집에 오신 걸 환영해요_中文问候",집에 오신 걸 환영해요_日本語,집에 오신 걸 환영해요_hiragana,집에 오신 걸 환영해요 日本語定義,名詞,"집에 오신 걸 환영해요_日本語類,関連語","非집에 오신 걸 환영해요_日本語,反対語","집에 오신 걸 환영해요_日本語族,집에 오신 걸 환영해요_日本語系列","집에 오신 걸 환영해요_日本語表現,집에 오신 걸 환영해요_日本語用語","집에 오신 걸 환영해요_日本語を言う,집에 오신 걸 환영해요_日本語で挨拶する",집에 오신 걸 환영해요_español,집에 오신 걸 환영해요_español_pronunciación,집에 오신 걸 환영해요 definición español,sustantivo,"집에 오신 걸 환영해요_español tipo,expresión relacionada","no 집에 오신 걸 환영해요_español,opuesto","familia 집에 오신 걸 환영해요_español,grupo 집에 오신 걸 환영해요_español","saludo de 집에 오신 걸 환영해요_español,frase de 집에 오신 걸 환영해요_español","decir 집에 오신 걸 환영해요_español,ofrecer 집에 오신 걸 환영해요_español",아침에는 '집에 오신 걸 환영해요'라고 인사합니다.,People often say 'Welcome home' as a basic greeting.,我们在家里说집에 오신 걸 환영해요_中文。,家で집에 오신 걸 환영해요_日本語と挨拶しました。,En casa dijimos 집에 오신 걸 환영해요_español.
daily_greeting_greeting_concept,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,인사,인사-pronunciation,인사 정의,명사,"인사류,관련어","비인사,반대말","인사족,인사계열","인사표현,인사말","인사를 말하다,인사를 건네다",Greeting,/greeting/,Greeting definition,noun,"Greeting type,related item","non-Greeting,opposite","Greeting family,Greeting group","Greeting phrase,Greeting greeting","say Greeting,offer Greeting",인사_中文,인사_pinyin,인사 中文定义,名词,"인사_中文类,相关词","非인사_中文,反义词","인사_中文族,인사_中文系列","인사_中文表达,인사_中文用语","说인사_中文,用인사_中文问候",인사_日本語,인사_hiragana,인사 日本語定義,名詞,"인사_日本語類,関連語","非인사_日本語,反対語","인사_日本語族,인사_日本語系列","인사_日本語表現,인사_日本語用語","인사_日本語を言う,인사_日本語で挨拶する",인사_español,인사_español_pronunciación,인사 definición español,sustantivo,"인사_español tipo,expresión relacionada","no 인사_español,opuesto","familia 인사_español,grupo 인사_español","saludo de 인사_español,frase de 인사_español","decir 인사_español,ofrecer 인사_español",'인사'는 인사에서 자주 쓰입니다.,The Greeting is common in everyday greetings.,我们在家里说인사_中文。,家で인사_日本語と挨拶しました。,En casa dijimos 인사_español.
